GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00219838	185	115	92	64	55	67	87	81
WBGene00016201	1655	230	508	86	81	49	268	251
WBGene00016193	686	15	7	9	2	3	14	11
WBGene00001018	1153	483	617	351	318	330	2289	2207
WBGene00016192	633	294	1017	51	60	39	482	646
WBGene00006987	1736	15	39	10	17	16	16	23
WBGene00003295	99	0	0	0	0	0	2	0
WBGene00197245	131	3	27	0	0	0	0	5
WBGene00017146	921	13	71	5	4	4	14	21
WBGene00006727	2827	20441	33007	12930	11913	9914	82708	75317
WBGene00017776	1731	648	858	251	240	189	900	1148
WBGene00017777	2237	814	543	587	543	453	2562	2650
WBGene00017775	2335	810	569	480	383	413	3364	3521
WBGene00017778	1963	1383	1422	949	840	769	2279	2539
WBGene00017774	2774	1129	1671	719	573	507	5473	5267
WBGene00196818	123	0	0	1	0	0	0	1
WBGene00195746	121	0	20	3	1	1	21	3
WBGene00017773	2981	704	536	517	406	384	546	617
WBGene00198844	150	0	0	0	0	0	0	0
WBGene00197835	150	0	1	0	1	0	0	0
WBGene00003375	767	300	172	46	30	41	376	340
WBGene00001489	2176	316	884	183	166	174	451	538
WBGene00199937	136	7	2	12	4	2	7	6
WBGene00020211	219	0	1	0	0	0	0	0
WBGene00198928	69	0	1	0	0	0	0	0
WBGene00201956	69	0	6	0	0	0	0	0
WBGene00200919	142	0	0	3	0	2	1	5
WBGene00198737	139	1	1	3	5	2	2	3
WBGene00197906	577	0	4	0	1	0	2	3
WBGene00020210	351	4	2	0	2	2	6	5
WBGene00020209	3493	1818	3649	1011	797	781	4500	5548
WBGene00220057	52	0	0	0	0	0	1	1
WBGene00022694	1910	692	782	599	530	440	1555	1975
WBGene00001166	3069	2622	4280	1965	1974	1642	7774	9411
WBGene00003796	5504	5604	5467	4024	3643	3224	16606	16882
WBGene00220242	219	177	236	127	105	111	1046	935
WBGene00000874	3824	1587	3469	1185	1089	924	2956	3188
WBGene00006544	1066	7	2	4	5	7	3	1
WBGene00173723	21	0	1	0	0	0	0	0
WBGene00022695	1365	63	36	34	38	21	71	90
WBGene00196785	125	0	0	0	0	0	0	0
WBGene00022696	4068	26	52	10	8	12	34	32
WBGene00018254	3424	10	18	1	0	4	11	5
WBGene00006547	1045	48	54	32	18	21	63	92
WBGene00018255	3867	6	33	8	4	1	13	9
WBGene00195763	95	15	0	0	0	0	0	1
WBGene00023037	82	16562	218	362	277	266	1874	884
WBGene00018253	616	26	3	4	9	5	5	4
WBGene00044412	917	139	102	55	46	48	379	337
WBGene00219942	116	17	442	9	11	4	287	431
WBGene00015478	1740	50	47	21	20	15	70	57
WBGene00015477	1921	328	418	226	224	177	763	910
WBGene00015479	2075	32	16	14	7	8	18	20
WBGene00015480	2137	157	149	127	150	93	251	245
WBGene00174332	21	0	0	0	0	0	0	0
WBGene00171162	21	0	0	0	0	0	2	0
WBGene00020549	1717	695	2004	477	442	401	4720	5077
WBGene00002201	3746	4516	10982	3381	3261	2687	7372	9911
WBGene00021534	2949	1625	1865	929	843	756	4440	5010
WBGene00021535	2197	890	834	441	370	363	1521	1820
WBGene00021533	1486	133	45	59	72	67	82	135
WBGene00021532	456	16	38	3	7	2	14	23
WBGene00165991	21	15	11	17	6	9	46	45
WBGene00021531	1161	54	19	36	29	32	24	24
WBGene00197719	80	1	0	0	0	0	0	0
WBGene00018340	1114	264	147	59	53	54	443	457
WBGene00196973	100	0	0	0	0	0	0	2
WBGene00023044	82	21	0	0	0	1	64	16
WBGene00195930	117	1	0	0	0	0	2	4
WBGene00023045	86	135	22	2	5	1	65	41
WBGene00003593	2680	347	624	202	210	160	309	373
WBGene00023489	518	68	45	29	22	20	103	115
WBGene00001160	2704	1251	1757	820	702	685	6441	6666
WBGene00018341	1503	1746	10891	1181	1075	957	6068	7673
WBGene00018339	2447	2880	5078	1967	1859	1564	8961	11064
WBGene00174966	21	16	2	17	11	12	88	175
WBGene00018342	577	77	33	15	7	16	83	144
WBGene00018343	672	111	198	43	33	28	1059	2133
WBGene00003546	1494	27	13	4	7	2	17	18
WBGene00219827	197	0	3	0	0	0	3	5
WBGene00016012	846	21	18	11	13	4	12	14
WBGene00016013	1700	6	18	0	4	1	15	19
WBGene00255564	58	0	0	0	0	0	1	0
WBGene00016014	1924	1031	919	529	414	457	3135	3352
WBGene00004459	3133	4183	6256	2314	2048	1762	15125	15383
WBGene00016015	2963	2607	4208	1325	1101	1036	4947	5792
WBGene00004472	807	11200	12870	5679	5845	4367	35702	40996
WBGene00016011	727	353	147	82	77	65	555	457
WBGene00016010	1527	47	154	21	27	16	64	104
WBGene00016016	438	1	339	0	0	1	90	301
WBGene00016017	362	1	181	1	0	0	226	1049
WBGene00174304	21	0	0	0	0	0	0	0
WBGene00001989	820	10	5	6	6	4	14	9
WBGene00020443	2682	366	545	226	173	179	642	737
WBGene00020439	2985	5	23	3	13	9	9	5
WBGene00020438	807	14	18	19	16	21	52	73
WBGene00020440	2070	2	2	0	6	2	12	3
WBGene00020441	1095	1119	2793	743	675	575	1442	1960
WBGene00172145	21	13	1	11	4	17	39	50
WBGene00020442	1738	840	664	546	508	436	3215	3217
WBGene00020437	2967	5824	4865	3205	3106	2502	11642	12062
WBGene00200787	72	0	0	0	0	0	0	0
WBGene00020436	1368	66	37	13	5	15	49	39
WBGene00005166	951	0	2	0	0	0	0	0
WBGene00005167	1011	2	0	0	0	0	0	0
WBGene00199841	87	1	1	5	0	1	2	0
WBGene00005159	1129	3	2	1	1	0	2	0
WBGene00005160	984	1	5	1	2	1	3	1
WBGene00005162	951	0	1	0	0	2	0	2
WBGene00005163	972	1	3	0	0	0	3	0
WBGene00005164	936	1	3	3	1	1	1	0
WBGene00005165	1020	3	4	2	2	0	4	2
WBGene00005161	999	1	3	0	0	1	2	0
WBGene00015979	588	1	2	0	1	0	1	0
WBGene00015977	2205	14	7	7	14	10	5	6
WBGene00015978	1950	908	871	668	552	557	3368	3644
WBGene00001972	1411	1673	3721	769	791	640	2882	4008
WBGene00018561	2339	34	62	23	19	17	70	44
WBGene00018562	420	16	3	16	11	15	29	46
WBGene00018563	1996	67	17	66	61	35	8	12
WBGene00018560	468	4	1	2	4	2	9	3
WBGene00018564	2286	966	690	790	635	652	4508	4898
WBGene00001518	2586	89	26	54	48	42	36	44
WBGene00199319	147	0	1	1	0	0	1	0
WBGene00016980	2236	180	417	175	134	104	512	521
WBGene00196916	69	0	0	0	0	1	0	0
WBGene00016979	1747	40	15	21	15	10	43	27
WBGene00196131	150	1	0	0	0	0	0	0
WBGene00198434	150	0	5	0	0	0	0	3
WBGene00002891	1454	1295	890	835	760	728	3097	3798
WBGene00016981	1393	1643	2075	760	654	666	5102	6065
WBGene00016982	581	19	68	5	7	6	38	28
WBGene00016978	1662	513	2256	340	291	264	821	1072
WBGene00197633	150	3	2	0	0	0	1	2
WBGene00016977	4734	7428	16058	7244	6656	6091	16087	21355
WBGene00219864	108	22	3	8	8	12	11	15
WBGene00219865	167	16	73	15	23	12	8	10
WBGene00016983	842	92	51	58	43	36	227	300
WBGene00015813	4450	3531	7766	1838	1646	1439	4827	6155
WBGene00004482	556	1468	1075	832	721	701	9994	8643
WBGene00023469	134	4228	461	1569	1504	1155	4604	3532
WBGene00200702	140	0	2	0	0	0	6	3
WBGene00007048	3553	3579	4199	1709	1447	1424	5538	6292
WBGene00015811	1122	1392	2804	517	532	413	1323	1830
WBGene00015810	712	523	540	150	143	132	1495	1354
WBGene00015809	1263	1573	2117	1084	998	907	4949	6293
WBGene00002850	5447	6783	26689	3823	3509	2955	7458	9099
WBGene00015807	858	284	416	227	197	173	437	598
WBGene00015806	2244	653	2029	363	287	239	1472	1679
WBGene00015814	1502	1594	589	401	347	279	1894	1858
WBGene00196070	52	5	4	0	2	0	1	0
WBGene00172390	21	0	0	0	0	0	0	0
WBGene00171286	21	1	0	0	0	0	0	0
WBGene00002881	1712	81	315	95	79	88	591	622
WBGene00015483	1382	49	21	14	8	4	44	42
WBGene00003523	1620	29	27	7	11	7	21	20
WBGene00015484	2967	1471	2984	1052	1007	827	4307	4981
WBGene00015485	2622	1097	1173	677	573	500	1921	2064
WBGene00015486	2406	1029	1142	369	298	292	1980	2269
WBGene00015487	483	355	1046	191	175	170	650	824
WBGene00006515	797	1279	1763	415	370	328	1624	2092
WBGene00006516	2719	1051	2124	532	491	413	3150	3604
WBGene00015481	3109	1430	4589	913	820	669	4876	5745
WBGene00003214	1699	2823	3482	1352	1249	1084	8619	7746
WBGene00015488	992	225	1667	55	88	60	83	147
WBGene00002855	2015	1573	3942	618	493	442	2783	3230
WBGene00020822	1814	1015	1899	449	403	325	1291	1613
WBGene00004781	1314	1175	4687	738	657	634	2748	3596
WBGene00219738	520	6	11	4	0	1	5	8
WBGene00020821	4236	3201	8126	1978	1808	1651	5613	7083
WBGene00020820	1523	606	888	270	219	213	1423	1666
WBGene00020823	544	95	55	44	21	34	318	375
WBGene00001005	615	1439	2112	432	356	351	5603	7499
WBGene00198530	281	2	32	1	0	0	6	7
WBGene00006463	1557	996	788	450	404	345	2664	3220
WBGene00020819	2736	1367	3859	767	704	588	2544	3045
WBGene00007060	1933	28	12	17	13	13	23	25
WBGene00017755	986	204	490	102	92	85	226	338
WBGene00172353	21	0	0	0	0	0	0	2
WBGene00017754	2943	36	228	13	18	17	54	75
WBGene00004503	1355	1004	1200	328	278	317	5481	5083
WBGene00005076	1041	0	0	1	2	0	0	0
WBGene00005075	1041	6	7	2	4	5	21	35
WBGene00044455	1612	29	14	16	20	11	16	13
WBGene00017752	1206	22	15	8	9	24	23	28
WBGene00017751	1707	22	5	15	8	13	5	10
WBGene00197504	73	6422	48	78	95	69	172	105
WBGene00197506	73	6	0	0	2	0	0	0
WBGene00017756	972	30	41	8	4	2	129	125
WBGene00000044	1800	26	12	3	3	4	20	21
WBGene00200078	104	0	0	0	0	0	2	2
WBGene00023093	82	28	0	0	1	4	100	20
WBGene00201862	54	0	1	0	0	0	0	0
WBGene00044295	837	5	4	4	1	3	5	0
WBGene00003859	503	10	9	6	3	5	31	38
WBGene00004102	1316	5	6	3	3	2	3	1
WBGene00015637	981	3	0	0	0	2	3	2
WBGene00015638	2004	158	324	84	83	78	619	627
WBGene00015639	1466	6	18	5	5	5	10	5
WBGene00015640	3431	379	246	327	270	238	774	719
WBGene00015641	3188	1290	2324	758	650	598	1834	2242
WBGene00015642	3471	522	405	321	264	233	1282	1213
WBGene00017849	3277	1216	2197	744	633	593	1498	1868
WBGene00017848	672	13	10	15	7	8	40	54
WBGene00044454	180	1	1	0	1	0	3	0
WBGene00000060	1460	11	5	1	0	2	13	4
WBGene00017648	1310	405	167	83	76	82	711	830
WBGene00017646	1564	555	918	267	236	239	870	1018
WBGene00198998	54	4	0	0	0	0	1	0
WBGene00002889	6383	7980	21806	6807	6156	5559	16431	18744
WBGene00003162	1608	1960	755	1061	907	856	9656	11548
WBGene00017647	1507	61	134	17	28	16	18	14
WBGene00005263	1059	0	3	1	2	1	1	2
WBGene00021503	1644	86	36	56	39	46	181	141
WBGene00021502	2121	456	867	322	262	238	1166	1439
WBGene00015733	1461	115	66	97	110	103	339	415
WBGene00015734	1832	842	623	426	342	348	2550	2856
WBGene00015735	3117	168	24	64	45	58	69	79
WBGene00199460	207	0	1	0	0	0	1	1
WBGene00198622	67	0	0	0	0	0	0	0
WBGene00019714	192	0	7	1	0	0	1	1
WBGene00197331	80	0	1	0	0	0	0	0
WBGene00195364	78	0	0	0	0	0	0	0
WBGene00196633	78	0	0	0	0	0	0	1
WBGene00004316	4383	238	87	224	217	185	108	134
WBGene00201707	78	0	1	0	0	0	0	0
WBGene00202299	91	0	1	0	0	0	0	0
WBGene00002169	3337	3869	13315	1724	1717	1531	7600	9465
WBGene00018136	1170	13	10	6	2	7	6	1
WBGene00018135	1118	29	10	16	17	10	1	6
WBGene00018134	3601	93	14	53	50	32	17	17
WBGene00018133	1080	9	36	4	7	3	22	13
WBGene00018137	1492	494	1207	406	360	372	5280	5296
WBGene00018132	732	1290	6715	366	402	291	1100	1539
WBGene00018131	1659	829	515	530	396	400	3463	3620
WBGene00023031	86	12	4	0	2	0	2	2
WBGene00022420	1449	1925	5652	947	822	799	5362	7047
WBGene00023201	86	4	3	0	0	0	3	1
WBGene00044452	579	25	8	5	1	2	24	23
WBGene00003851	1907	398	462	239	205	176	2056	2059
WBGene00022421	372	0	2	1	0	0	4	0
WBGene00044453	426	1	0	0	0	0	1	0
WBGene00019501	463	8	11	2	5	3	5	0
WBGene00201474	141	0	0	0	0	0	0	0
WBGene00200403	140	0	0	0	1	0	0	0
WBGene00200938	239	0	0	0	1	0	0	0
WBGene00202275	109	1	0	0	1	0	1	0
WBGene00195799	129	1	2	2	1	0	1	0
WBGene00000998	39869	19730	22803	16134	15251	13005	29463	32466
WBGene00199498	165	0	0	2	0	0	0	0
WBGene00019907	1597	235	511	128	141	129	378	453
WBGene00200278	273	2	4	2	1	2	1	4
WBGene00019908	822	1	18	0	3	1	18	12
WBGene00199748	134	1	0	0	0	1	0	1
WBGene00202413	205	1	35	0	0	0	3	7
WBGene00017904	4204	373	815	266	254	237	526	682
WBGene00195368	205	0	2	0	0	1	0	3
WBGene00023018	73	0	17	0	0	0	2	1
WBGene00196174	149	1	0	0	0	0	0	0
WBGene00043297	189	3	2	1	1	1	2	2
WBGene00017905	560	19	54	7	7	6	34	62
WBGene00197100	119	2	0	0	0	0	0	0
WBGene00006498	9477	2310	4151	2369	2247	2002	4815	5260
WBGene00199536	132	0	2	1	2	1	2	2
WBGene00200544	132	0	0	0	0	0	0	0
WBGene00202169	147	0	0	0	0	0	1	0
WBGene00195562	165	0	2	0	0	0	0	3
WBGene00200149	165	0	0	0	0	0	1	1
WBGene00201732	149	1	0	0	0	0	5	0
WBGene00197106	149	0	0	0	0	0	0	0
WBGene00174140	21	2	2	0	0	0	0	0
WBGene00196960	143	1	0	0	2	1	2	0
WBGene00199457	146	5	1	1	5	0	3	0
WBGene00197042	146	0	0	0	0	0	0	0
WBGene00197637	150	0	0	0	2	0	1	1
WBGene00020066	749	1	4	2	3	2	51	11
WBGene00005712	1165	77	18	50	50	38	59	78
WBGene00006971	2790	153	105	97	91	81	121	128
WBGene00020067	636	3	0	1	2	5	0	3
WBGene00020065	636	1	0	3	1	2	4	0
WBGene00004857	1339	78	90	37	37	26	101	93
WBGene00020068	3262	1769	3036	835	718	638	5119	5329
WBGene00020064	523	166	95	77	87	87	586	641
WBGene00044312	644	29	6	10	6	7	27	20
WBGene00019381	682	741	1052	351	268	290	2065	3329
WBGene00044311	882	4	50	3	0	1	6	7
WBGene00003181	525	1	0	0	0	1	3	2
WBGene00000265	2208	651	1066	315	283	293	1476	1746
WBGene00200903	88	0	2	0	0	0	0	1
WBGene00023099	73	4	2	0	0	0	3	2
WBGene00201979	58	0	0	0	0	0	0	0
WBGene00023098	72	26	2	6	8	3	83	48
WBGene00198939	83	0	1	3	2	2	3	1
WBGene00023097	72	8	0	1	0	0	1	2
WBGene00019380	3153	2485	1439	1233	1106	997	3008	3300
WBGene00019382	588	5	0	1	1	0	6	2
WBGene00020315	1558	272	450	108	105	89	667	836
WBGene00020316	1425	362	195	121	86	83	723	738
WBGene00020314	913	497	445	250	215	184	1337	1648
WBGene00020313	432	19	3	6	3	2	4	6
WBGene00020317	1151	213	65	136	116	98	47	67
WBGene00018998	1409	969	3944	398	401	320	1855	2282
WBGene00166289	21	0	0	0	0	0	0	0
WBGene00002083	1675	4317	6047	2254	2011	1826	18402	20366
WBGene00000276	1563	1006	1012	536	489	402	2191	2583
WBGene00018999	1441	19	5	10	4	5	7	4
WBGene00000762	1371	289	113	107	115	107	363	391
WBGene00018997	1185	94	69	23	23	17	906	1265
WBGene00004133	1839	74	482	25	23	21	330	487
WBGene00199912	150	0	0	0	0	0	0	0
WBGene00002845	8668	9788	9320	8851	8027	7540	41891	46435
WBGene00004462	1672	1044	839	457	315	479	4000	4263
WBGene00018996	1083	149	72	76	54	61	330	394
WBGene00017951	3742	1374	1469	893	743	742	3472	3608
WBGene00197925	54	1	5	0	0	0	0	0
WBGene00198486	54	0	0	0	0	0	0	0
WBGene00194827	55	0	0	0	0	0	0	0
WBGene00219317	387	9	38	2	2	1	28	37
WBGene00001168	1549	77606	153653	36116	33103	28002	257864	275775
WBGene00219220	110	26	1	2	0	2	6	2
WBGene00004340	1157	807	419	760	618	593	3545	3859
WBGene00017950	1986	56	39	33	21	27	74	65
WBGene00000443	1279	278	82	85	74	76	100	163
WBGene00195896	134	1	3	0	1	2	1	5
WBGene00017952	479	133	49	96	82	94	795	783
WBGene00004182	2098	375	306	168	163	156	460	595
WBGene00195582	143	4	0	0	1	2	1	2
WBGene00197812	212	4	5	0	0	0	2	3
WBGene00015544	2009	35	18	20	8	3	25	21
WBGene00017389	1659	23	17	8	12	8	12	17
WBGene00198750	149	3	16	3	0	1	8	2
WBGene00000597	921	5987	13742	1868	1934	1381	7876	7624
WBGene00196053	149	0	0	0	0	1	0	0
WBGene00196380	149	1	11	1	0	1	4	1
WBGene00004341	1657	529	273	241	167	175	1164	1213
WBGene00000872	4517	1453	1704	814	678	709	2204	2394
WBGene00022985	72	0	0	1	1	0	1	0
WBGene00201001	98	0	0	0	0	0	1	1
WBGene00201983	78	0	0	1	0	0	0	0
WBGene00023414	712	40	7	11	9	5	23	17
WBGene00019810	1309	18	6	3	10	9	6	3
WBGene00019811	1790	1714	5043	537	531	440	4494	4820
WBGene00019812	1632	10	110	8	8	4	12	7
WBGene00019809	315	5	58	2	4	0	27	1
WBGene00019813	1109	140	122	33	38	22	163	213
WBGene00006713	673	647	1715	236	166	187	2226	2615
WBGene00045190	395	0	0	0	0	0	3	2
WBGene00022733	438	2	3	2	2	1	4	2
WBGene00003022	1030	402	395	189	172	166	1676	1804
WBGene00022734	916	240	46	161	106	114	1099	1125
WBGene00220259	1168	13	32	9	14	13	14	27
WBGene00022735	1229	24	5	13	9	9	13	27
WBGene00022736	1200	41	92	40	17	17	56	42
WBGene00199120	70	0	55	0	0	0	0	0
WBGene00022737	1118	382	157	150	132	83	526	507
WBGene00022738	1919	1584	2108	633	589	505	3541	4050
WBGene00044353	882	0	4	0	0	2	1	1
WBGene00022732	1673	15	4	10	4	6	4	6
WBGene00003608	999	6	5	6	15	12	12	4
WBGene00044354	1014	5	2	0	1	0	3	2
WBGene00015102	1729	16221	11356	11750	10279	9514	56804	60453
WBGene00023224	759	0	0	1	0	2	1	0
WBGene00195674	148	0	0	0	0	0	1	0
WBGene00201910	148	1	0	0	0	0	0	0
WBGene00003845	1160	19	4	6	0	6	9	7
WBGene00015103	1173	5	11	1	1	0	5	1
WBGene00003609	1541	182	164	135	134	117	459	482
WBGene00015104	1399	585	819	211	204	168	1305	1458
WBGene00015101	984	421	224	241	199	185	1021	1283
WBGene00015100	2007	122	38	46	68	49	29	16
WBGene00015107	1910	186	49	104	119	118	44	56
WBGene00015105	1144	267	884	98	90	78	409	488
WBGene00015099	2287	881	733	259	240	167	1333	1722
WBGene00044674	929	78	5	20	12	12	5	10
WBGene00166544	21	6	1	1	0	0	0	0
WBGene00015106	1390	31	13	6	7	9	10	7
WBGene00001613	2934	57	50	19	34	18	32	36
WBGene00004837	107	163	4	29	38	35	295	118
WBGene00004848	109	448	18	48	44	33	158	82
WBGene00004850	107	47	0	18	16	16	130	66
WBGene00200057	143	0	5	0	0	0	1	4
WBGene00003858	4134	2832	10116	1545	1367	1262	5126	5870
WBGene00019401	1635	2149	3154	806	712	658	4605	5487
WBGene00004390	1247	756	977	319	278	264	1486	1740
WBGene00019402	864	1073	3120	385	328	308	1686	2387
WBGene00019400	2159	1168	1816	695	613	558	2522	3098
WBGene00018152	2833	4389	3958	3109	2605	2564	15157	17280
WBGene00005073	1056	2	3	7	6	10	4	9
WBGene00005074	1031	2	3	7	6	10	5	9
WBGene00005072	1047	4	0	2	1	1	6	2
WBGene00004483	532	4879	9073	3578	3125	2862	21993	21201
WBGene00004450	379	7175	10381	2154	2262	1544	11668	14587
WBGene00018151	616	359	237	86	71	65	1390	1371
WBGene00018150	1474	683	184	758	623	594	1699	2312
WBGene00018149	1045	914	1778	532	488	417	1700	2323
WBGene00018155	432	0	4	0	3	2	2	1
WBGene00018153	507	17	3	6	1	5	19	16
WBGene00194742	524	2	6	0	2	1	13	8
WBGene00004490	342	3229	678	864	810	699	7656	8340
WBGene00167713	21	0	0	0	0	0	0	0
WBGene00166041	21	0	0	0	0	0	0	0
WBGene00003176	1569	6	8	0	1	2	3	3
WBGene00201252	140	0	2	0	1	1	0	0
WBGene00044005	783	19	7	12	9	9	10	15
WBGene00018154	1444	641	821	355	243	280	1344	1556
WBGene00020112	591	456	504	170	168	134	1543	1648
WBGene00200455	68	0	0	0	0	0	0	0
WBGene00006592	2015	377	357	111	98	101	330	390
WBGene00199701	150	0	0	0	0	0	2	0
WBGene00004417	785	9061	13742	6116	5491	4655	55736	75392
WBGene00023466	132	628	21	694	448	511	1748	1102
WBGene00198286	144	2	0	0	1	0	3	3
WBGene00044943	131	13293	2988	2924	2923	2681	12336	8649
WBGene00044944	131	27006	2256	3960	4066	3384	16958	12295
WBGene00020107	2199	1622	1725	1152	1012	963	6968	8155
WBGene00197486	164	0	0	0	0	0	0	1
WBGene00020106	2211	69	105	10	13	11	68	68
WBGene00196459	56	0	0	0	0	0	2	0
WBGene00020109	1008	455	315	194	176	160	1071	1303
WBGene00020110	2153	1406	1861	737	571	540	3552	3794
WBGene00020111	2347	1336	2351	772	706	616	2707	3547
WBGene00020113	841	243	304	45	67	48	537	601
WBGene00000080	1697	879	511	541	391	403	2008	2202
WBGene00020636	936	449	3608	163	150	148	2089	2268
WBGene00004189	1977	3061	12336	1700	1652	1248	7106	8537
WBGene00020635	783	8	1181	4	4	2	10	7
WBGene00003890	1633	14	10	9	8	8	22	11
WBGene00020646	1115	9	23	4	2	4	9	10
WBGene00015158	1016	17	34	2	6	4	11	9
WBGene00015159	1628	374	136	198	176	187	1002	1075
WBGene00015160	1339	418	474	260	230	229	1164	1211
WBGene00015165	1779	22	39	6	9	2	21	25
WBGene00235162	63	211	674	8	16	4	105	79
WBGene00194828	64	7961	512	833	1406	726	7057	5701
WBGene00015157	2095	670	1111	246	191	201	1231	1556
WBGene00015161	1472	367	303	190	150	152	1062	1110
WBGene00015164	1147	410	553	229	206	217	1174	1368
WBGene00015162	1536	814	2161	353	356	270	2297	2511
WBGene00015156	1485	579	2080	147	135	109	891	1054
WBGene00015163	1088	118	40	53	39	50	182	212
WBGene00018949	526	3	0	4	0	1	4	4
WBGene00018950	1232	1869	4176	865	790	671	5486	6680
WBGene00018948	1660	954	3457	536	455	430	3844	4739
WBGene00018951	776	204	148	34	38	20	182	227
WBGene00018952	1230	135	30	53	44	59	164	193
WBGene00018954	962	386	719	229	183	187	700	785
WBGene00018953	3806	4294	7081	3425	3038	2702	11107	12487
WBGene00001748	1614	4919	2747	2868	2657	2308	9374	10110
WBGene00023071	111	1377	426	322	235	276	6992	6473
WBGene00002182	2144	78	147	38	37	33	81	93
WBGene00017271	985	15	3	5	7	3	7	8
WBGene00017272	789	240	237	89	69	82	425	465
WBGene00017273	1080	232	215	171	155	156	754	899
WBGene00017274	2135	1334	3500	720	676	558	3465	4562
WBGene00017275	1677	885	2514	397	381	362	1945	2357
WBGene00017269	1233	1108	2280	370	351	338	1358	1714
WBGene00017268	1948	937	2738	313	327	232	1723	2135
WBGene00017270	846	8	179	5	5	3	157	115
WBGene00017267	846	9	179	5	5	3	157	114
WBGene00269381	413	0	0	0	1	0	0	0
WBGene00020603	396	1	1	0	0	0	1	0
WBGene00020602	1161	0	1	0	1	0	0	0
WBGene00003378	3528	711	1631	475	446	426	1851	2238
WBGene00198669	149	0	0	0	0	0	2	0
WBGene00020604	941	1098	700	1531	1236	1282	4611	5919
WBGene00001974	2246	3396	13682	1286	1207	1078	5979	7297
WBGene00020601	1604	721	1259	530	459	389	2236	2703
WBGene00006542	1379	772	278	422	318	323	2807	2942
WBGene00020600	2509	795	2136	532	443	446	1651	1749
WBGene00220074	91	50	831	4	4	6	161	250
WBGene00020605	1822	29	4	27	26	13	42	35
WBGene00170943	21	0	0	0	0	0	0	0
WBGene00219765	2675	10	4	4	3	3	5	1
WBGene00000118	1727	562	217	203	166	179	474	459
WBGene00022102	1240	19	10	10	10	4	8	5
WBGene00044451	173	3	0	0	0	1	1	0
WBGene00044450	236	2	0	0	0	1	2	0
WBGene00201541	128	0	4	0	1	0	1	1
WBGene00003376	844	11	4	3	2	5	4	6
WBGene00044449	153	3	1	1	1	0	1	1
WBGene00019196	1221	322	194	176	149	156	1408	1542
WBGene00001503	1720	1578	1289	808	693	619	6528	6782
WBGene00196910	150	3	1	1	0	1	1	3
WBGene00019197	632	42	9	5	6	4	16	19
WBGene00003497	6722	2767	3611	1640	1506	1284	3243	3241
WBGene00219807	83	0	0	0	0	0	0	1
WBGene00199514	140	1	2	0	0	0	1	1
WBGene00198566	144	1	0	1	3	2	2	0
WBGene00000479	2273	14063	22309	7751	6253	6190	64884	74274
WBGene00044945	78	4996	7972	739	610	654	5708	5066
WBGene00015582	500	22	0	1	5	1	9	11
WBGene00015581	2953	2123	5486	941	916	787	3125	4166
WBGene00015580	4274	558	204	522	410	400	694	650
WBGene00000537	2808	679	789	529	409	431	1911	2032
WBGene00000854	1746	1110	2703	602	624	484	1458	1972
WBGene00002986	2816	974	5663	438	366	362	1617	1941
WBGene00015579	435	287	4434	146	117	114	733	884
WBGene00197539	86	0	0	0	0	0	0	0
WBGene00195915	138	0	0	0	0	0	0	0
WBGene00003024	1385	66	60	76	76	72	196	232
WBGene00198521	132	4	8	2	1	0	3	3
WBGene00201594	141	0	2	0	0	0	0	0
WBGene00196983	189	2	5	0	0	0	0	1
WBGene00199415	153	2	2	0	0	0	0	1
WBGene00219719	412	0	0	1	2	2	1	1
WBGene00003324	99	1	0	0	0	1	2	0
WBGene00000437	1131	80	79	28	25	20	74	71
WBGene00020048	1287	5	54	1	3	0	14	11
WBGene00020049	474	95	37	6	5	5	77	61
WBGene00020047	589	81	43	3	9	3	39	53
WBGene00020050	1562	95	24	79	48	47	528	514
WBGene00004420	626	3643	4371	1928	1690	1693	25878	25768
WBGene00202194	133	1	2	0	0	0	0	1
WBGene00003063	1723	2934	7236	1849	1803	1515	4530	6164
WBGene00020051	2085	82	112	28	32	26	63	72
WBGene00020052	561	33	116	7	4	7	64	45
WBGene00000846	2685	848	1666	441	361	329	2245	2693
