GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00001000	7745	3	77	6	8	4	39	36
WBGene00173862	21	0	0	0	0	0	0	0
WBGene00045341	88	0	0	1	0	0	1	0
WBGene00219269	110	1	0	1	1	2	10	2
WBGene00019492	3150	7	9	6	4	2	18	16
WBGene00000929	2341	6	26	2	3	1	20	26
WBGene00006890	1874	3	7	2	2	1	22	15
WBGene00019493	9038	12	48	5	6	2	30	31
WBGene00200631	147	0	6	0	1	1	1	3
WBGene00219375	2811	9	18	2	1	2	6	4
WBGene00015323	5572	6	29	2	7	6	7	3
WBGene00166202	21	0	0	0	0	0	0	0
WBGene00015324	3172	11	7	5	3	3	9	3
WBGene00171417	21	0	2	0	0	0	0	0
WBGene00015325	159	0	0	0	0	0	2	1
WBGene00201595	67	12	0	0	1	1	8	1
WBGene00017714	1154	2	3	0	0	0	2	1
WBGene00023011	72	1	0	0	0	0	0	0
WBGene00023010	82	0	0	0	0	0	0	0
WBGene00198544	91	26880	68537	214	153	189	819	251
WBGene00023009	74	0	0	0	0	0	1	0
WBGene00017715	1235	1	58	0	1	0	26	29
WBGene00015924	610	1	0	1	1	0	0	0
WBGene00015925	2126	0	1	0	0	0	5	7
WBGene00015926	18610	42	67	14	22	14	59	30
WBGene00000391	2402	27	1	1	3	2	7	6
WBGene00077674	370	0	1	0	0	0	3	0
WBGene00201127	70	0	0	0	0	0	0	0
WBGene00019293	512	2	4	0	0	0	1	0
WBGene00019294	3867	6	10	1	1	1	7	5
WBGene00019780	4063	9	212	1	2	4	45	61
WBGene00002234	3239	111	84	60	42	45	106	200
WBGene00019781	4252	70	26	4	5	1	14	15
WBGene00171977	21	0	0	0	0	0	0	0
WBGene00019782	3027	4	10	1	5	3	7	6
WBGene00198008	221	0	14	0	0	1	0	1
WBGene00017421	8601	17	31	14	16	15	15	12
WBGene00001425	1938	2	9	2	2	2	6	3
WBGene00197097	224	1	61	0	3	2	10	1
WBGene00174211	21	0	0	0	0	0	0	0
WBGene00000427	536	0	0	2	2	0	1	0
WBGene00002127	2366	6	8	4	2	2	19	5
WBGene00019988	1476	0	0	0	0	0	1	1
WBGene00195479	137	1	1	0	0	0	0	1
WBGene00005239	1140	2	0	1	2	0	2	0
WBGene00005238	755	0	5	0	0	0	2	2
WBGene00005237	1414	2	0	0	0	1	4	0
WBGene00004141	1679	7	8	1	0	0	10	7
WBGene00198498	355	17	0	6	6	9	2	3
WBGene00019989	1353	4	13	3	2	3	16	19
WBGene00196239	74	0	0	0	0	0	0	0
WBGene00018883	342	0	1	0	0	0	1	0
WBGene00018884	4702	5	16	5	6	4	9	3
WBGene00018885	1709	2	4	2	0	2	3	2
WBGene00018886	2523	1	1	0	2	1	2	1
WBGene00199925	68	0	0	0	0	0	0	0
WBGene00198230	59	0	0	0	0	0	0	0
WBGene00197407	206	0	6	0	0	0	0	1
WBGene00023043	73	2	0	0	0	0	1	0
WBGene00018282	2240	9	11	1	1	2	8	4
WBGene00006942	5137	5	37	2	3	2	30	13
WBGene00195712	263	0	0	0	0	1	2	0
WBGene00197146	142	2	2	0	1	0	1	0
WBGene00018283	4829	5	26	2	2	2	31	33
WBGene00199856	283	0	0	0	1	0	1	0
WBGene00022981	82	0	0	0	0	0	0	0
WBGene00017259	527	0	0	0	0	1	2	0
WBGene00000422	2905	5	13	5	2	3	10	11
WBGene00004998	1101	0	2	0	0	0	3	3
WBGene00006472	3410	6	13	5	3	6	12	21
WBGene00006649	1252	8	6	3	2	4	11	12
WBGene00201580	209	0	1	0	0	0	2	1
WBGene00199012	261	0	0	1	1	0	5	0
WBGene00170010	21	0	0	0	0	1	0	0
WBGene00197268	100	0	1	0	0	0	0	0
WBGene00198025	139	2	0	0	0	0	0	0
WBGene00201645	133	1	1	1	0	0	2	3
WBGene00199252	148	2	1	0	0	0	0	0
WBGene00196965	150	0	0	1	0	0	0	0
WBGene00001068	5260	57	10	6	8	4	22	2
WBGene00197379	136	1	1	0	2	0	0	1
WBGene00198172	144	0	1	1	1	0	0	0
WBGene00023269	70	0	0	0	0	0	0	1
WBGene00017515	3540	1	2	5	5	5	10	5
WBGene00003174	4425	5	19	7	9	7	10	4
WBGene00003613	2454	9	28	2	3	2	29	13
WBGene00195781	144	0	0	0	0	0	1	2
WBGene00197030	181	0	29	0	0	0	2	6
WBGene00045350	78	0	1	0	0	0	0	0
WBGene00199011	288	1	0	0	0	1	1	3
WBGene00195876	145	1	0	0	0	0	1	3
WBGene00019149	3743	4	10	1	4	2	3	2
WBGene00023477	430	1	6	2	0	0	2	0
WBGene00044339	419	1	0	0	0	0	0	0
WBGene00044357	351	0	1	0	0	0	0	0
WBGene00015391	3155	15	14	4	4	6	21	32
WBGene00219868	129	0	2	0	0	0	1	1
WBGene00017048	2606	13	2	0	3	1	9	4
WBGene00044780	1520	1	3	0	0	0	1	3
WBGene00196456	166	1	0	0	0	1	0	0
WBGene00200694	77	1	0	0	0	0	0	1
WBGene00017573	2596	3	0	0	0	2	2	0
WBGene00045359	93	0	0	0	0	0	0	0
WBGene00019266	998	1	1	0	1	3	1	1
WBGene00023086	72	1	0	0	0	1	1	2
WBGene00019287	4671	74	13	7	7	7	34	23
WBGene00200545	131	0	3	0	0	0	0	0
WBGene00022991	72	0	0	1	0	0	1	0
WBGene00022990	71	0	0	0	0	0	0	0
WBGene00017400	4043	3	6	1	1	1	4	3
WBGene00017401	492	3	1	0	0	1	3	2
WBGene00022988	73	0	0	1	2	0	1	2
WBGene00195388	178	1	0	2	0	0	1	2
WBGene00200065	198	0	0	2	0	0	0	1
WBGene00201870	103	0	0	1	0	2	1	0
WBGene00196597	143	1	1	3	0	2	0	0
WBGene00195467	217	0	0	0	0	1	0	0
WBGene00198306	198	2	1	0	0	0	2	0
WBGene00166772	21	0	0	0	0	0	0	0
WBGene00197437	144	0	1	3	0	1	2	1
WBGene00018729	492	0	1	0	0	0	4	3
WBGene00018730	398	0	18	0	0	0	0	1
WBGene00018731	339	5	1	4	5	0	2	7
WBGene00018732	533	0	0	1	1	1	1	0
WBGene00006587	1996	42	35	24	20	29	78	134
WBGene00195823	137	0	2	1	0	0	2	0
WBGene00017149	609	0	4	0	1	0	0	0
WBGene00019732	613	4	0	0	2	0	3	5
WBGene00019729	4058	9	6	5	5	3	7	9
WBGene00044313	2269	2	5	0	1	0	3	2
WBGene00019730	2536	2	22	2	4	2	18	21
WBGene00019731	7005	47	33	37	60	20	59	48
WBGene00196691	146	1	2	2	0	0	0	0
WBGene00196656	139	0	0	0	1	0	0	0
WBGene00199144	51	3	6	3	1	3	15	18
WBGene00019870	1291	2	4	0	0	0	3	3
WBGene00019871	4490	26	93	9	18	21	106	28
WBGene00019872	4969	6	33	6	10	13	19	13
WBGene00023122	72	0	0	1	0	0	1	2
WBGene00023121	72	0	0	0	0	0	0	0
WBGene00197098	74	3	2	0	0	0	2	2
WBGene00023120	72	0	0	0	0	0	0	1
WBGene00002057	3746	3	7	2	0	0	36	6
WBGene00016190	1914	6	5	0	6	2	16	4
WBGene00016191	1343	5	2	0	0	1	3	1
WBGene00016188	3977	4	21	4	1	1	8	12
WBGene00202191	217	5	0	42	80	47	34	3
WBGene00201350	128	7	0	0	0	0	1	0
WBGene00022950	72	0	0	1	0	0	0	1
WBGene00022949	73	0	0	0	0	0	0	1
WBGene00016189	4485	10	42	3	1	1	16	8
WBGene00015529	899	0	2	0	0	1	4	2
WBGene00002092	403	12	0	2	1	1	0	0
WBGene00006717	1551	8	2	0	1	0	8	0
WBGene00015527	1916	3	2	2	0	0	1	2
WBGene00197960	63	0	1	0	0	0	0	0
WBGene00170549	21	0	0	0	0	0	0	0
WBGene00003752	2003	6	5	0	0	0	1	2
WBGene00017014	755	110	104	0	1	2	84	16
WBGene00017039	9840	13	22	10	6	11	17	10
WBGene00196511	342	1	4	0	0	0	1	1
WBGene00200297	141	0	0	0	0	0	0	0
WBGene00022965	82	0	0	0	0	0	0	0
WBGene00016748	3555	4	4	2	1	0	10	1
WBGene00022964	72	0	0	0	0	0	0	0
WBGene00197766	136	0	0	0	0	0	0	0
WBGene00200293	288	1	0	1	2	0	3	0
WBGene00044580	678	0	1	0	0	0	1	0
WBGene00199237	56	0	0	0	0	0	0	0
WBGene00020791	1168	8	4	1	2	0	3	2
WBGene00023149	72	2	0	0	0	0	1	0
WBGene00023148	72	0	0	0	0	0	0	0
WBGene00200866	72	0	0	0	0	0	0	0
WBGene00195313	104	0	1	0	0	0	1	0
WBGene00023054	115	0	0	0	0	0	1	0
WBGene00172729	21	1	0	0	0	1	0	1
WBGene00170306	21	2	1	3	0	5	8	7
WBGene00023053	72	0	0	0	1	0	1	0
WBGene00023052	72	0	0	0	0	0	0	0
WBGene00196444	188	0	0	1	1	0	0	0
WBGene00201296	203	0	0	0	0	0	0	0
WBGene00195669	142	5	1	2	2	0	0	0
WBGene00196472	191	0	0	0	0	0	1	2
WBGene00200451	148	0	1	1	0	0	0	0
WBGene00023082	72	0	0	0	1	0	2	3
WBGene00023081	72	0	0	1	1	2	0	0
WBGene00023080	72	0	0	2	0	1	3	3
WBGene00195815	134	0	2	1	1	2	2	6
WBGene00200909	223	8	0	9	4	8	0	1
WBGene00199721	59	1	0	1	2	1	0	1
WBGene00198068	291	8	2	5	3	1	1	2
WBGene00197596	190	0	10	1	0	0	0	1
WBGene00196554	83	0	0	0	0	0	0	0
WBGene00172427	21	0	0	0	0	0	0	0
WBGene00201180	73	2	4	1	0	1	0	1
WBGene00198682	137	0	1	1	1	1	1	1
WBGene00199389	180	0	0	0	0	0	0	0
WBGene00015264	1692	28	9	20	8	16	10	12
WBGene00077673	351	0	3	0	1	0	0	0
WBGene00015265	806	2	1	0	1	0	4	0
WBGene00044581	862	17	2	4	1	4	6	1
WBGene00006887	15209	23	363	15	16	15	90	66
WBGene00000748	981	2	2	1	0	1	6	0
WBGene00017580	7121	52	34	6	12	14	47	27
WBGene00197479	144	2	1	0	0	0	0	0
WBGene00017581	1449	3	1	0	0	0	1	2
WBGene00017582	2305	9	3	0	3	0	3	1
WBGene00015181	2230	6	6	3	3	2	17	18
WBGene00206482	934	1	0	1	2	0	0	5
WBGene00206483	945	0	0	0	0	0	1	0
WBGene00001638	2959	9	7	2	3	11	9	8
WBGene00015182	988	1	5	0	1	0	2	0
WBGene00195710	122	2	2	0	0	1	0	4
WBGene00045261	717	4	1	1	0	0	2	3
WBGene00044788	1841	2	9	2	0	4	13	7
WBGene00018067	3745	14	14	1	5	2	10	2
WBGene00196763	251	1	8	0	0	0	1	0
WBGene00020596	4098	25	6	2	5	6	26	19
WBGene00001463	615	4	31	1	2	4	25	23
WBGene00202417	135	2	2	3	4	6	2	2
WBGene00022973	72	5	0	0	1	0	1	1
WBGene00201793	137	0	0	3	0	1	0	4
WBGene00197169	131	0	2	3	1	3	1	0
WBGene00198069	175	0	0	0	0	0	1	0
WBGene00006538	2442	8	1	2	3	2	3	2
WBGene00007128	1493	2	2	0	1	0	3	2
WBGene00014145	1539	0	9	0	0	0	6	3
WBGene00014141	1770	2	4	1	0	3	4	2
WBGene00006534	2864	2	7	0	3	1	8	1
WBGene00014143	1024	4	1	0	0	0	3	0
WBGene00014634	72	0	0	0	1	0	0	0
WBGene00201970	58	0	0	0	0	0	0	0
WBGene00200901	125	0	0	0	0	0	0	0
WBGene00199853	131	2	0	0	0	1	1	2
WBGene00198960	114	0	0	0	0	1	0	0
WBGene00198755	57	2	0	1	3	2	0	0
WBGene00197817	204	5	0	0	1	3	3	2
WBGene00007407	795	11	1	3	1	1	8	7
WBGene00007408	686	2	1	1	2	2	1	0
WBGene00195209	230	1	0	1	1	0	0	1
WBGene00173509	21	0	0	0	0	0	0	0
WBGene00014382	73	0	0	1	0	0	2	1
WBGene00009885	4132	185	2452	30	51	16	26	5
WBGene00198847	125	1	0	2	1	0	2	1
WBGene00009887	2126	0	4	1	0	0	0	0
WBGene00197764	137	0	0	0	0	0	0	0
WBGene00202456	150	0	0	0	0	0	0	0
WBGene00202031	68	0	1	0	0	0	0	0
WBGene00201289	133	0	2	0	0	1	0	0
WBGene00196301	127	0	0	0	0	1	1	0
WBGene00201215	75	0	0	0	0	2	0	0
WBGene00012292	72	0	0	0	0	0	0	3
WBGene00009380	2364	5	12	0	1	0	3	2
WBGene00014364	72	0	0	0	1	0	2	0
WBGene00199732	63	0	0	0	0	0	1	1
WBGene00000085	2118	2	8	0	0	0	3	1
WBGene00197115	128	1	0	0	0	0	0	0
WBGene00167587	21	0	0	0	0	0	0	0
WBGene00011763	4257	8	19	2	2	3	8	10
WBGene00195084	327	0	1	0	0	0	1	0
WBGene00002067	4326	4	8	1	1	6	12	11
WBGene00195523	50	0	0	0	0	0	0	0
WBGene00199220	141	0	26	0	0	2	1	0
WBGene00197414	117	0	0	0	1	0	1	1
WBGene00198229	141	0	0	0	0	0	1	1
WBGene00008866	5124	17	13	7	10	4	11	16
WBGene00008868	4679	79	137	32	27	14	76	88
WBGene00196408	117	0	13	0	1	1	2	1
WBGene00201605	86	4	3	0	1	1	12	2
WBGene00220066	142	0	10	0	0	1	0	0
WBGene00011644	1985	14	5	9	5	4	14	15
WBGene00011643	3440	9	8	0	2	0	5	7
WBGene00202459	113	0	4	0	0	0	0	0
WBGene00011645	2656	4	13	1	1	2	10	7
WBGene00009482	8901	140	27	5	23	7	25	15
WBGene00198034	52	0	1	0	0	0	0	0
WBGene00168130	21	0	0	0	0	0	0	0
WBGene00009483	1867	3	5	0	2	0	6	3
WBGene00009799	6572	8	10	4	4	1	10	8
WBGene00001081	12072	70	17	14	21	19	47	49
WBGene00009800	7498	7	15	4	5	4	13	6
WBGene00009801	4688	10	15	5	1	5	30	21
WBGene00202214	144	0	0	0	0	0	1	0
WBGene00001784	1315	3	13	0	2	0	28	66
WBGene00001608	1851	2	2	0	0	1	2	4
WBGene00011083	9329	22	76	21	14	14	115	130
WBGene00009025	2164	1	7	0	0	2	1	3
WBGene00174823	21	0	0	0	0	0	0	0
WBGene00009027	8655	16	16	5	10	5	20	6
WBGene00007650	2264	12	1	2	1	1	12	4
WBGene00007651	5733	37	53	8	14	7	50	59
WBGene00197154	170	2	28	2	0	1	11	6
WBGene00003553	4217	8	60	4	3	2	7	13
WBGene00007653	1955	1	3	1	4	0	8	5
WBGene00003232	7876	152	34	21	23	21	50	17
WBGene00197614	58	0	2	0	0	0	0	2
WBGene00166894	21	0	0	0	0	0	0	0
WBGene00008954	2604	2	2	0	0	2	6	2
WBGene00001708	7924	26	102	20	11	14	41	24
WBGene00200846	172	0	0	0	3	0	3	4
WBGene00008952	3023	2	4	0	2	0	6	2
WBGene00008953	2981	9	479	2	2	1	1	1
WBGene00009645	4259	4	8	1	1	1	7	5
WBGene00013872	12582	24	14	8	8	8	24	6
WBGene00013867	513	5	1	1	0	0	6	13
WBGene00013869	7333	10	139	3	6	3	32	23
WBGene00013870	1885	0	2	0	1	0	3	1
WBGene00201651	82	2	0	1	0	0	0	3
WBGene00199214	73	0	1	0	0	0	3	3
WBGene00044686	645	40	87	22	18	11	19	31
WBGene00001446	1004	66	29	9	20	35	22	23
WBGene00001445	816	18	67	13	9	7	7	15
WBGene00006792	20872	919	65	24	28	20	237	44
WBGene00197124	132	0	0	0	0	0	0	0
WBGene00011552	680	1	3	0	2	0	0	1
WBGene00014509	73	2	0	0	0	0	2	1
WBGene00003384	2492	1	0	7	15	8	7	2
WBGene00008602	2640	2	19	1	0	2	23	23
WBGene00202012	90	7	0	0	0	0	26	13
WBGene00014319	73	2	0	0	1	0	0	4
WBGene00195701	101	0	0	0	0	0	0	0
WBGene00001331	3581	14	5	51	96	43	15	12
WBGene00197790	80	0	0	1	0	0	0	0
WBGene00198896	279	1	0	0	1	0	3	0
WBGene00197967	139	0	1	0	0	0	1	0
WBGene00008999	13425	92	64	16	27	24	49	27
WBGene00195954	99	0	0	0	0	0	1	0
WBGene00004786	4105	3	58	0	1	4	15	25
WBGene00167400	21	0	0	0	0	0	0	1
WBGene00009676	1053	1	2	0	2	0	0	0
WBGene00009677	1451	0	5	0	0	1	7	3
WBGene00007593	7494	8	25	7	10	9	20	6
WBGene00202243	132	0	6	1	1	0	3	0
WBGene00007591	3206	5	8	1	1	2	2	5
WBGene00006135	1235	0	2	0	1	0	1	3
WBGene00007592	10555	5	41	10	9	11	25	14
WBGene00198882	96	0	1	0	0	0	0	0
WBGene00007861	1403	2	1	0	1	0	1	1
WBGene00009619	2910	4	7	2	9	3	14	10
WBGene00197963	106	0	0	0	0	0	0	0
WBGene00009622	3330	2	16	1	0	0	37	53
WBGene00197219	98	0	0	0	0	0	0	0
WBGene00202185	138	0	1	0	0	0	0	1
WBGene00009625	3250	2	5	1	2	0	14	8
WBGene00011106	3460	4	10	0	1	1	6	3
WBGene00011105	1354	12	5	3	3	5	3	3
WBGene00011104	4340	20	71	8	7	2	44	35
WBGene00011102	1937	1	0	4	0	2	6	0
WBGene00011108	2349	0	1	2	3	2	10	5
WBGene00165192	21	0	0	0	0	0	0	0
WBGene00044949	1588	0	2	0	1	0	6	7
WBGene00004375	4598	242	9	18	30	8	15	6
WBGene00001122	6816	2	9	2	2	4	10	8
WBGene00202036	212	0	1	0	1	2	0	2
WBGene00001804	3778	18	32	7	16	6	13	13
WBGene00199234	149	0	0	0	0	0	0	0
WBGene00197720	72	1	1	0	0	0	2	0
WBGene00013917	3126	4	1	1	2	2	6	7
WBGene00003247	6996	10	19	3	6	4	21	30
WBGene00197321	61	0	0	0	0	0	0	0
WBGene00196925	127	3	1	0	0	1	0	1
WBGene00172330	21	0	0	0	0	0	0	0
WBGene00199560	150	1	7	1	1	1	1	0
WBGene00008021	3035	3	1	1	2	1	6	2
WBGene00194800	689	0	1	0	1	1	2	0
WBGene00199158	235	0	0	0	0	0	4	0
WBGene00014694	1524	5	59	0	3	0	5	1
WBGene00197677	56	0	0	0	0	0	0	0
WBGene00199945	107	2	0	1	0	1	3	1
WBGene00219892	106	0	0	0	0	0	0	3
WBGene00201425	73	0	1	0	0	0	0	0
WBGene00195298	149	0	3	2	0	0	1	2
WBGene00198660	202	2	0	1	0	2	0	0
WBGene00195866	271	1	7	1	1	1	2	3
WBGene00198670	110	0	0	1	2	0	2	5
WBGene00008807	648	4	5	0	0	1	1	3
WBGene00008806	2760	1	6	0	1	3	11	5
WBGene00045480	1263	22	8	7	0	7	19	24
WBGene00010342	5283	4	4	6	4	9	10	10
WBGene00200147	134	0	0	0	0	0	0	0
WBGene00006364	6117	5	14	1	7	3	5	14
WBGene00200905	199	1	5	0	0	0	1	2
WBGene00201609	149	1	1	0	0	0	0	0
WBGene00199555	111	1	0	1	0	1	0	1
WBGene00010200	8477	12	18	6	6	3	28	8
WBGene00166577	21	0	0	0	0	0	0	0
WBGene00004749	3555	8	14	4	8	11	26	16
WBGene00196946	218	0	5	0	0	0	1	1
WBGene00201840	130	3	7	0	0	0	1	0
WBGene00196354	193	1	8	0	0	0	1	1
WBGene00198706	128	0	0	0	1	0	2	0
WBGene00000018	18354	32	64	12	12	17	88	53
WBGene00010902	2290	4	3	0	0	0	4	1
WBGene00201241	146	6	0	0	1	1	0	0
WBGene00200458	130	5	11	3	0	3	0	1
WBGene00008668	2979	53	15	40	32	27	18	16
WBGene00199643	194	1	0	0	0	0	1	1
WBGene00014321	72	1	0	0	1	0	0	0
WBGene00008746	6014	52	12	3	3	3	7	5
WBGene00008745	1404	1	1	0	0	0	1	4
WBGene00195646	147	0	0	0	0	0	0	0
WBGene00011317	856	1	1	0	0	0	0	0
WBGene00011315	2501	2	7	0	1	1	3	3
WBGene00201799	53	0	0	0	0	0	0	0
WBGene00196937	138	0	1	0	1	0	0	0
WBGene00198493	112	0	0	0	0	0	0	0
WBGene00014497	73	0	0	0	0	0	0	1
WBGene00011073	2133	2	4	0	0	0	7	2
WBGene00011075	6043	37	6	8	10	7	21	5
WBGene00000525	912	3	6	0	3	3	6	3
WBGene00011462	2908	18	6	8	7	6	7	9
WBGene00011463	1832	40	2	42	47	21	9	5
WBGene00001495	21683	47	82	8	16	11	49	13
WBGene00007317	2017	3	13	1	5	0	4	2
WBGene00197473	135	0	0	0	0	0	0	0
WBGene00202226	217	0	8	0	0	0	1	3
WBGene00201604	135	0	0	0	0	0	0	0
WBGene00003999	4978	2	12	4	0	3	10	5
WBGene00004002	5072	22	10	3	6	3	24	5
WBGene00004001	5269	12	7	4	5	6	8	1
WBGene00004000	6285	9	9	1	3	3	16	5
WBGene00009816	1516	0	2	0	0	1	0	1
WBGene00009813	3032	7	4	2	3	3	13	4
WBGene00009812	2437	5	21	2	1	8	15	15
WBGene00199565	65	0	1	0	0	0	2	1
WBGene00198298	146	1	0	0	0	0	2	1
WBGene00009819	5588	5	29	0	3	3	18	16
WBGene00009820	1964	2	5	1	4	1	4	0
WBGene00011882	3249	5	7	4	3	0	9	5
WBGene00000961	8466	22	74	10	13	5	42	38
WBGene00199046	137	0	0	0	1	0	1	0
WBGene00195572	149	0	0	0	0	0	0	0
WBGene00011879	3159	8	31	2	3	0	7	3
WBGene00011880	3811	7	19	5	2	1	26	17
WBGene00010717	686	1	2	0	0	0	7	2
WBGene00003529	3744	15	6	2	1	0	6	2
WBGene00164969	497	5	0	2	2	0	6	0
WBGene00004257	7094	14	11	4	9	7	15	1
WBGene00010335	1273	3	4	0	0	0	2	3
WBGene00000750	2109	4	1	1	1	2	4	3
WBGene00010334	3198	2	26	3	0	1	15	13
WBGene00010225	805	0	7	0	0	0	0	6
WBGene00010224	1083	4	1	0	0	1	8	2
WBGene00198096	201	2	0	0	0	0	0	0
WBGene00195478	72	14	4	5	10	8	8	11
WBGene00007483	1846	1	1	1	3	0	2	2
WBGene00196538	139	4	6	2	3	3	30	44
WBGene00202205	145	0	3	0	0	0	1	0
WBGene00202236	90	2	1	1	0	0	0	0
WBGene00044151	586	9	1	1	1	0	5	2
WBGene00215616	447	0	2	0	0	0	1	0
WBGene00044152	472	0	1	0	0	0	0	1
WBGene00194793	474	14	1	1	3	2	1	1
WBGene00012260	1257	14	7	5	3	4	4	9
WBGene00199438	60	0	0	0	1	0	1	0
WBGene00012218	778	0	0	0	0	0	2	3
WBGene00195208	1097	8	1	63	90	54	443	151
WBGene00012217	2874	11	17	3	3	0	3	6
WBGene00011141	717	3	2	1	0	0	1	1
WBGene00011139	2047	2	3	1	1	0	1	1
WBGene00202470	147	0	2	0	1	0	1	0
WBGene00197729	137	1	0	1	0	0	3	0
WBGene00195642	202	0	1	0	0	0	0	1
WBGene00196504	144	0	0	0	0	0	1	0
WBGene00202329	128	0	0	0	0	0	0	0
WBGene00172054	21	0	0	0	0	0	0	0
WBGene00197829	145	0	0	0	0	0	1	0
WBGene00196194	148	0	1	0	0	0	0	0
WBGene00007327	9850	11	20	3	18	8	32	12
WBGene00000311	82	0	0	0	0	0	0	0
WBGene00000310	82	0	0	0	0	0	0	0
WBGene00008735	25634	58	64	29	32	22	41	26
WBGene00007938	4357	9	137	3	4	4	79	113
WBGene00196065	120	0	0	0	0	0	2	3
WBGene00007945	1515	2	6	3	0	1	0	1
WBGene00002029	3039	2	30	3	2	2	6	5
WBGene00007939	1745	9	16	8	17	10	4	1
WBGene00007941	5364	13	26	7	12	4	44	13
WBGene00007943	4677	11	12	6	8	4	7	5
WBGene00195211	401	3	0	0	0	1	0	0
WBGene00007944	8171	78	35	18	41	20	156	18
WBGene00197484	224	2	1	0	1	0	0	0
WBGene00201557	200	1	3	0	0	1	3	0
WBGene00010276	73	0	1	0	0	0	3	3
WBGene00007268	1633	3	1	2	2	1	3	1
WBGene00199525	117	0	0	0	1	1	0	1
WBGene00200552	173	4	1	3	0	4	2	2
WBGene00009529	976	7	10	3	2	4	6	1
WBGene00194663	630	1	3	0	0	1	0	1
WBGene00009530	4631	7	17	1	3	3	7	1
WBGene00009531	1275	2	3	0	0	1	3	1
WBGene00002124	1770	3	2	2	4	4	11	2
WBGene00008586	1749	3	5	1	2	2	9	12
WBGene00008585	3800	9	3	4	4	5	25	18
WBGene00008588	1422	5	5	0	1	1	4	1
WBGene00044135	2228	1	33	6	14	12	1	2
WBGene00000212	3173	3	10	2	1	1	10	4
WBGene00013975	2385	1	5	0	1	1	2	7
WBGene00001536	5749	17	5	7	22	5	28	8
WBGene00199343	112	3	1	2	2	2	2	3
WBGene00009633	1011	0	7	0	1	0	2	1
WBGene00006584	1584	2	20	2	1	2	7	9
WBGene00196582	144	1	0	4	1	0	1	1
WBGene00198425	100	3	4	1	1	1	1	1
WBGene00004831	11327	73	71	8	15	18	38	20
WBGene00008572	677	4	3	2	1	1	9	11
WBGene00003970	4707	38	14	7	8	8	51	43
WBGene00009777	2088	71	11	3	5	3	12	5
WBGene00045253	967	3	0	1	1	3	2	4
WBGene00002037	13051	13	53	8	10	4	74	105
WBGene00201450	143	0	1	0	0	0	0	1
WBGene00044703	1108	3	4	0	0	0	7	1
WBGene00044702	1624	2	6	1	7	3	14	3
WBGene00009842	2212	11	2	12	11	6	8	5
WBGene00195418	145	4	1	0	1	1	8	0
WBGene00195818	141	0	0	0	0	0	1	0
WBGene00195614	72	0	0	0	0	0	0	0
WBGene00009843	2579	4	3	2	0	3	7	0
WBGene00199908	182	6	8	6	10	2	4	4
WBGene00198856	355	21	33	10	14	10	4	13
WBGene00012018	8913	29	29	15	18	19	46	32
WBGene00009258	2006	8	5	0	0	0	8	3
WBGene00009259	7505	24	42	17	11	22	71	77
WBGene00219587	1650	187	119	145	162	150	162	157
WBGene00007955	1405	7	1	0	2	3	9	7
WBGene00196560	66	0	0	0	0	0	0	0
WBGene00196929	258	1	0	0	0	0	1	5
WBGene00199851	149	0	2	0	0	0	0	0
WBGene00219566	125	0	0	0	0	0	1	1
WBGene00198976	70	0	0	0	0	0	2	0
WBGene00200646	295	1	2	1	0	0	1	0
WBGene00009930	2034	3	6	3	4	2	11	6
WBGene00001502	1743	10	6	7	10	9	51	27
WBGene00200893	222	1	1	0	1	0	0	1
WBGene00196945	137	0	0	0	0	0	1	0
WBGene00197592	149	1	0	0	1	0	1	2
WBGene00006065	1950	1	1	0	0	0	4	3
WBGene00006694	4147	7	6	3	3	0	8	0
WBGene00206537	863	3	3	0	1	1	2	0
WBGene00199155	329	1	3	0	0	0	0	0
WBGene00200767	57	1	0	1	2	2	1	0
WBGene00201207	63	0	0	1	0	1	0	0
WBGene00202328	91	3	0	0	0	0	1	1
WBGene00011443	2561	10	12	2	4	1	36	44
WBGene00197158	136	0	8	0	0	0	0	9
WBGene00011441	3000	6	15	5	4	2	12	15
