GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00196492	101	0	0	0	0	0	0	0
WBGene00007925	2253	14	7	0	8	1	9	3
WBGene00010812	775	0	4	0	1	1	0	3
WBGene00004451	422	2	1	1	3	1	8	2
WBGene00197670	150	0	0	0	0	0	1	0
WBGene00198711	149	0	1	0	1	0	1	0
WBGene00219296	711	0	0	0	3	1	3	0
WBGene00008286	2979	2	9	0	2	0	2	1
WBGene00200476	169	1	1	0	0	0	1	0
WBGene00003605	5187	8	14	3	1	2	8	4
WBGene00004213	21260	90	211	25	52	74	114	92
WBGene00202440	125	0	0	1	1	0	1	2
WBGene00201466	154	0	2	1	1	0	0	0
WBGene00007860	7795	28	12	17	31	17	40	31
WBGene00006822	4448	25	9	5	12	4	10	5
WBGene00008117	2069	24	12	8	10	12	64	64
WBGene00219568	290	16	3	10	7	7	43	22
WBGene00219570	2184	4	4	7	5	3	21	27
WBGene00219569	2198	15	5	21	16	13	13	8
WBGene00202195	150	1	0	0	0	0	0	0
WBGene00007573	913	5	8	1	0	1	21	23
WBGene00007574	1483	3	20	7	2	3	12	12
WBGene00006474	1520	11	6	2	1	2	5	26
WBGene00007576	2340	0	8	0	0	2	11	11
WBGene00007581	3953	9	5	6	5	6	19	16
WBGene00007577	5283	21	15	13	7	12	46	51
WBGene00009377	474	5	0	5	4	3	14	19
WBGene00009373	647	11	48	1	4	0	7	11
WBGene00009374	3164	12	32	6	1	10	27	35
WBGene00003033	1991	20	5	3	15	8	11	0
WBGene00008092	1822	3	0	1	1	0	2	1
WBGene00200623	143	0	0	0	0	0	3	0
WBGene00199522	150	2	0	0	0	0	1	1
WBGene00200134	149	0	0	0	0	0	2	0
WBGene00197284	55	50	57	44	27	17	12	8
WBGene00000137	3859	18	10	4	5	2	14	12
WBGene00007963	1932	5	4	1	3	0	5	4
WBGene00007964	1991	4	14	3	6	4	14	10
WBGene00044167	560	4	4	0	0	0	4	0
WBGene00168344	21	14	4	1	0	0	5	3
WBGene00164983	1860	14	15	10	5	8	12	7
WBGene00007969	3063	13	42	10	6	14	61	101
WBGene00171984	21	7	3	6	3	11	23	23
WBGene00014204	1877	5	5	6	6	6	20	38
WBGene00014203	1830	3	3	3	4	0	9	10
WBGene00014206	1663	64	33	26	17	20	41	89
WBGene00009501	798	1	0	0	1	1	2	0
WBGene00219936	152	1	2	0	0	0	1	2
WBGene00009503	1538	4	12	5	1	0	5	4
WBGene00011215	1568	1	29	2	4	1	20	6
WBGene00044230	517	1	1	0	2	1	3	3
WBGene00219850	183	0	0	0	0	0	1	0
WBGene00007982	3819	4	13	5	2	0	17	6
WBGene00173248	21	0	0	0	0	0	0	0
WBGene00007983	3428	3	1	7	2	2	23	23
WBGene00201111	189	6	4	1	0	5	3	4
WBGene00011367	1831	7	2	0	0	2	8	4
WBGene00011368	3493	9	12	11	4	9	106	30
WBGene00200298	59	1	0	0	2	0	0	1
WBGene00199706	129	0	1	0	0	0	1	0
WBGene00189944	1774	2	19	5	4	5	157	151
WBGene00198145	81	1	13	0	0	2	4	3
WBGene00006811	16078	14	54	11	24	13	38	16
WBGene00007269	2186	10	45	7	6	3	18	55
WBGene00007273	871	9	14	2	4	2	13	15
WBGene00006830	32030	122	551	11	35	23	68	32
WBGene00007630	862	0	22	1	2	4	30	32
WBGene00006448	1052	1	2	1	0	1	10	5
WBGene00219299	591	1	1	0	0	1	0	0
WBGene00007625	888	5	6	0	1	0	17	8
WBGene00007632	901	15	25	2	3	2	27	27
WBGene00011278	1126	31	13	20	16	19	35	36
WBGene00001034	2287	6	27	3	1	4	22	25
WBGene00006959	1550	12	32	24	16	18	73	154
WBGene00011279	5005	4	16	1	4	3	14	20
WBGene00011281	1386	15	2	5	7	2	14	20
WBGene00011282	2013	26	26	13	24	13	56	134
WBGene00009647	6163	11	7	5	7	6	7	1
WBGene00009649	1287	7	1	4	9	6	6	4
WBGene00011198	2764	6	27	1	2	2	8	12
WBGene00171985	21	0	0	0	0	0	0	0
WBGene00011202	1735	1	5	1	1	2	7	9
WBGene00010428	3682	8	29	4	4	7	41	38
WBGene00006478	2640	7	9	1	3	2	8	7
WBGene00044911	960	3	5	0	1	1	3	0
WBGene00044912	1120	1	3	0	0	1	1	3
WBGene00007135	7469	9	34	8	7	14	54	55
WBGene00007137	1921	1	0	2	4	1	6	8
WBGene00002003	4741	9	10	6	4	7	16	15
WBGene00007138	3643	3	7	4	8	6	9	5
WBGene00007139	8436	21	19	10	15	6	84	28
WBGene00000511	2185	2	4	1	1	0	18	5
WBGene00000512	2329	1095	34	71	53	76	1408	1012
WBGene00000513	1936	3	1	2	1	0	3	1
WBGene00045188	2145	1	7	0	3	2	17	5
WBGene00007132	2403	1	5	0	0	0	11	1
WBGene00198895	59	0	3	0	0	0	0	0
WBGene00011112	1822	3	35	0	1	0	5	3
WBGene00011113	1162	0	2	0	0	0	3	1
WBGene00011114	2180	13	13	4	10	4	8	4
WBGene00011120	1064	1	1	0	0	0	3	3
WBGene00011111	1500	7	2	0	1	1	24	9
WBGene00004387	1041	3	9	1	1	3	14	24
WBGene00011110	994	3	4	0	0	0	14	23
WBGene00011109	3599	30	10	9	12	8	25	28
WBGene00011119	1292	1	26	0	2	2	13	20
WBGene00000520	3521	12	37	1	3	5	11	26
WBGene00199870	93	1	7	0	1	0	2	1
WBGene00003590	2157	3	2	3	2	0	2	3
WBGene00202066	141	0	1	0	0	0	0	0
WBGene00194748	197	0	2	0	1	3	2	1
WBGene00201305	63	0	0	0	0	0	0	0
WBGene00196565	118	0	1	0	2	1	3	0
WBGene00196071	144	0	0	0	0	0	0	1
WBGene00010155	1931	37	2	5	8	15	18	12
WBGene00197669	207	0	2	0	0	0	1	2
WBGene00200598	148	3	1	6	4	2	12	12
WBGene00009115	3308	9	6	2	1	2	10	6
WBGene00199401	193	0	0	0	0	0	2	1
WBGene00000396	16629	30	51	24	18	35	73	68
WBGene00010909	3145	30	30	28	26	25	18	11
WBGene00198404	142	1	1	0	0	0	1	0
WBGene00010907	2505	3	1	0	3	1	4	2
WBGene00198216	215	1	5	0	0	0	2	1
WBGene00010908	6733	41	59	10	17	14	74	102
WBGene00003915	3539	5	9	5	4	4	9	10
WBGene00009440	4511	245	177	112	92	75	522	651
WBGene00009441	2842	4	10	4	2	1	18	14
WBGene00009445	2099	17	11	3	2	7	21	13
WBGene00009442	2171	19	15	14	18	9	43	59
WBGene00004874	5710	29	19	13	16	6	63	82
WBGene00009444	657	6	8	4	1	0	25	23
WBGene00003112	2316	41	38	33	36	35	15	22
WBGene00195450	149	4	7	10	3	5	1	0
WBGene00199745	55	0	0	1	1	0	0	0
WBGene00200624	127	0	0	0	0	1	0	0
WBGene00008655	2415	4	11	1	1	2	1	0
WBGene00008656	3107	44	24	29	30	23	7	4
WBGene00008659	2667	20	9	6	6	15	1	3
WBGene00008658	2022	30	1	17	10	12	2	1
WBGene00008660	2161	15	1	16	18	11	1	2
WBGene00195715	100	1	0	0	0	0	0	0
WBGene00011953	5339	11	39	1	3	2	33	28
WBGene00220088	123	0	0	0	0	0	0	0
WBGene00011955	3959	5	8	2	6	1	12	1
WBGene00201962	362	3	16	4	1	1	4	2
WBGene00005170	1959	0	2	0	0	2	1	2
WBGene00005168	1898	3	6	0	0	0	4	2
WBGene00005169	1550	1	7	1	3	1	0	0
WBGene00011407	2887	4336	988	1123	1070	954	6320	3146
WBGene00011410	1268	2	1	2	4	2	36	35
WBGene00011409	2650	2	37	1	1	1	32	33
WBGene00001036	1467	3	2	1	0	2	9	19
WBGene00011412	1001	3	1	0	0	5	1	8
WBGene00007045	1537	5	10	3	2	2	6	6
WBGene00011414	1405	6	7	0	2	0	1	2
WBGene00119203	3300	20	46	16	17	11	43	16
WBGene00008910	2097	1	23	0	7	0	5	3
WBGene00185014	1710	7	0	1	1	0	3	4
WBGene00008912	1209	7	1	0	1	0	8	1
WBGene00219898	77	0	0	0	0	0	1	2
WBGene00044224	920	1	0	0	0	0	1	0
WBGene00006661	1682	26	1	2	0	0	4	0
WBGene00000664	1038	5	3	2	0	3	5	4
WBGene00012146	493	4	1	10	7	12	11	5
WBGene00007167	2586	6	5	7	7	7	62	19
WBGene00007168	2528	2	19	3	3	3	31	27
WBGene00195794	147	1	0	0	0	0	1	0
WBGene00007170	10510	10	22	6	7	5	20	4
WBGene00044225	301	0	4	1	2	1	7	4
WBGene00003210	6312	31	38	23	20	21	68	116
WBGene00008005	2338	8	8	4	4	5	20	25
WBGene00008006	6069	31	28	10	14	13	57	33
WBGene00008008	1747	15	4	6	8	5	21	16
WBGene00201237	149	0	0	1	1	1	0	1
WBGene00199981	226	1	0	1	1	0	3	3
WBGene00017803	1032	3	0	0	0	0	0	0
WBGene00199791	169	1	0	1	1	0	4	4
WBGene00017802	2065	0	2	1	2	0	4	1
WBGene00270319	2201	8	0	6	5	5	25	7
WBGene00044603	838	9	2	3	2	5	12	3
WBGene00001437	1885	0	10	2	1	4	1	1
WBGene00017801	1404	2	14	0	0	0	6	10
WBGene00000418	2865	4	5	2	1	0	9	12
WBGene00016445	852	2	8	2	1	0	3	0
WBGene00016444	3048	1	9	1	0	1	10	9
WBGene00016443	1434	18	62	9	10	13	70	51
WBGene00016442	1076	4	2	3	0	1	5	6
WBGene00000767	3523	23	35	5	5	5	14	12
WBGene00016452	408	1	0	0	0	0	1	8
WBGene00016441	1186	3	1	0	1	1	4	4
WBGene00016440	1285	3	6	2	6	2	5	10
WBGene00195691	96	0	0	0	0	0	0	0
WBGene00000204	986	2	1	1	0	0	8	4
WBGene00016439	1753	4	4	2	3	1	14	8
WBGene00017826	3071	15	8	2	3	2	16	18
WBGene00004400	1752	20	39	5	8	6	42	59
WBGene00005012	767	16	23	5	10	14	18	24
WBGene00017825	1927	139	386	67	62	38	179	335
WBGene00016143	2496	9	20	5	7	8	22	36
WBGene00016142	1646	7	1	1	2	1	3	10
WBGene00001499	2132	10	7	4	1	2	14	13
WBGene00016140	4838	19	57	5	6	5	38	51
WBGene00016139	2805	1	9	2	5	0	22	15
WBGene00200991	45	0	10	2	0	0	0	4
WBGene00201889	49	0	0	0	0	0	0	0
WBGene00016138	3048	7	15	4	2	2	6	8
WBGene00016137	649	1	0	0	0	0	0	0
WBGene00003558	14159	19	38	7	13	18	28	11
WBGene00016165	4242	23	14	17	11	12	28	29
WBGene00020095	1958	5	10	5	1	2	9	7
WBGene00174927	21	44	20	18	12	9	40	67
WBGene00020094	2474	8	5	2	2	5	21	21
WBGene00007015	687	0	4	1	1	0	4	4
WBGene00020093	1154	3	8	2	2	3	5	7
WBGene00044648	801	1	6	0	0	0	4	2
WBGene00219720	127	0	9	0	0	0	1	1
WBGene00020092	4575	11	25	4	8	9	86	97
WBGene00220249	363	1	3	0	0	0	3	6
WBGene00002218	5620	245662	294449	12494	13520	10095	826963	530963
WBGene00016677	4033	48	13	5	12	7	13	8
WBGene00016684	2261	15	4	4	1	0	4	1
WBGene00044409	659	0	0	0	0	0	0	0
WBGene00016676	2042	1	2	1	6	9	17	18
WBGene00016675	1157	3	2	0	2	0	2	1
WBGene00016674	1418	5	1	4	3	2	8	8
WBGene00016673	1271	1	10	0	2	1	4	2
WBGene00000107	2901	21	26	9	7	14	63	76
WBGene00006519	1270	0	4	0	0	1	12	12
WBGene00199278	82	2	0	0	0	0	1	0
WBGene00018802	3965	19	8	9	11	7	48	63
WBGene00001076	1168	8	15	1	2	3	29	42
WBGene00004728	20973	45	113	28	40	36	110	130
WBGene00174448	21	0	0	0	0	0	0	0
WBGene00021899	2060	13	16	5	0	6	27	54
WBGene00050920	453	10	9	3	5	3	4	8
WBGene00019631	619	2	0	0	2	3	3	7
WBGene00019630	371	0	1	1	0	3	3	13
WBGene00019629	6586	16	20	15	14	5	41	48
WBGene00220017	177	1	6	0	1	0	0	2
WBGene00019628	2727	12	27	5	8	8	37	49
WBGene00189952	1450	4	5	1	0	1	0	0
WBGene00019627	4898	4	6	3	4	4	27	19
WBGene00019633	683	27	1	13	10	17	27	37
WBGene00022530	814	0	2	0	0	0	1	2
WBGene00003588	1181	2	5	1	1	2	13	16
WBGene00000229	2120	48	47	41	39	58	318	405
WBGene00016408	3976	9	10	8	5	5	23	25
WBGene00006946	3646	2	3	2	4	2	11	7
WBGene00001660	4485	13	11	3	3	3	14	8
WBGene00001661	1490	4	9	3	5	3	13	7
WBGene00001662	3145	38	29	7	8	4	31	25
WBGene00001823	1054	1	2	1	1	0	6	6
WBGene00022597	773	3	6	13	4	8	9	5
WBGene00022596	775	4	2	0	2	6	8	7
WBGene00006590	2573	94	21	1	1	2	11	12
WBGene00000536	1451	0	2	0	3	1	5	8
WBGene00020530	10182	26875	68572	216	160	189	857	267
WBGene00018675	4107	7	27	0	1	1	25	22
WBGene00003391	2541	10	7	4	2	5	22	31
WBGene00004095	10487	52	65	33	38	32	96	130
WBGene00018674	4461	1255	7	1877	4531	1064	1096	129
WBGene00018672	6998	13	80	1	4	2	15	6
WBGene00022664	2592	12	5	3	3	5	8	4
WBGene00021310	2164	1	5	1	5	1	4	1
WBGene00170694	21	2	0	0	0	0	0	0
WBGene00020967	1867	5	20	6	0	1	15	16
WBGene00020966	5290	8	6042	7	11	11	312	85
WBGene00018612	3340	11	13	5	6	4	24	20
WBGene00003901	3032	12	116	10	9	12	81	104
WBGene00018611	5927	10	4	13	14	9	28	24
WBGene00018610	3004	7	15	2	3	2	9	12
WBGene00018609	3612	8	16	2	3	7	18	22
WBGene00003055	3528	5	7	5	6	5	14	12
WBGene00019834	961	3	0	0	1	0	2	2
WBGene00019833	1806	6	15	4	3	7	27	23
WBGene00019832	11302	65	111	17	23	25	175	186
WBGene00019838	787	4	15	2	0	0	36	45
WBGene00019831	4532	34	135	48	47	44	169	221
WBGene00197198	143	0	0	0	0	0	0	0
WBGene00196870	197	0	0	0	0	0	0	0
WBGene00199659	199	0	2	0	0	0	1	1
WBGene00017028	9411	16	36	5	11	6	16	7
WBGene00017027	1984	3	8	2	3	1	11	23
WBGene00017302	4245	18	70	4	1	7	35	41
WBGene00017301	1915	10	4	4	8	7	31	49
WBGene00017300	7494	29	12	9	10	15	56	37
WBGene00017299	2691	3	11	1	0	0	3	0
WBGene00006731	1079	4	0	1	2	2	4	0
WBGene00018965	2424	4	12	3	2	2	9	4
WBGene00018964	1833	6	3	6	3	1	13	14
WBGene00018963	2651	7	23	4	9	9	45	59
WBGene00000420	2296	68	29	34	30	40	129	112
WBGene00198368	141	1	0	35	27	36	2	7
WBGene00197335	161	2	5	0	2	3	8	13
WBGene00001514	3090	17	12	7	6	2	40	59
WBGene00000239	2427	5	6	1	2	2	4	1
WBGene00015467	2286	9	7	2	1	1	5	10
WBGene00196287	49	0	0	0	0	0	0	1
WBGene00000900	7309	42	24	12	14	11	38	31
WBGene00000518	19080	34469	6559	32071	35797	22579	66540	48087
WBGene00199619	224	2	1	0	4	0	8	1
WBGene00003918	12499	68	99	15	24	20	141	149
WBGene00018827	1894	2	1	0	4	0	10	11
WBGene00015145	1043	6	151	1	1	0	6	5
WBGene00015150	749	0	2	1	1	2	10	9
WBGene00004348	3875	3	16	1	3	1	4	9
WBGene00015143	3299	9	22	4	7	10	43	48
WBGene00000182	2725	22	33	10	4	5	47	29
WBGene00198234	136	0	0	0	0	0	0	0
WBGene00199402	144	0	5	0	0	0	0	0
WBGene00006943	4292	29	13	12	7	11	27	31
WBGene00015082	1354	1	13	1	2	0	6	4
WBGene00015085	3485	13	40	1	3	8	13	4
WBGene00015081	3547	7	3	0	0	1	6	2
WBGene00206513	2265	1	2	1	4	1	6	6
WBGene00015080	2326	14	7	3	11	6	5	8
WBGene00015079	4153	89	57	27	33	32	296	480
WBGene00002048	10320	100	9	9	3	9	30	23
WBGene00015086	784	0	11	0	0	0	1	2
WBGene00022898	82	1	1	0	0	0	0	0
WBGene00021343	4519	2	6	3	6	3	6	4
WBGene00196016	61	0	0	0	1	0	0	0
WBGene00000435	2037	27	28	8	9	3	32	32
WBGene00001869	1853	7	32	5	4	4	21	24
WBGene00020019	1413	4	17	5	6	1	12	14
WBGene00020018	2155	2	4	0	0	1	14	14
WBGene00200251	126	1	2	0	0	0	5	5
WBGene00197661	150	0	1	0	0	0	2	0
WBGene00199273	60	0	2	0	1	0	0	1
WBGene00020021	469	1	2	0	1	1	3	0
WBGene00004858	3998	4	17	1	0	1	14	8
WBGene00044411	4695	24	50	15	9	13	27	29
WBGene00021029	258	7	0	9	11	6	1	5
WBGene00000115	3169	58	23	8	11	6	48	32
WBGene00001057	2600	2	9	4	2	2	28	28
WBGene00017161	2042	11	8	6	9	3	23	16
WBGene00017160	1656	11	28	7	3	2	41	36
WBGene00197884	150	0	1	0	0	0	5	2
WBGene00017159	895	4	35	4	1	1	8	8
WBGene00017158	2940	13	18	4	3	3	40	52
WBGene00016196	1542	2	5	0	1	0	1	0
WBGene00016195	1414	1	14	1	2	2	10	16
WBGene00016194	6035	25	241	13	19	19	93	110
WBGene00219838	671	1	10	0	0	1	1	6
WBGene00016193	1245	2	1	1	3	0	11	11
WBGene00016192	902	3	1	2	2	4	1	2
WBGene00197245	131	0	0	0	0	0	1	0
WBGene00006727	3592	87	94	74	65	91	550	773
WBGene00017775	4645	17	101	9	9	11	38	50
WBGene00017774	3601	53	11	32	35	24	60	58
WBGene00196818	123	0	20	3	1	1	21	2
WBGene00017773	5098	6	33	1	5	4	8	9
WBGene00020211	219	0	0	0	0	0	0	0
WBGene00198928	69	0	6	0	0	0	0	0
WBGene00200919	142	1	1	0	1	0	1	1
WBGene00198737	139	0	6	0	0	1	2	1
WBGene00020210	351	0	2	0	1	0	2	2
WBGene00020209	13142	26	58	8	13	14	44	55
WBGene00001166	3290	16	16	12	7	7	73	74
WBGene00000874	4495	12	22	8	18	7	24	16
WBGene00173723	21	0	0	0	0	0	0	0
WBGene00018254	4792	8	32	1	6	1	7	3
WBGene00018253	1390	3	3	1	0	0	1	0
WBGene00044412	1079	6	9	3	4	3	16	15
WBGene00219942	116	1	0	0	0	0	0	0
WBGene00015478	4220	5	5	1	4	6	7	5
WBGene00015477	4186	14	32	6	6	5	20	13
WBGene00171162	21	1	0	2	0	0	0	0
WBGene00002201	5429	23	31	16	19	24	68	86
WBGene00021533	1853	14	36	14	11	11	19	26
WBGene00021532	903	7	1	2	1	11	3	6
WBGene00021531	4973	22	11	25	19	27	56	62
WBGene00023044	82	0	0	0	0	0	0	1
WBGene00023045	86	1	0	0	0	0	2	4
WBGene00003593	4747	10	20	3	2	2	47	51
WBGene00023489	6521	1292	1813	855	719	709	6551	6818
WBGene00018339	2867	10	7	3	4	0	34	56
WBGene00016012	972	0	1	0	0	0	4	1
WBGene00004459	3693	9	19	3	1	3	79	85
WBGene00004472	1169	29	39	27	35	30	306	545
WBGene00016011	1077	13	29	6	6	4	32	103
WBGene00016010	3621	2	104	2	3	1	254	761
WBGene00001989	3915	11	12	0	7	2	4	3
WBGene00020438	807	0	4	0	0	1	2	0
WBGene00020437	3291	13	25	6	16	12	57	47
WBGene00020436	19472	21	85	14	16	10	30	16
WBGene00015979	1399	0	1	1	3	0	0	1
WBGene00001972	2032	7	7	2	3	6	18	30
WBGene00018560	878	2	3	0	1	2	9	3
WBGene00001518	11495	13	58	11	15	4	29	8
WBGene00196916	69	2	0	0	2	0	2	0
WBGene00016979	4098	6	18	0	0	0	20	18
WBGene00016978	1837	5	25	2	8	3	25	23
WBGene00016977	13277	33	304	37	56	54	186	253
WBGene00015813	5863	13	27	13	13	8	53	47
WBGene00200702	140	3	0	2	0	0	2	0
WBGene00007048	3812	16	8	2	10	5	29	37
WBGene00015811	1223	5	4	5	2	3	8	20
WBGene00015810	823	4	2	4	5	2	6	13
WBGene00015809	1391	9	6	3	2	5	28	37
WBGene00002850	5850	56	42	41	35	46	75	95
WBGene00015807	1009	1	4	1	2	0	4	4
WBGene00015806	2898	13	17	4	5	8	37	50
WBGene00171286	21	0	0	0	0	0	0	0
WBGene00002881	2890	7	27	3	0	1	8	18
WBGene00006515	968	8	1	4	1	5	8	8
WBGene00006516	3264	2	7	3	6	3	22	33
WBGene00015481	3352	29	54	13	20	13	96	88
WBGene00219738	520	408	1417	316	248	327	803	1266
WBGene00020821	5532	10	68	12	9	8	55	68
WBGene00020820	2103	9	21	8	7	2	110	131
WBGene00198530	281	5	0	3	4	3	11	4
WBGene00006463	2052	3	5	3	1	2	14	23
WBGene00020819	4129	7	13	6	4	6	16	24
WBGene00007060	3527	4	22	0	3	2	22	13
WBGene00017755	2266	9	9	1	5	1	7	2
WBGene00172353	21	0	1	0	0	0	0	0
WBGene00017754	5658	5	14	1	3	2	15	8
WBGene00004503	1490	8	0	3	1	4	35	31
WBGene00005075	1229	0	1	1	0	0	1	1
WBGene00044455	2522	3	3	0	2	3	3	2
WBGene00017751	7204	6491	66	110	133	111	202	133
WBGene00017756	1368	3	2	1	0	0	10	3
WBGene00201862	54	0	0	0	0	0	0	0
WBGene00004102	3887	4	4	2	3	1	5	0
WBGene00015637	1260	0	1	3	1	0	10	4
WBGene00044454	180	0	0	0	0	0	0	0
WBGene00000060	2157	3	4	0	1	1	4	2
WBGene00017648	1535	6	4	2	2	0	6	6
WBGene00198998	54	10	4	3	14	5	27	21
WBGene00017647	1834	4	6	1	0	0	3	2
WBGene00005263	1442	2	6	0	1	0	1	2
WBGene00021503	2619	0	4	1	1	1	11	2
WBGene00021502	4638	5	12	15	25	17	19	15
WBGene00015733	2012	1	2	3	8	6	7	13
WBGene00199460	207	0	0	0	0	0	0	0
WBGene00198622	67	1	0	0	0	0	1	0
WBGene00196633	78	0	0	0	0	0	0	0
WBGene00004316	28174	46	64	29	34	33	87	29
WBGene00018136	1384	58	53	19	16	12	23	26
WBGene00018135	1323	4	1	0	3	1	2	1
WBGene00018134	4440	32	87	5	2	3	12	6
WBGene00018133	1918	21	6	9	5	10	34	50
WBGene00018132	831	1	1	3	1	1	6	9
WBGene00018131	2323	18	11	1	2	3	11	17
WBGene00022420	2270	7	16	0	9	8	58	49
WBGene00003851	3155	2	6	1	5	1	11	12
WBGene00019501	513	0	0	0	0	0	1	0
WBGene00000998	48457	165	686	125	115	171	249	303
WBGene00019907	2149	5	15	0	1	1	3	8
WBGene00202413	205	1	0	0	0	1	0	1
WBGene00017904	13345	65	146	22	42	31	95	26
WBGene00006498	26349	58	289	21	24	19	93	66
WBGene00005712	1877	1	12	0	2	3	34	7
WBGene00020065	924	3	0	3	0	1	1	1
WBGene00020064	665	4	0	0	2	0	7	3
WBGene00044312	876	5	20	1	1	3	11	12
WBGene00019381	682	1	6	2	3	2	14	22
WBGene00044311	2907	1	14	0	1	1	1	3
WBGene00003181	525	1	1	0	0	0	2	3
WBGene00200903	88	4	2	0	0	0	3	2
WBGene00023097	72	0	1	2	2	2	3	1
WBGene00019380	5341	15	16	6	7	8	40	34
WBGene00020315	2590	2	7	2	0	1	7	10
WBGene00020314	1276	4	3	1	0	3	7	9
WBGene00020313	572	0	0	0	0	0	1	1
WBGene00166289	21	0	0	0	0	0	0	0
WBGene00002083	1915	10	15	14	15	18	72	129
WBGene00000276	3862	24	17	11	4	7	14	16
WBGene00000762	3477	3	8	1	0	2	16	9
WBGene00018997	1849	0	4	3	3	0	11	3
WBGene00199912	150	0	0	0	0	0	0	0
WBGene00002845	12165	71	55	40	59	52	277	306
WBGene00018996	1230	3	16	1	0	1	1	9
WBGene00197925	54	0	0	0	0	0	0	0
WBGene00194827	55	0	1	0	2	0	0	1
WBGene00219317	477	3	5	2	0	2	7	7
WBGene00004340	1508	7	7	0	4	2	33	22
WBGene00017950	3688	8	54	5	11	5	54	39
WBGene00000443	1902	6	4	3	2	3	7	9
WBGene00017952	626	2	1	10	6	11	8	9
WBGene00004182	12143	66	149	67	53	66	70	92
WBGene00017389	10439	66	83	10	15	10	39	35
WBGene00196053	149	1	11	1	0	1	4	1
WBGene00004341	2486	6	8	0	1	2	8	10
WBGene00201001	98	3	0	2	2	2	5	1
WBGene00019810	1986	2	20	0	0	1	6	4
WBGene00019809	315	0	2	1	0	0	0	0
WBGene00045190	478	3	2	4	1	1	1	2
WBGene00022733	605	6	0	0	0	2	2	5
WBGene00022732	2079	0	4	0	0	0	3	0
WBGene00003608	1527	0	5	7	10	2	16	3
WBGene00044354	1552	29	12	17	13	14	46	62
WBGene00201910	148	0	0	0	0	0	1	0
WBGene00003845	1420	0	2	0	0	1	1	0
WBGene00015101	1202	5	1	1	0	0	9	9
WBGene00015100	3719	1	6	4	2	4	3	9
WBGene00015107	3151	7	11	1	0	0	5	1
WBGene00015099	2695	86	12	20	12	16	19	22
WBGene00004848	109	1	0	0	1	1	0	0
WBGene00004850	107	1	0	0	1	0	0	2
WBGene00200057	143	1	0	0	0	0	1	2
WBGene00019400	2568	11	31	16	13	9	20	24
WBGene00018152	3153	20	20	13	10	10	69	104
WBGene00005073	1734	1	5	7	5	11	6	7
WBGene00005072	1324	3	19	0	2	0	23	29
WBGene00004450	429	7	7	3	2	3	39	36
WBGene00018151	1196	6	3	2	1	2	13	5
WBGene00018150	2080	0	12	0	3	3	12	6
WBGene00018149	3521	3	13	0	3	6	18	30
WBGene00194742	615	5	2	1	0	0	11	8
WBGene00167713	21	0	0	0	0	0	0	0
WBGene00166041	21	0	0	0	0	0	0	0
WBGene00201252	140	3	2	0	0	0	2	0
WBGene00006592	5004	7	10	12	16	14	61	37
WBGene00020107	5260	15	31	8	4	6	49	43
WBGene00020106	4661	8	10	6	5	4	20	18
WBGene00004189	2678	22	8	16	14	9	60	78
WBGene00020635	1586	3	0	0	0	1	1	1
WBGene00003890	2439	1	6	0	0	1	3	2
WBGene00015158	9252	12	56	2	4	4	23	24
WBGene00015165	3614	221	691	13	22	9	187	124
WBGene00015157	2583	52	6	11	16	36	55	42
WBGene00015156	14733	148	198	74	63	74	342	377
WBGene00018948	1906	5	3	1	2	1	19	32
WBGene00001748	2179	14	7	6	8	12	112	71
WBGene00002182	4626	7	2	1	1	1	4	1
WBGene00017271	2181	15	8	3	1	3	6	5
WBGene00017268	2635	4	11	4	3	6	17	16
WBGene00017267	846	0	0	0	0	0	2	0
WBGene00269381	547	0	1	0	0	0	2	1
WBGene00020602	1829	2	1	1	1	0	3	0
WBGene00198669	149	35	57	24	17	12	98	109
WBGene00020601	1792	4	26	7	4	8	31	55
WBGene00006542	2100	5	14	3	1	6	21	18
WBGene00000118	1969	8	1	5	4	4	13	6
WBGene00022102	1811	13	16	10	11	6	9	3
WBGene00044450	236	2	1	0	0	0	0	3
