DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
12262516	12262516		False	False	400	12262116	12262116		ADOG	IV	.	.	12262116	piRNA	gene_id "WBGene00173640"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	6532.0	WormBase	12262096	+	gene	False	N2HS_J2B_sp
12504955	12504955		False	False	900	12504055	12504055		ADOG	IV	.	.	12504055	protein_coding	gene_id "WBGene00005681"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1799	1642.0	WormBase	12502256	+	gene	False	N2HS_J2B_sp
12507866	12507866		True	False	300	12507566	12507566		ADOG	IV	.	.	12507566	pseudogene	gene_id "WBGene00045131"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		157	5603.0	WormBase	12507409	+	gene	False	N2HS_J2B_sp
12676300	12676300		False	False	300	12676000	12676000		ADOG	IV	.	.	12676000	protein_coding	gene_id "WBGene00011941"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		793	12655.0	WormBase	12675207	+	gene	False	N2HS_J2B_sp
12751321	12751321		False	False	1600	12749721	12749721		ADOG	IV	.	.	12749721	protein_coding	gene_id "WBGene00002128"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3137	15783.0	WormBase	12746584	+	gene	False	N2HS_J2B_sp
12895124	12895124		False	False	400	12894724	12894724		ADOG	IV	.	.	12894724	protein_coding	gene_id "WBGene00194926"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00194926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		951	570.0	WormBase	12893773	+	gene	False	N2HS_J2B_sp
12975791	12975791		False	False	200	12975591	12975591		ADOG	IV	.	.	12975591	protein_coding	gene_id "WBGene00010124"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00168659']	0	0	0.0	0	0	0		1967	640.0	WormBase	12973624	+	gene	False	N2HS_J2B_sp
13313118	13313118		False	False	2300	13310818	13310818		ADOG	IV	.	.	13310818	protein_coding	gene_id "WBGene00013464"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		7072	4826.0	WormBase	13303746	+	gene	False	N2HS_J2B_sp
13422127	13422127		False	False	200	13421927	13421927		ADOG	IV	.	.	13421927	protein_coding	gene_id "WBGene00004029"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004029	0	0	0	0	['WBGene00172029']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5886	573.0	WormBase	13416041	+	gene	False	N2HS_J2B_sp
13474205	13474205		False	False	200	13474005	13474005		ADOG	IV	.	.	13474005	protein_coding	gene_id "WBGene00012637"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1508	427.0	WormBase	13472497	+	gene	False	N2HS_J2B_sp
13670339	13670339		False	False	200	13670139	13670139		ADOG	IV	.	.	13670139	piRNA	gene_id "WBGene00172725"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	3164.0	WormBase	13670119	+	gene	False	N2HS_J2B_sp
13714328	13714328		False	False	200	13714128	13714128		ADOG	IV	.	.	13714128	piRNA	gene_id "WBGene00046634"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	268.0	WormBase	13714108	+	gene	False	N2HS_J2B_sp
13714738	13714738		False	False	200	13714538	13714538		ADOG	IV	.	.	13714538	piRNA	gene_id "WBGene00049618"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	551.0	WormBase	13714518	+	gene	False	N2HS_J2B_sp
13802751	13802751		False	False	300	13802451	13802451		ADOG	IV	.	.	13802451	piRNA	gene_id "WBGene00172836"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	3099.0	WormBase	13802431	+	gene	False	N2HS_J2B_sp
13822263	13822263		False	False	200	13822063	13822063		ADOG	IV	.	.	13822063	piRNA	gene_id "WBGene00166715"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	519.0	WormBase	13822043	+	gene	False	N2HS_J2B_sp
13826301	13826301		False	False	200	13826101	13826101		ADOG	IV	.	.	13826101	piRNA	gene_id "WBGene00174001"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	209.0	WormBase	13826081	+	gene	False	N2HS_J2B_sp
13858607	13858607		False	False	200	13858407	13858407		ADOG	IV	.	.	13858407	piRNA	gene_id "WBGene00047698"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	435.0	WormBase	13858387	+	gene	False	N2HS_J2B_sp
13927504	13927504		True	False	200	13927304	13927304		ADOG	IV	.	.	13927304	piRNA	gene_id "WBGene00166230"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	568.0	WormBase	13927284	+	gene	False	N2HS_J2B_sp
14048585	14048585		False	False	200	14048385	14048385		ADOG	IV	.	.	14048385	piRNA	gene_id "WBGene00172936"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	532.0	WormBase	14048365	+	gene	False	N2HS_J2B_sp
14171480	14171480		False	False	500	14170980	14170980		ADOG	IV	.	.	14170980	piRNA	gene_id "WBGene00046793"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	528.0	WormBase	14170960	+	gene	False	N2HS_J2B_sp
14173416	14173416		False	False	200	14173216	14173216		ADOG	IV	.	.	14173216	protein_coding	gene_id "WBGene00011021"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011021	0	0	0	0	['WBGene00049084']	0	0	0	0	0	0	0	0	0	['WBGene00172599']	0	0	0.0	0	0	0		735	1301.0	WormBase	14172481	+	gene	False	N2HS_J2B_sp
14201980	14201980		False	False	200	14201780	14201780		ADOG	IV	.	.	14201780	pseudogene	gene_id "WBGene00008534"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00008534	0	0	0	0	['WBGene00045766']	0	0	0	0	0	0	0	0	0	['WBGene00167381', 'WBGene00170543']	0	0	0.0	0	0	0		2517	275.0	WormBase	14199263	+	gene	False	N2HS_J2B_sp
14202275	14202275		False	False	200	14202075	14202075		ADOG	IV	.	.	14202075	piRNA	gene_id "WBGene00045904"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00045904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	304.0	WormBase	14202055	+	gene	False	N2HS_J2B_sp
14203018	14203018		False	False	200	14202818	14202818		ADOG	IV	.	.	14202818	piRNA	gene_id "WBGene00170903"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	412.0	WormBase	14202798	+	gene	False	N2HS_J2B_sp
14400668	14400668		False	False	300	14400368	14400368		ADOG	IV	.	.	14400368	protein_coding	gene_id "WBGene00013458"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013458	0	0	0	0	['WBGene00173520', 'WBGene00047429', 'WBGene00173358', 'WBGene00045633', 'WBGene00046379', 'WBGene00168055', 'WBGene00171820', 'WBGene00169733', 'WBGene00049164', 'WBGene00046617', 'WBGene00047457', 'WBGene00165287']	0	0	0	0	0	0	0	0	0	['WBGene00048556', 'WBGene00173822', 'WBGene00174970', 'WBGene00165535', 'WBGene00048095', 'WBGene00050577', 'WBGene00049501', 'WBGene00165162', 'WBGene00050075', 'WBGene00047135']	0	0	0.0	0	0	0		6230	741.0	WormBase	14394138	+	gene	False	N2HS_J2B_sp
14418154	14418154		False	False	500	14417654	14417654		ADOG	IV	.	.	14417654	piRNA	gene_id "WBGene00046691"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	1809.0	WormBase	14417634	+	gene	False	N2HS_J2B_sp
14431973	14431973		False	False	200	14431773	14431773		ADOG	IV	.	.	14431773	piRNA	gene_id "WBGene00048304"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	353.0	WormBase	14431753	+	gene	False	N2HS_J2B_sp
14527543	14527543		False	False	200	14527343	14527343		ADOG	IV	.	.	14527343	pseudogene	gene_id "WBGene00045313"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		250	240.0	WormBase	14527093	+	gene	False	N2HS_J2B_sp
14587061	14587061		False	False	200	14586861	14586861		ADOG	IV	.	.	14586861	piRNA	gene_id "WBGene00049606"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	215.0	WormBase	14586841	+	gene	False	N2HS_J2B_sp
14602858	14602858		False	False	200	14602658	14602658		ADOG	IV	.	.	14602658	piRNA	gene_id "WBGene00046037"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	223.0	WormBase	14602638	+	gene	False	N2HS_J2B_sp
14612987	14612987		False	False	1600	14611387	14611387		ADOG	IV	.	.	14611387	ncRNA	gene_id "WBGene00200075"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200075	0	0	0	0	0	0	0	0	0	['WBGene00014324']	0	0	0	0	0	0	0	0.0	0	0	0		95	3962.0	WormBase	14611292	+	gene	False	N2HS_J2B_sp
14688455	14688455		False	False	200	14688255	14688255		ADOG	IV	.	.	14688255	piRNA	gene_id "WBGene00168198"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	2074.0	WormBase	14688235	+	gene	False	N2HS_J2B_sp
14726557	14726557		False	False	200	14726357	14726357		ADOG	IV	.	.	14726357	piRNA	gene_id "WBGene00173823"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	236.0	WormBase	14726337	+	gene	False	N2HS_J2B_sp
14747316	14747316		False	False	200	14747116	14747116		ADOG	IV	.	.	14747116	piRNA	gene_id "WBGene00046320"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	1504.0	WormBase	14747096	+	gene	False	N2HS_J2B_sp
14749116	14749116		False	False	200	14748916	14748916		ADOG	IV	.	.	14748916	piRNA	gene_id "WBGene00047296"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	1003.0	WormBase	14748896	+	gene	False	N2HS_J2B_sp
14801363	14801363		True	False	300	14801063	14801063		ADOG	IV	.	.	14801063	protein_coding	gene_id "WBGene00013310"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00173193']	0	0	0.0	0	0	0		1752	1484.0	WormBase	14799311	+	gene	False	N2HS_J2B_sp
14821896	14821896		False	False	600	14821296	14821296		ADOG	IV	.	.	14821296	piRNA	gene_id "WBGene00171473"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	4383.0	WormBase	14821276	+	gene	False	N2HS_J2B_sp
14829649	14829649		False	False	200	14829449	14829449		ADOG	IV	.	.	14829449	piRNA	gene_id "WBGene00166954"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	221.0	WormBase	14829429	+	gene	False	N2HS_J2B_sp
15103423	15103423		False	False	300	15103123	15103123		ADOG	IV	.	.	15103123	piRNA	gene_id "WBGene00048709"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	506.0	WormBase	15103103	+	gene	False	N2HS_J2B_sp
15120441	15120441		False	False	200	15120241	15120241		ADOG	IV	.	.	15120241	protein_coding	gene_id "WBGene00255546"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00255546	0	0	0	0	['WBGene00165319']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1551	278.0	WormBase	15118690	+	gene	False	N2HS_J2B_sp
15165431	15165431		False	False	200	15165231	15165231		ADOG	IV	.	.	15165231	piRNA	gene_id "WBGene00169435"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	416.0	WormBase	15165211	+	gene	False	N2HS_J2B_sp
15166317	15166317		False	False	200	15166117	15166117		ADOG	IV	.	.	15166117	piRNA	gene_id "WBGene00172108"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	4703.0	WormBase	15166097	+	gene	False	N2HS_J2B_sp
15269433	15269433		False	False	200	15269233	15269233		ADOG	IV	.	.	15269233	piRNA	gene_id "WBGene00172249"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	459.0	WormBase	15269213	+	gene	False	N2HS_J2B_sp
15769061	15769061		False	False	200	15768861	15768861		ADOG	IV	.	.	15768861	piRNA	gene_id "WBGene00047334"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	615.0	WormBase	15768841	+	gene	False	N2HS_J2B_sp
15843065	15843065		False	False	600	15842465	15842465		ADOG	IV	.	.	15842465	piRNA	gene_id "WBGene00169632"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	1707.0	WormBase	15842445	+	gene	False	N2HS_J2B_sp
16029514	16029514		False	False	200	16029314	16029314		ADOG	IV	.	.	16029314	piRNA	gene_id "WBGene00047699"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	322.0	WormBase	16029294	+	gene	False	N2HS_J2B_sp
16030146	16030146		False	False	200	16029946	16029946		ADOG	IV	.	.	16029946	piRNA	gene_id "WBGene00174370"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	1744.0	WormBase	16029926	+	gene	False	N2HS_J2B_sp
16056684	16056684		False	False	300	16056384	16056384		ADOG	IV	.	.	16056384	piRNA	gene_id "WBGene00047601"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	899.0	WormBase	16056364	+	gene	False	N2HS_J2B_sp
16269285	16269285		False	False	200	16269085	16269085		ADOG	IV	.	.	16269085	piRNA	gene_id "WBGene00173491"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	595.0	WormBase	16269065	+	gene	False	N2HS_J2B_sp
16389488	16389488		False	False	200	16389288	16389288		ADOG	IV	.	.	16389288	ncRNA	gene_id "WBGene00195948"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195948	0	0	0	0	0	0	0	0	0	['WBGene00014560']	0	0	0	0	0	0	0	0.0	0	0	0		89	572.0	WormBase	16389199	+	gene	False	N2HS_J2B_sp
16593988	16593988		True	False	300	16593688	16593688		ADOG	IV	.	.	16593688	piRNA	gene_id "WBGene00046342"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	361.0	WormBase	16593668	+	gene	False	N2HS_J2B_sp
16632219	16632219		True	False	200	16632019	16632019		ADOG	IV	.	.	16632019	piRNA	gene_id "WBGene00047117"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	1222.0	WormBase	16631999	+	gene	False	N2HS_J2B_sp
16707565	16707565		False	False	200	16707365	16707365		ADOG	IV	.	.	16707365	piRNA	gene_id "WBGene00174880"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	330.0	WormBase	16707345	+	gene	False	N2HS_J2B_sp
16927362	16927362		False	False	200	16927162	16927162		ADOG	IV	.	.	16927162	protein_coding	gene_id "WBGene00013786"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2770	1172.0	WormBase	16924392	+	gene	False	N2HS_J2B_sp
16933913	16933913		False	False	800	16933113	16933113		ADOG	IV	.	.	16933113	pseudogene	gene_id "WBGene00013788"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00013788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1123	4769.0	WormBase	16931990	+	gene	False	N2HS_J2B_sp
17126466	17126466		False	False	200	17126266	17126266		ADOG	IV	.	.	17126266	protein_coding	gene_id "WBGene00006405"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6582	3589.0	WormBase	17119684	+	gene	False	N2HS_J2B_sp
47216	47216		False	False	300	46916	46916		ADOG	V	.	.	46916	protein_coding	gene_id "WBGene00015152"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1606	2006.0	WormBase	45310	+	gene	False	N2HS_J2B_spl
369288	369288		False	False	200	369088	369088		ADOG	V	.	.	369088	protein_coding	gene_id "WBGene00021450"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4138	1245.0	WormBase	364950	+	gene	False	N2HS_J2B_spl
462299	462299		False	False	400	461899	461899		ADOG	V	.	.	461899	protein_coding	gene_id "WBGene00019743"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2165	701.0	WormBase	459734	+	gene	False	N2HS_J2B_spl
465163	465163		False	False	200	464963	464963		ADOG	V	.	.	464963	protein_coding	gene_id "WBGene00019742"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2363	794.0	WormBase	462600	+	gene	False	N2HS_J2B_spl
581572	581572		False	False	200	581372	581372		ADOG	V	.	.	581372	protein_coding	gene_id "WBGene00019452"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2095	544.0	WormBase	579277	+	gene	False	N2HS_J2B_spl
588050	588050		False	False	800	587250	587250		ADOG	V	.	.	587250	protein_coding	gene_id "WBGene00019450"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019450	0	0	0	0	['WBGene00165423']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1402	885.0	WormBase	585848	+	gene	False	N2HS_J2B_spl
596177	596177		False	False	500	595677	595677		ADOG	V	.	.	595677	protein_coding	gene_id "WBGene00022757"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2418	4918.0	WormBase	593259	+	gene	False	N2HS_J2B_spl
615108	615108		False	False	200	614908	614908		ADOG	V	.	.	614908	pseudogene	gene_id "WBGene00022755"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00022755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2127	668.0	WormBase	612781	+	gene	False	N2HS_J2B_spl
704145	704145		False	False	400	703745	703745		ADOG	V	.	.	703745	protein_coding	gene_id "WBGene00021708"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1185	3473.0	WormBase	702560	+	gene	False	N2HS_J2B_spl
810032	810032		False	False	200	809832	809832		ADOG	V	.	.	809832	pseudogene	gene_id "WBGene00206411"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00206411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		367	961.0	WormBase	809465	+	gene	False	N2HS_J2B_spl
882174	882174		False	False	600	881574	881574		ADOG	V	.	.	881574	protein_coding	gene_id "WBGene00005210"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1781	9561.0	WormBase	879793	+	gene	False	N2HS_J2B_spl
1090391	1090391		False	False	500	1089891	1089891		ADOG	V	.	.	1089891	protein_coding	gene_id "WBGene00021744"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1608	2766.0	WormBase	1088283	+	gene	False	N2HS_J2B_spl
1153607	1153607		False	False	400	1153207	1153207		ADOG	V	.	.	1153207	lincRNA	gene_id "WBGene00219734"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2301	3064.0	WormBase	1150906	+	gene	False	N2HS_J2B_spl
1442171	1442171		False	False	300	1441871	1441871		ADOG	V	.	.	1441871	protein_coding	gene_id "WBGene00019979"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2692	717.0	WormBase	1439179	+	gene	False	N2HS_J2B_spl
1446032	1446032		False	False	200	1445832	1445832		ADOG	V	.	.	1445832	protein_coding	gene_id "WBGene00000559"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		451	1363.0	WormBase	1445381	+	gene	False	N2HS_J2B_spl
1461813	1461813		False	False	200	1461613	1461613		ADOG	V	.	.	1461613	protein_coding	gene_id "WBGene00019978"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1244	3377.0	WormBase	1460369	+	gene	False	N2HS_J2B_spl
1471305	1471305		False	False	200	1471105	1471105		ADOG	V	.	.	1471105	protein_coding	gene_id "WBGene00018757"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3361	3967.0	WormBase	1467744	+	gene	False	N2HS_J2B_spl
1558645	1558645		False	False	500	1558145	1558145		ADOG	V	.	.	1558145	ncRNA	gene_id "WBGene00197355"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		66	8931.0	WormBase	1558079	+	gene	False	N2HS_J2B_spl
1588136	1588136		False	False	200	1587936	1587936		ADOG	V	.	.	1587936	protein_coding	gene_id "WBGene00017508"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		730	612.0	WormBase	1587206	+	gene	False	N2HS_J2B_spl
1734580	1734580		False	False	500	1734080	1734080		ADOG	V	.	.	1734080	pseudogene	gene_id "WBGene00268192"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00268192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		782	789.0	WormBase	1733298	+	gene	False	N2HS_J2B_spl
2007204	2007204		False	False	400	2006804	2006804		ADOG	V	.	.	2006804	protein_coding	gene_id "WBGene00019096"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1747	556.0	WormBase	2005057	+	gene	False	N2HS_J2B_spl
2331230	2331230		False	False	300	2330930	2330930		ADOG	V	.	.	2330930	protein_coding	gene_id "WBGene00017499"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		501	986.0	WormBase	2330429	+	gene	False	N2HS_J2B_spl
