GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00011867	5884	8329	12622	6998	6063	5693	28761	29457
WBGene00011871	1254	411	286	149	128	116	597	824
WBGene00011868	2430	121	87	32	32	25	70	97
WBGene00011875	3993	375	507	708	568	661	2212	2682
WBGene00013499	6139	1367	2681	129	144	102	657	717
WBGene00000768	5599	176	138	77	64	48	226	242
WBGene00010972	2422	115	188	22	23	14	52	60
WBGene00000564	7323	860	995	814	663	789	2385	2735
WBGene00010757	2350	106	289	38	26	19	101	148
WBGene00010756	2699	36	229	38	32	33	72	93
WBGene00010755	3551	404	212	116	90	89	194	209
WBGene00011556	3131	146	52	32	24	23	44	31
WBGene00006802	1083	211	513	138	143	134	791	991
WBGene00011562	4657	1366	6063	831	803	629	1851	2392
WBGene00003225	905	442	345	118	91	114	1373	1591
WBGene00000423	2365	789	1851	610	539	493	2552	3199
WBGene00011561	1601	3550	11883	517	451	459	3803	4449
WBGene00006545	2166	20	85	23	26	13	56	57
WBGene00011560	2961	2543	9021	1213	1051	939	7226	8021
WBGene00008018	8281	78	123	71	64	56	122	140
WBGene00008019	3596	185	206	117	90	117	191	293
WBGene00198127	132	0	1	0	0	0	0	1
WBGene00010840	10081	1927	6640	1285	1113	933	6169	7218
WBGene00010842	5717	1121	1606	476	412	359	2174	2405
WBGene00045378	134	699	55	70	63	70	1193	629
WBGene00010362	1481	245	138	76	68	74	428	413
WBGene00010364	2047	505	753	223	208	178	790	805
WBGene00000836	4009	1125	2541	568	475	503	2782	2938
WBGene00008426	4514	106	89	68	59	62	94	92
WBGene00008424	2479	60	135	39	31	25	54	64
WBGene00008425	1639	166	85	52	59	44	16	16
WBGene00009653	12140	168	2057	95	89	63	936	999
WBGene00185048	420	56	24	29	28	33	246	252
WBGene00196933	147	1	4	4	2	3	43	86
WBGene00009654	11334	495	407	383	340	329	1954	2061
WBGene00006784	12030	331	309	318	332	343	385	417
WBGene00001993	2157	757	613	158	144	121	1042	978
WBGene00200198	149	0	0	0	0	0	0	0
WBGene00004282	2578	217	490	86	63	50	652	775
WBGene00012860	5426	499	434	239	208	180	922	1105
WBGene00014898	1300	2	3	2	0	5	7	8
WBGene00012644	7946	726	526	447	353	366	2356	2426
WBGene00012660	1365	118	60	79	62	68	383	445
WBGene00012645	2397	186	151	29	36	32	394	378
WBGene00001997	4858	514	828	257	229	200	714	889
WBGene00012649	357	1	2	1	0	1	0	1
WBGene00198642	209	1	0	0	0	0	0	0
WBGene00194731	731	0	6	1	0	0	0	5
WBGene00012650	3106	2135	3068	1640	1323	1221	5885	6777
WBGene00012651	2692	340	1883	100	105	90	943	1070
WBGene00012652	1390	310	298	127	97	111	593	575
WBGene00000566	22504	2271	7405	1049	956	864	2711	3038
WBGene00012654	2739	28	50	18	16	31	43	28
WBGene00001478	4272	119	99	32	33	27	143	110
WBGene00012361	758	599	1318	136	122	104	1134	1505
WBGene00219614	1145	0	47	2	0	0	19	26
WBGene00004361	3899	316	395	204	182	146	761	877
WBGene00197604	372	4	10	6	6	4	2	4
WBGene00010478	1652	4285	11352	3367	3083	2736	11031	14273
WBGene00010477	1465	330	182	93	103	76	587	568
WBGene00010480	3717	607	644	199	137	150	1653	1720
WBGene00001087	14213	1970	1011	1225	1033	1053	4539	4843
WBGene00004233	9400	32	114	25	15	13	129	166
WBGene00012661	2021	15	16	5	16	5	22	4
WBGene00002219	5070	1154	1141	935	803	750	4892	4673
WBGene00194856	753	30	6	32	23	38	114	167
WBGene00219601	3983	10	82	10	12	7	30	26
WBGene00011269	6516	184	456	152	160	147	293	262
WBGene00012663	5340	922	1291	499	430	399	2632	2870
WBGene00012662	1411	46	20	20	13	12	36	37
WBGene00003898	8711	763	905	497	417	379	1754	1974
WBGene00008078	5336	160	227	117	116	85	429	409
WBGene00008079	2603	21	18	11	4	9	21	11
WBGene00008081	11328	1621	3378	651	647	595	2999	3332
WBGene00043996	1213	21	10	0	4	7	11	13
WBGene00008082	5474	851	1961	320	293	258	1354	1763
WBGene00006843	6280	134	797	69	63	53	242	296
WBGene00000853	5108	15	33	8	1	4	81	93
WBGene00006873	5706	30	15	12	9	7	35	13
WBGene00014809	1817	13	3	6	2	7	15	3
WBGene00010922	1019	201	47	68	66	53	1070	779
WBGene00043057	2499	122	43	80	55	68	583	606
WBGene00010923	10589	2364	1798	1565	1461	1294	4311	4846
WBGene00013132	3724	454	267	123	132	92	812	987
WBGene00199620	150	0	2	0	0	0	0	2
WBGene00012272	11905	76	63	10	20	36	84	50
WBGene00012273	3780	142	150	15	25	19	357	460
WBGene00198603	50	0	1	0	0	0	0	3
WBGene00012964	713	854	514	313	251	248	1336	1474
WBGene00012966	1553	211	95	57	43	32	347	370
WBGene00012967	12727	78	70	30	23	27	31	30
WBGene00194684	1355	4	1	4	2	3	5	2
WBGene00012970	2909	79	108	25	37	23	39	38
WBGene00012973	26085	3954	13224	2944	2610	2463	9473	12276
WBGene00012972	5275	1432	2585	653	579	530	3901	4357
WBGene00012356	4124	205	274	179	179	152	458	547
WBGene00006287	2959	6	4	0	1	2	7	4
WBGene00006273	1743	3	2	2	3	0	1	0
WBGene00012357	669	50	42	7	7	8	9	6
WBGene00012358	3130	311	69	223	188	218	735	552
WBGene00197898	150	0	0	0	1	0	5	0
WBGene00164986	2149	5	5	4	3	5	10	7
WBGene00220168	124	6	0	2	4	3	4	0
WBGene00012977	7088	653	427	668	652	610	2479	2540
WBGene00004010	4606	127	42	307	279	306	429	404
WBGene00000519	13994	925	3120	556	492	438	1547	2121
WBGene00012925	3870	20	7	8	8	6	21	10
WBGene00012928	1104	757	1354	848	750	942	3723	4871
WBGene00220163	109	30	3	450	432	437	1759	1439
WBGene00012929	7162	2876	16629	1409	1267	1139	7079	8427
WBGene00012938	4256	115	124	16	11	8	44	33
WBGene00012931	1132	44	31	9	13	13	137	200
WBGene00004873	15235	2683	5506	1494	1251	1266	6432	7760
WBGene00012935	9095	555	1203	256	210	223	1075	1213
WBGene00012125	7627	262	276	111	113	96	256	259
WBGene00003975	876	127	88	15	20	16	263	286
WBGene00014535	73	23	1	0	0	3	8	1
WBGene00195585	86	0	0	0	0	0	0	0
WBGene00014536	73	23	3	0	0	3	10	7
WBGene00012124	5759	99	105	45	57	53	128	130
WBGene00012123	1818	159	60	12	18	10	88	66
WBGene00012939	6448	15	85	2	10	7	71	59
WBGene00012940	4074	8	20	2	3	6	26	22
WBGene00185055	1181	16	35	4	5	3	15	17
WBGene00012941	4065	40	60	36	23	31	52	50
WBGene00006683	13944	217	283	128	87	97	177	178
WBGene00201021	121	0	0	0	0	0	1	2
WBGene00220164	245	4	16	6	5	5	1	7
WBGene00023404	6021	148	72	108	97	112	176	236
WBGene00202389	172	0	12	3	0	0	1	5
WBGene00201051	180	4	15	0	0	0	1	0
WBGene00196725	135	0	1	0	0	0	0	0
WBGene00197109	178	0	2	0	0	0	11	8
WBGene00014939	73	0	5	0	0	0	4	2
WBGene00198361	150	0	0	0	0	0	1	0
WBGene00200374	166	0	4	1	2	1	6	5
WBGene00202096	177	0	0	0	0	1	1	0
WBGene00004960	3385	71	213	33	32	27	123	92
WBGene00013445	2387	617	650	382	344	263	960	938
WBGene00013442	2243	110	117	68	63	66	422	434
WBGene00013441	8224	1031	2421	627	543	501	3209	3534
WBGene00013440	11996	54	203	46	73	48	122	147
WBGene00013439	4022	107	19	47	25	21	92	105
WBGene00014600	73	19	5	0	0	0	18	3
WBGene00196452	106	0	0	0	0	0	0	0
WBGene00013438	1504	293	805	798	907	888	664	756
WBGene00013437	2070	17	3	13	14	17	12	20
WBGene00013436	2175	260	325	118	112	110	745	751
WBGene00013435	5207	246	103	313	292	294	983	659
WBGene00013434	4532	1005	2810	589	580	530	1371	1745
WBGene00013431	7534	576	1310	323	272	255	1616	1802
WBGene00013429	3627	20	13	13	11	13	18	7
WBGene00013427	913	2	5	2	2	0	3	1
WBGene00219421	1259	1	10	6	7	3	3	2
WBGene00013424	3101	15	26	14	21	13	20	25
WBGene00013425	7234	458	825	323	289	253	773	993
WBGene00001633	3248	101	844	21	21	13	1796	1786
WBGene00012760	401	5	2	0	0	0	1	4
WBGene00012749	2125	8	18	3	7	1	14	7
WBGene00012750	5715	39	28	21	22	18	44	42
WBGene00000793	36100	1801	1628	3894	3673	3612	2592	3094
WBGene00206423	1034	266	411	325	257	298	798	1262
WBGene00194866	1105	6	9	9	5	8	5	3
WBGene00012753	1708	9	8	5	6	2	6	15
WBGene00012754	1219	10	10	1	2	1	5	2
WBGene00004165	2572	10	12	4	5	1	21	11
WBGene00012757	1244	3	2	3	1	3	12	8
WBGene00270321	1897	77	35	21	17	15	45	68
WBGene00197281	71	0	0	0	0	0	1	0
WBGene00012761	694	6	0	1	1	1	0	1
WBGene00194733	332	2	1	0	1	1	0	0
WBGene00202432	123	1	0	0	0	0	0	2
WBGene00196982	102	2	9	0	0	0	0	0
WBGene00003417	3119	181	306	68	67	45	329	401
WBGene00007021	1726	83	128	9	15	12	70	65
WBGene00007704	2005	139	239	63	38	49	315	336
WBGene00007702	801	102	38	26	27	25	160	187
WBGene00007701	1963	3	2	1	0	0	2	0
WBGene00195922	80	0	0	0	0	0	0	0
WBGene00007699	1807	24	11	14	19	10	12	2
WBGene00014264	72	1052	27	14	7	14	149	46
WBGene00200841	145	0	1	1	1	1	0	0
WBGene00006690	7496	56	75	22	30	31	50	37
WBGene00194727	681	4	2	1	0	3	1	2
WBGene00045211	444	1	0	0	0	0	1	1
WBGene00007682	491	5	20	2	0	0	41	64
WBGene00007679	3238	137	512	37	45	36	187	249
WBGene00007681	1649	1476	1453	2806	2702	2193	4107	4701
WBGene00004705	4782	717	1027	354	323	379	1419	1445
WBGene00003234	1371	99	79	34	44	27	142	160
WBGene00199282	75	0	7	1	0	0	2	2
WBGene00200434	407	1	1	1	2	0	4	0
WBGene00013233	998	20	21	22	9	11	53	38
WBGene00013234	922	24	25	7	13	4	52	51
WBGene00003802	1986	662	809	283	218	200	2080	1956
WBGene00013238	875	1491	1376	724	792	585	5507	7578
WBGene00013239	2134	824	764	601	505	499	1571	2226
WBGene00003594	5491	423	697	266	203	198	1045	1289
WBGene00013243	15409	514	846	715	593	571	1741	1767
WBGene00006937	9386	1774	3624	1052	1031	902	2617	3421
WBGene00220214	69	1	2	1	1	1	3	1
WBGene00000273	4774	5118	5592	2006	1880	1685	6818	8873
WBGene00013581	793	3	6	6	1	4	5	4
WBGene00006993	13450	881	1756	748	756	655	1858	2048
WBGene00013541	5698	161	261	46	50	49	100	101
WBGene00198420	77	0	0	0	0	0	0	1
WBGene00172230	21	0	0	0	0	0	0	0
WBGene00198055	143	0	1	0	0	0	0	0
WBGene00200856	138	0	0	0	0	0	0	0
WBGene00196430	75	0	0	0	0	0	1	0
WBGene00201271	88	0	3	0	0	0	12	11
WBGene00013544	7202	2553	15120	2187	2799	1954	2287	3520
WBGene00013545	10599	1860	3725	2252	2163	2142	4948	5754
WBGene00013548	3706	6	2	6	6	2	12	12
WBGene00199671	55	0	0	0	0	0	0	0
WBGene00194855	2504	9	2	2	3	2	11	8
WBGene00013551	4945	241	189	262	232	248	812	765
WBGene00013554	5610	149	123	100	119	90	164	177
WBGene00013555	2768	23	20	21	24	24	15	8
WBGene00004840	111	630	25	45	66	46	414	239
WBGene00013556	408	26	5	9	14	7	20	20
WBGene00013558	8182	567	421	335	330	333	1745	1698
WBGene00199164	52	0	0	1	0	0	2	1
WBGene00004172	4154	386	231	133	154	121	238	251
WBGene00023483	1117	3	17	0	4	1	9	12
WBGene00013565	379	1	1	0	0	0	2	0
WBGene00013559	4664	26	222	14	17	13	87	86
WBGene00013560	4608	345	745	152	154	114	230	254
WBGene00013561	3284	324	712	147	139	128	780	862
WBGene00013564	1684	0	1	1	0	0	2	4
WBGene00173118	21	0	0	0	0	0	1	0
WBGene00004506	2170	1225	1787	427	438	373	3085	3429
WBGene00194981	825	76	220	90	133	95	168	163
WBGene00014904	1095	166	953	69	90	48	71	100
WBGene00014903	672	1	3	0	3	0	3	1
WBGene00013033	3519	259	70	14	29	19	38	17
WBGene00200709	90	0	0	0	0	0	0	0
WBGene00004027	2334	652	896	227	184	184	2107	2731
WBGene00013035	3463	246	127	102	106	83	120	181
WBGene00013045	813	3	25	1	3	2	6	1
WBGene00013036	4505	24	19	4	2	7	22	17
WBGene00013040	8223	503	642	549	495	452	1637	1826
WBGene00013041	1668	59	80	31	34	35	73	125
WBGene00045239	3373	103	14	35	30	27	166	186
WBGene00013042	11784	247	261	146	149	132	219	208
WBGene00013043	3608	10	209	3	5	4	309	244
WBGene00202298	102	0	0	0	0	0	3	2
WBGene00013728	364	1620	5126	354	367	256	1350	1735
WBGene00013730	28368	1913	4695	3047	2810	2713	2610	3487
WBGene00014613	8562	373	1043	305	265	267	368	426
WBGene00196395	76	1	8	0	0	0	0	1
WBGene00013735	14452	2667	3865	6837	6461	7229	5608	6396
WBGene00013736	1125	54	46	30	19	19	103	106
WBGene00004161	25190	2066	4337	2133	1959	1895	3884	5033
WBGene00013738	12598	873	783	566	521	425	1669	1659
WBGene00013739	9229	1843	3234	1534	1448	1138	4495	5577
WBGene00013742	11395	680	793	1340	1217	1312	3429	3449
WBGene00007027	29364	11565	23560	12827	12266	10677	20463	25228
WBGene00013741	1172	46	22	26	23	23	16	42
WBGene00013915	2526	4	5	5	0	3	3	1
WBGene00005757	1266	7	10	1	1	0	27	21
WBGene00005756	1953	2	4	6	8	6	10	3
WBGene00013913	4496	3	2	4	2	2	12	7
WBGene00005752	2031	5	9	1	5	1	29	14
WBGene00013914	7975	26	418	18	16	14	201	312
WBGene00202313	150	0	0	0	0	0	1	0
WBGene00007211	3625	36	375	37	25	30	122	77
WBGene00007212	3258	11	17	19	16	12	12	6
WBGene00012544	5511	827	2393	366	311	285	2147	2045
WBGene00012545	7907	241	104	25	19	27	100	106
WBGene00012549	2644	7	3	7	3	0	9	7
WBGene00012550	825	855	1034	306	259	248	2486	3171
WBGene00012552	2185	628	429	192	189	146	962	979
WBGene00012553	1129	2101	2081	703	667	601	5519	5755
WBGene00001457	4421	404	323	157	167	139	104	99
WBGene00012556	1330	156	128	120	88	93	1204	1218
WBGene00012557	1563	430	179	246	225	237	483	448
WBGene00012559	6353	1412	3361	1721	1728	1474	7692	11418
WBGene00006762	7283	123	75	64	63	52	109	116
WBGene00012711	914	2	3	1	2	2	3	0
WBGene00014177	1002	1974	16090	483	525	361	1461	2104
WBGene00014178	3354	7	9	6	6	13	18	14
WBGene00014180	4821	6	5	2	1	2	7	10
WBGene00164985	2929	23	247	23	11	16	371	441
WBGene00004906	5670	1049	143	54	37	41	627	276
WBGene00000673	1292	3872	1473	913	1008	727	3695	2834
WBGene00008809	2941	4	83	6	12	4	60	57
WBGene00008810	3466	8	46	5	12	2	27	21
WBGene00206390	939	1	6	2	0	0	0	0
WBGene00008812	4344	12	4	12	3	3	9	2
WBGene00010073	9335	26	142	16	15	8	51	51
WBGene00195333	223	0	0	0	0	0	1	1
WBGene00219970	109	1	0	1	0	1	0	0
WBGene00012717	3942	349	616	435	375	332	702	913
WBGene00012721	2548	7	57	4	3	3	8	4
WBGene00012718	11436	893	5009	699	681	608	2381	2504
WBGene00006985	14119	76	119	74	70	60	101	96
WBGene00012714	6468	1437	1903	800	679	657	5571	5552
WBGene00014884	2390	59	157	23	31	17	25	30
WBGene00198966	57	0	0	0	0	0	0	0
WBGene00012716	3191	447	267	344	285	299	1810	1837
WBGene00001630	17506	1107	5362	1321	1141	1198	2112	2408
WBGene00012720	2412	26	5	2	7	5	13	10
WBGene00006629	1706	21	15	3	4	3	14	10
WBGene00012796	6394	134	147	112	89	70	127	111
WBGene00012799	376	16	9	0	7	1	24	14
WBGene00010138	7038	16	15	7	9	3	19	16
WBGene00185001	1782	62	88	23	20	29	94	113
WBGene00010139	6028	1214	1741	1437	1301	1243	4110	4673
WBGene00010140	1771	171	223	81	98	64	604	603
WBGene00010141	1067	202	134	99	73	70	430	476
WBGene00219977	115	2	0	0	0	1	0	1
WBGene00006798	6623	347	554	487	419	454	546	639
WBGene00010142	963	38	32	20	18	18	33	36
WBGene00169944	21	0	0	0	0	1	0	0
WBGene00003804	2270	747	1194	381	335	286	2291	2395
WBGene00012803	3383	771	587	512	442	428	2865	2954
WBGene00012804	5888	328	181	173	120	127	733	787
WBGene00012807	711	262	690	61	45	61	538	732
WBGene00012806	3510	183	71	135	132	107	557	610
WBGene00009950	1823	11	0	10	7	8	5	4
WBGene00003829	1081	1632	11061	385	371	331	2683	3680
WBGene00001092	654	601	843	165	148	136	1227	1309
WBGene00002059	1043	1345	1081	466	389	365	3677	3872
WBGene00009952	1950	1458	2137	643	647	505	5864	6272
WBGene00003478	8599	953	1221	619	542	490	2083	2658
WBGene00194865	922	0	0	0	0	1	1	0
WBGene00011400	2204	35	6	22	23	20	47	56
WBGene00011399	1459	707	401	280	180	163	1337	1458
WBGene00011398	1070	277	381	37	43	41	678	514
WBGene00008714	4931	110	153	136	128	129	75	82
WBGene00003249	1281	68	74	25	22	24	88	131
WBGene00008719	909	8	4	1	4	2	8	2
WBGene00003520	3328	11	6	2	2	5	9	5
WBGene00009730	13643	256	3009	117	83	89	522	512
WBGene00009731	2691	694	1021	358	303	287	1846	2022
WBGene00009732	1616	417	419	165	119	138	1485	1573
WBGene00006612	2933	2	41	4	4	4	18	7
WBGene00006509	1027	29	3	17	22	19	9	6
WBGene00006439	1495	13848	3116	10597	8696	8865	59754	61939
WBGene00002185	6520	260	200	146	120	133	780	729
WBGene00012095	3678	484	439	148	131	141	1283	1392
WBGene00012098	1069	10	8	9	10	9	10	4
WBGene00012112	2312	354	666	196	179	155	891	985
WBGene00012111	1107	254	115	119	89	106	496	465
WBGene00194852	766	68	48	22	19	13	69	78
WBGene00012110	1858	417	1047	159	142	125	1008	1067
WBGene00012109	2633	531	1729	276	272	231	1447	1612
WBGene00014950	75	0	0	0	0	0	0	0
WBGene00013574	12534	66	41	148	126	95	106	72
WBGene00194690	1672	6	5	4	7	2	44	2
WBGene00003887	4475	248	1539	96	118	81	279	203
WBGene00011478	2740	349	82	122	152	92	61	32
WBGene00012017	6633	15	26	77	70	62	83	66
WBGene00011736	4336	1971	6166	745	696	553	1910	2556
WBGene00011734	894	305	847	86	69	74	1005	1085
WBGene00006391	1813	694	313	197	174	135	1263	1385
WBGene00011729	12722	3516	4039	2543	2216	1969	6645	7316
WBGene00200915	53	0	0	1	0	2	1	0
WBGene00003274	97	1	0	3	1	1	1	1
WBGene00198135	260	8	3	2	5	0	5	2
WBGene00000179	1467	149	109	28	13	21	152	164
WBGene00004796	3006	54	219	17	18	13	55	73
WBGene00000837	5485	1953	4075	830	793	788	6507	6607
WBGene00000878	1144	141	75	41	52	30	31	40
WBGene00003048	22409	1298	555	1168	963	1009	2541	2799
WBGene00200260	80	0	0	0	1	0	2	0
WBGene00195570	94	0	0	1	0	0	0	0
WBGene00012307	1471	15	14	3	4	5	8	13
WBGene00010661	3066	332	338	74	88	75	320	369
WBGene00023451	3456	229	445	143	124	117	422	427
WBGene00010663	3539	445	1153	216	163	166	1695	1910
WBGene00003967	1901	852	2527	300	299	234	1629	2149
WBGene00007025	5441	744	1015	477	437	391	1846	2357
WBGene00007065	914	154	84	88	81	75	220	259
WBGene00007066	873	71	42	82	55	64	248	235
WBGene00196667	113	0	0	0	1	0	0	0
WBGene00008349	7327	89	133	104	81	109	264	256
WBGene00235377	1593	80	16	73	63	75	115	184
WBGene00022222	7086	165	94	127	107	93	353	277
WBGene00022221	968	104	66	65	58	46	106	88
WBGene00022219	12292	12532	11428	3294	3045	2692	15422	13485
WBGene00022218	1972	57	244	44	43	29	154	187
WBGene00023391	72	2	1	1	0	0	0	5
WBGene00201772	65	0	1	0	0	0	0	0
WBGene00196692	139	0	0	0	0	0	0	0
WBGene00200021	47	0	0	0	0	0	0	0
WBGene00022217	2115	5	37	0	0	1	15	3
WBGene00045295	1756	1	1	0	2	1	7	1
WBGene00022216	1344	7	7	20	18	13	24	10
WBGene00022215	1668	40	54	26	11	17	112	90
WBGene00022214	747	249	42	35	44	31	320	135
WBGene00022213	2350	28	61	10	10	6	446	397
WBGene00011607	7804	101	27	196	228	203	398	349
WBGene00011608	3821	1000	2253	589	433	455	2162	1896
WBGene00011609	461	2	6	5	0	2	15	6
WBGene00011610	1135	98	331	57	61	62	276	285
WBGene00011612	8503	162	111	94	73	87	514	399
WBGene00011613	5068	112	93	84	77	79	183	129
WBGene00022227	8462	654	1488	386	403	323	775	789
WBGene00022225	236	4	0	2	1	1	13	6
WBGene00007077	4068	367	5210	184	204	147	632	891
WBGene00043991	96	1	0	0	1	1	1	0
WBGene00007079	931	28	53	18	19	16	25	27
WBGene00003352	96	1	0	0	1	1	1	0
WBGene00043990	931	28	53	18	19	16	25	27
WBGene00007074	1460	9	12	4	3	7	7	3
WBGene00022431	3901	88	43	56	67	59	278	205
WBGene00022429	3400	117	45	74	48	49	224	159
WBGene00200740	59	0	0	0	0	0	0	1
WBGene00196624	53	0	0	1	4	1	0	0
WBGene00023371	75	0	0	0	0	0	0	0
WBGene00020083	2054	20	124	4	0	4	19	30
WBGene00020082	6467	397	462	121	95	90	171	194
WBGene00023458	692	29	70	8	11	5	74	104
WBGene00019733	8488	491	334	377	316	282	680	798
WBGene00196039	106	1	0	0	1	0	0	0
WBGene00015429	4321	105	43	66	53	62	538	507
WBGene00015428	2107	5	3	2	6	3	3	1
WBGene00045270	2160	10	14	3	6	6	12	17
WBGene00167873	21	0	0	0	0	0	0	0
WBGene00019862	4666	756	1012	401	350	361	2187	2257
WBGene00019865	3121	65	25	30	16	15	15	11
WBGene00019861	461	1	1	0	2	0	2	0
WBGene00023117	72	18	1	6	3	6	48	42
WBGene00000608	1327	11609	25645	4203	4213	3274	17447	21601
WBGene00198244	183	0	21	0	0	0	2	1
WBGene00199585	133	1	17	0	0	0	3	3
WBGene00196241	132	0	0	0	0	0	2	4
WBGene00197480	125	5	2	2	8	1	2	2
WBGene00018682	6262	254	283	261	263	222	657	737
WBGene00044556	1723	31	60	11	2	9	25	52
WBGene00000484	5127	11	23	4	8	4	25	30
WBGene00023034	72	8505	538	115	96	92	764	201
WBGene00001185	2579	0	8	3	3	4	4	4
WBGene00015137	4300	152	326	41	32	26	99	93
WBGene00200462	138	0	1	0	0	0	2	1
WBGene00200480	68	0	0	0	0	0	0	0
WBGene00199392	144	5	3	0	1	1	0	1
WBGene00219922	117	0	0	0	0	0	0	0
WBGene00017896	1150	0	2	0	1	0	6	1
WBGene00003554	5517	55	39	15	16	11	43	42
WBGene00017423	2330	681	1203	241	290	238	240	341
WBGene00202380	106	0	1	0	0	0	0	0
WBGene00017422	2751	95	151	27	19	33	68	73
WBGene00197487	225	0	0	2	0	1	0	1
WBGene00019776	3681	10	6	1	4	6	18	4
WBGene00196156	142	0	0	0	0	0	0	0
WBGene00020571	2324	4	60	1	2	1	60	54
WBGene00201562	77	0	0	0	0	0	0	0
WBGene00020569	3458	83	61	32	49	23	66	84
WBGene00017184	10059	659	1262	267	250	246	610	737
WBGene00019722	724	1	6	0	0	0	8	2
WBGene00219645	5143	11	9	2	7	1	6	4
WBGene00196746	82	0	0	0	0	0	0	0
WBGene00001127	2945	40	189	10	8	7	17	28
WBGene00002071	2181	365	194	126	136	110	909	925
WBGene00020218	1050	175	278	36	32	31	485	514
WBGene00020215	3019	71	74	39	32	32	170	134
WBGene00198608	150	3	2	1	9	2	3	3
WBGene00003534	2794	15	14	10	4	3	32	27
WBGene00020214	7790	456	770	365	344	350	850	1097
WBGene00017779	1469	14	14	7	4	3	23	22
WBGene00018213	3503	15	44	5	6	3	15	21
WBGene00018212	2981	142	534	50	49	62	171	193
WBGene00200535	150	0	0	0	0	0	0	0
WBGene00199393	150	0	3	0	0	1	3	2
WBGene00018985	2512	34	15	12	13	10	10	18
WBGene00018984	3432	335	203	72	66	58	137	148
WBGene00022502	2643	93	218	62	42	41	515	463
WBGene00022503	2421	111	24	3	5	2	21	8
WBGene00196250	150	0	3	0	0	0	1	0
WBGene00018078	1564	6	3	1	2	1	4	7
WBGene00004769	2417	192	529	91	95	81	586	715
WBGene00018077	1841	56	234	27	30	30	85	93
WBGene00018075	7292	420	1142	187	184	139	438	584
WBGene00018079	1103	5	45	7	6	6	1	4
WBGene00018074	2245	25	69	13	10	9	5	13
WBGene00018779	4093	46	132	29	26	20	56	46
WBGene00000195	3452	305	384	210	149	138	397	462
WBGene00000164	2924	113	239	32	33	42	270	283
WBGene00016642	2688	172	540	68	44	46	327	305
WBGene00016641	2255	101	29	28	19	22	70	74
WBGene00018861	5076	27	73	13	11	17	37	42
WBGene00197873	145	0	19	0	0	0	3	2
WBGene00018853	1499	131	240	28	22	24	221	229
WBGene00003565	2763	45	121	15	16	13	32	41
WBGene00002988	5544	264	107	45	36	27	58	75
WBGene00023059	75	498	18	7	7	4	70	14
WBGene00023060	73	597	22	14	13	14	169	40
WBGene00219958	130	0	0	1	2	0	0	0
WBGene00004377	6169	353	790	204	176	136	1093	1097
WBGene00002062	2036	108	80	26	36	27	184	217
WBGene00219800	129	38	52	18	10	16	47	30
WBGene00015473	2142	1	9	4	1	3	4	1
WBGene00199484	77	0	0	0	0	1	1	0
WBGene00015472	4892	149	296	44	47	46	200	221
WBGene00015471	3119	52	36	10	15	16	31	55
WBGene00004927	3940	332	843	189	161	144	1041	1162
WBGene00020127	666	3	4	3	2	0	4	0
WBGene00201004	136	1	7	0	0	0	0	0
WBGene00020490	14020	322	83	69	73	59	115	119
WBGene00020489	7649	62	46	21	35	28	48	44
WBGene00020488	711	3	1	2	3	2	2	6
WBGene00016724	1273	6	11	11	7	18	49	44
WBGene00006635	1909	61	19	26	14	23	84	114
WBGene00016107	1664	3	5	1	2	1	3	1
WBGene00016874	2629	149	106	46	48	34	98	67
WBGene00016873	655	52	6	33	24	20	175	152
WBGene00016872	3546	35	50	16	10	10	41	46
WBGene00016871	9356	178	89	72	67	67	174	163
WBGene00195462	134	1	30	0	0	0	1	4
WBGene00019272	5030	107	1159	41	55	43	516	738
WBGene00003965	6633	513	1215	395	354	313	1277	1663
WBGene00195541	64	0	0	0	0	0	0	0
WBGene00018939	2619	8	13	1	3	1	11	5
WBGene00018938	1913	5	5	0	1	2	5	6
WBGene00219245	118	0	0	0	0	0	1	0
WBGene00022730	644	47	56	19	23	17	78	75
WBGene00022729	374	2	11	0	1	3	6	1
WBGene00022728	1831	34	97	16	14	11	75	88
WBGene00201097	213	1	1	1	1	0	0	0
