GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00202219	123	0	3	0	0	0	0	2
WBGene00197639	133	0	0	0	0	0	0	2
WBGene00010772	5502	147	287	32	39	36	74	70
WBGene00199783	145	0	7	0	0	1	0	1
WBGene00004736	4939	12343	20210	10046	9388	8291	31934	39285
WBGene00197424	140	0	1	1	0	0	0	2
WBGene00220024	133	2	0	1	0	0	3	5
WBGene00011268	4998	519	568	198	191	171	1605	1803
WBGene00011267	1052	29	29	37	28	25	9	13
WBGene00000475	1858	6555	20548	2326	2374	1992	13049	16750
WBGene00006982	2281	22	44	6	5	6	24	23
WBGene00012271	6754	21	106	15	14	13	43	28
WBGene00014854	1694	6	8	0	1	5	11	4
WBGene00045149	84	2407	1119	284	310	264	1784	1384
WBGene00197006	150	0	0	0	0	0	0	1
WBGene00000667	1088	4996	2575	1511	1460	1183	5702	4538
WBGene00000669	1048	5866	3327	1788	1820	1403	7114	5556
WBGene00012962	3109	9	16	5	4	4	9	2
WBGene00199292	50	0	0	0	2	0	3	2
WBGene00012965	206	3	5	3	2	0	6	8
WBGene00200091	145	0	4	0	0	0	1	1
WBGene00199020	149	1	0	0	0	1	2	0
WBGene00012968	1333	199	72	86	89	75	62	58
WBGene00012969	2188	79	49	50	44	31	27	46
WBGene00014553	72	0	0	1	0	1	6	6
WBGene00004846	112	76	18	30	21	25	297	146
WBGene00001815	8417	794	1940	371	341	319	1644	1745
WBGene00012974	5939	706	647	245	223	220	1607	1862
WBGene00012975	8126	274	203	284	257	229	539	679
WBGene00012976	2229	642	630	236	228	214	1567	1810
WBGene00198409	53	0	0	0	0	0	0	0
WBGene00012923	2104	15	104	8	6	6	19	21
WBGene00012922	2585	74	39	17	26	27	43	28
WBGene00012937	734	45	14	19	20	12	16	4
WBGene00012924	1943	9	6	16	9	10	34	6
WBGene00006604	24319	2306	2239	5195	4553	4536	6958	7846
WBGene00006553	1863	10	5	12	18	6	5	2
WBGene00012926	668	156	59	21	13	12	8	20
WBGene00006556	2326	11	26	9	9	5	34	53
WBGene00001246	1787	28	53	27	21	16	3	6
WBGene00206461	2441	3	26	3	1	2	8	12
WBGene00012927	1288	169	112	127	129	142	243	300
WBGene00012930	13569	783	1804	332	272	286	1057	1046
WBGene00195887	57	0	0	0	0	1	1	3
WBGene00012932	2626	679	1688	396	352	312	2262	2478
WBGene00012934	11560	943	844	447	396	390	2140	2213
WBGene00012933	4414	103	154	57	48	51	240	245
WBGene00004284	5007	474	924	325	316	294	916	1006
WBGene00006563	4805	741	3855	347	319	268	914	1285
WBGene00012126	16455	1107	2525	521	524	454	3078	3171
WBGene00012127	2535	105	305	41	50	34	232	254
WBGene00196577	165	0	5	0	1	0	0	1
WBGene00200769	223	1	1	0	1	0	0	1
WBGene00006533	3361	5929	417	4321	3290	3785	11755	5704
WBGene00001077	5095	427	1127	136	150	143	507	527
WBGene00200477	146	0	0	0	0	0	2	0
WBGene00003759	4656	111	236	104	108	91	88	112
WBGene00199725	225	0	1	1	1	0	0	1
WBGene00195292	115	0	0	0	0	0	2	0
WBGene00198256	144	0	0	0	0	0	0	1
WBGene00004735	14200	897	790	737	602	485	756	1130
WBGene00199561	108	0	0	0	0	0	0	0
WBGene00012943	7141	606	676	494	439	424	1364	1464
WBGene00195739	149	2	0	3	2	1	0	4
WBGene00197877	268	0	0	1	0	0	3	0
WBGene00197307	150	0	1	0	0	1	0	0
WBGene00199376	118	0	1	3	3	2	3	0
WBGene00013421	1642	10	3	1	0	1	5	5
WBGene00013422	1872	108	27	50	35	39	286	328
WBGene00013447	12393	1031	3870	581	542	466	670	906
WBGene00006573	1986	350	162	105	99	85	557	624
WBGene00013446	2329	406	1542	175	141	115	962	1162
WBGene00013443	10900	718	733	742	700	687	2503	2582
WBGene00201258	126	0	0	0	0	0	0	2
WBGene00195773	126	5	3	0	0	2	1	1
WBGene00013433	1214	94	232	63	65	60	270	333
WBGene00013432	709	84	16	55	45	51	296	307
WBGene00194864	1230	8	2	0	3	2	10	4
WBGene00013426	2629	36	9	9	16	7	26	19
WBGene00006552	3625	99	250	39	36	42	245	297
WBGene00003365	95	1	0	0	0	0	0	0
WBGene00000671	932	180	52	85	103	75	281	139
WBGene00012755	1852	32	12	10	10	5	66	42
WBGene00012756	7915	466	338	248	167	180	980	1076
WBGene00001235	617	153	35	34	54	51	921	920
WBGene00198035	67	1	0	0	0	0	0	0
WBGene00012758	2653	39	37	26	15	15	40	34
WBGene00199483	149	0	0	2	0	1	3	1
WBGene00012759	4282	189	254	146	170	143	176	212
WBGene00007703	22362	3442	6615	2547	2455	2092	7119	8390
WBGene00006557	1906	14	16	4	5	7	30	42
WBGene00007700	1799	23	11	14	19	10	12	2
WBGene00200125	145	2	0	0	1	0	3	0
WBGene00044232	2249	6	14	1	2	2	9	6
WBGene00007680	2782	102	279	110	107	92	133	130
WBGene00003826	15458	1806	8766	1457	1355	1259	4255	4783
WBGene00006396	6889	614	1239	385	369	323	1678	2161
WBGene00013227	7638	216	212	192	174	190	361	422
WBGene00197187	75	0	0	0	1	0	5	0
WBGene00013230	969	9	4	4	4	7	17	5
WBGene00013226	4951	33	41	20	20	27	49	50
WBGene00269438	851	1	7	4	2	2	2	3
WBGene00013231	3486	253	366	200	156	146	453	615
WBGene00013232	8051	508	1852	303	338	269	1235	1394
WBGene00013235	3317	949	1231	1518	1355	1258	5941	6192
WBGene00013237	562	551	359	134	119	108	2853	3089
WBGene00013236	884	277	411	98	87	52	623	703
WBGene00000369	1410	1076	3220	877	789	690	4609	5375
WBGene00044233	3751	69	48	53	54	61	241	287
WBGene00013228	13016	909	5966	674	625	620	1322	1820
WBGene00006596	10263	658	1965	256	265	223	1127	1462
WBGene00013240	9898	754	1152	503	494	445	1275	1558
WBGene00013241	2632	315	683	160	142	137	837	969
WBGene00013242	4989	217	594	188	167	160	211	275
WBGene00013244	3454	46	19	91	156	60	148	111
WBGene00196031	75	0	0	0	0	0	0	0
WBGene00043997	3253	21	1	7	4	2	13	10
WBGene00013579	1801	90	41	41	42	39	61	76
WBGene00013580	20788	2547	9570	3033	2858	2614	5644	6804
WBGene00000201	6035	599	114	615	626	628	1897	1740
WBGene00004024	3267	115	78	112	115	106	175	264
WBGene00003779	6533	137	41	140	154	150	92	107
WBGene00219628	727	0	10	0	0	0	0	0
WBGene00013540	4788	307	122	186	178	168	118	115
WBGene00013542	3894	58	112	25	30	24	99	154
WBGene00220207	57	13	2	31	21	20	123	168
WBGene00013543	6472	434	595	386	347	344	831	1147
WBGene00196921	140	0	0	4	3	1	0	3
WBGene00202094	75	2	3	0	0	0	2	0
WBGene00200523	88	2	0	0	0	2	1	1
WBGene00219629	1557	42	24	10	16	14	27	28
WBGene00001636	5893	139	200	35	52	42	178	211
WBGene00013547	2054	1	1	6	2	1	6	2
WBGene00003892	11395	33	34	20	37	36	26	18
WBGene00013549	11865	808	559	1014	933	860	2123	2531
WBGene00013550	1856	727	842	302	282	237	940	1091
WBGene00013553	630	556	1761	155	144	124	510	894
WBGene00196572	133	0	0	0	2	0	0	4
WBGene00001724	3080	36	47	18	12	12	145	183
WBGene00006571	9798	3217	10634	2338	2165	1800	5359	6674
WBGene00013557	22201	2680	3457	2994	2755	2615	5148	5261
WBGene00003414	20009	335	911	216	239	157	634	622
WBGene00044000	1178	6	0	4	1	5	4	5
WBGene00200146	127	0	0	0	1	0	1	1
WBGene00004085	6014	541	254	192	198	185	1445	1771
WBGene00013562	3618	77	73	47	39	37	28	30
WBGene00013563	5515	12	32	12	14	9	77	101
WBGene00001946	1577	464	163	301	187	281	3204	3347
WBGene00013029	1275	256	348	56	47	44	428	568
WBGene00004086	3123	641	3260	336	297	238	1868	2061
WBGene00013031	1099	13	49	4	4	5	15	15
WBGene00013030	1924	437	1020	199	159	152	1133	1371
WBGene00014902	1210	23	24	8	25	7	33	40
WBGene00013032	4265	15	32	7	7	8	21	11
WBGene00013034	22670	2321	2282	2031	1712	1703	5063	5270
WBGene00004919	459	745	2600	176	152	166	2185	3057
WBGene00013037	3516	246	67	99	75	88	115	142
WBGene00013038	6850	4101	7973	3298	3038	2788	12306	14557
WBGene00013039	3263	509	432	250	178	187	1111	1183
WBGene00201157	54	0	0	0	0	0	0	0
WBGene00013044	3406	13	20	11	13	10	33	17
WBGene00013727	2848	216	150	151	117	148	441	444
WBGene00013744	1918	3	4	1	1	2	6	5
WBGene00013732	36738	2524	959	5031	4640	4876	4117	4391
WBGene00013734	2611	482	1647	324	311	281	1804	2213
WBGene00007030	9301	5761	10857	4774	4407	3983	12644	16113
WBGene00013737	9943	606	598	354	297	369	1167	1264
WBGene00006389	2115	421	679	844	802	901	1674	2064
WBGene00004700	1674	2013	341	1256	1079	1148	6455	6528
WBGene00194854	357	1	0	1	0	0	6	4
WBGene00194853	1558	7	70	40	76	42	36	31
WBGene00013911	3029	1	2	2	2	1	12	7
WBGene00013912	3658	5	4	3	18	5	18	8
WBGene00001512	7849	37	35	32	34	32	41	41
WBGene00007209	1878	21	14	8	3	8	11	5
WBGene00007210	4772	24	26	12	7	14	69	65
WBGene00044128	163	3	4	0	1	1	14	4
WBGene00044127	681	3	1	5	1	1	2	2
WBGene00000203	1312	219	103	52	41	52	970	963
WBGene00012560	1595	47	19	29	26	24	165	146
WBGene00201548	151	0	0	0	0	0	0	0
WBGene00012546	1771	302	317	178	173	144	1041	1242
WBGene00012547	1265	34	6	22	19	19	8	7
WBGene00012561	885	0	0	1	1	0	4	3
WBGene00012548	1079	73	10	11	21	11	55	85
WBGene00198656	124	0	0	2	0	0	0	1
WBGene00003406	3460	1195	1615	632	573	537	3710	4552
WBGene00006804	10702	2518	12881	1613	1431	1291	5324	6250
WBGene00012554	3558	185	178	86	65	65	156	169
WBGene00012555	4716	193	52	285	287	276	1149	1144
WBGene00012558	3498	631	1944	258	272	203	706	931
WBGene00012712	14027	252	397	257	215	251	461	536
WBGene00012713	4601	873	4185	260	308	272	1931	2252
WBGene00014176	2795	481	280	144	131	113	1010	977
WBGene00006728	614	3253	3007	1117	1178	983	17685	18749
WBGene00197843	103	1	0	0	0	0	0	1
WBGene00014179	3050	121	129	55	47	45	93	116
WBGene00000672	1303	170	589	31	41	25	369	336
WBGene00014181	4933	24	529	24	26	24	587	602
WBGene00014329	72	1130	24	14	7	14	145	30
WBGene00008811	1316	14	19	10	5	9	7	3
WBGene00195913	74	0	0	0	1	0	1	0
WBGene00010072	5898	104	127	72	91	84	54	69
WBGene00202410	223	5	4	2	3	5	2	6
WBGene00000267	5601	60	44	88	89	85	50	66
WBGene00012719	9486	516	1668	755	743	731	1386	1761
WBGene00189976	19	0	0	0	0	0	0	0
WBGene00012715	3862	954	891	599	542	516	3124	3607
WBGene00197962	100	0	0	0	0	0	0	0
WBGene00014575	73	0	0	0	0	0	0	0
WBGene00012798	883	17	1	8	9	4	10	3
WBGene00000774	2024	789	2188	187	171	172	1371	1681
WBGene00012802	9197	1692	1876	902	747	781	3309	4131
WBGene00002229	4517	5243	10993	3400	3311	2549	11928	12516
WBGene00194870	2628	10	6	2	2	1	7	3
WBGene00009949	2448	14	32	12	10	5	16	13
WBGene00009951	2829	45	141	19	6	16	108	107
WBGene00009953	2745	69	111	45	34	31	144	116
WBGene00044229	3467	11	8	5	3	2	2	4
WBGene00044228	2323	15	5	0	1	4	5	0
WBGene00045482	2986	3	2	1	3	2	3	6
WBGene00003047	5536	675	502	359	281	289	2591	3003
WBGene00185005	513	18	67	1	1	0	49	45
WBGene00011401	1969	35	0	20	9	18	6	4
WBGene00001035	2490	1289	5036	621	625	506	1729	2408
WBGene00044399	677	4	3	27	18	17	1	3
WBGene00008716	812	1	1	16	4	12	1	0
WBGene00014376	72	8291	542	113	85	91	758	210
WBGene00202220	125	0	0	0	0	0	0	0
WBGene00009733	1058	108	144	48	29	25	243	302
WBGene00009734	810	225	996	82	74	54	573	727
WBGene00009735	1173	67	69	36	13	34	116	141
WBGene00009736	2533	291	236	91	60	71	481	548
WBGene00000834	15578	1543	1394	1347	1121	1150	3976	4048
WBGene00012097	4552	4266	6100	3676	3768	3096	11041	12989
WBGene00012094	356	144	243	63	49	74	691	1183
WBGene00000407	1704	321	161	178	124	157	970	1183
WBGene00012096	702	33	24	13	12	12	11	10
WBGene00220105	214	3	0	0	1	4	1	1
WBGene00173000	21	0	3	0	0	0	0	0
WBGene00012099	3491	26	18	10	10	9	18	11
WBGene00006691	5788	33	38	11	6	7	26	25
WBGene00012108	1780	3	3	1	2	2	4	1
WBGene00003373	5270	667	731	290	246	239	1263	1438
WBGene00197371	189	22	42	16	26	13	16	17
WBGene00196368	105	2	0	1	0	2	0	1
WBGene00220210	71	0	0	1	1	1	0	0
WBGene00013575	3396	673	458	159	203	163	672	703
WBGene00013576	1533	144	49	120	102	86	313	412
WBGene00013577	2132	583	856	128	137	124	1362	1489
WBGene00013578	4636	585	497	421	350	361	1991	1932
WBGene00011475	1354	105	82	47	30	48	71	81
WBGene00011474	1645	698	1555	330	276	265	1795	2082
WBGene00011476	3574	33	375	15	17	12	54	89
WBGene00001605	1397	5	14	3	5	1	14	6
WBGene00000067	1729	2845	2314	828	798	705	5284	7074
WBGene00011735	7791	1748	4205	401	359	328	6494	6443
WBGene00011732	3815	100	114	65	51	49	81	75
WBGene00220068	80	3	1	9	14	6	3	2
WBGene00198950	133	2	3	1	0	1	1	1
WBGene00011731	1796	430	230	122	97	99	680	820
WBGene00023450	533	92	63	19	18	13	147	178
WBGene00196497	53	2	0	0	0	0	0	0
WBGene00195344	84	2	0	0	0	0	0	0
WBGene00001458	4440	29	14	26	14	21	30	31
WBGene00198638	149	0	0	1	0	0	0	0
WBGene00001118	11529	91	143	55	76	54	134	71
WBGene00201461	149	0	3	0	0	1	0	1
WBGene00012306	5039	230	1473	103	115	85	225	250
WBGene00201821	94	0	1	0	0	0	3	0
WBGene00219599	292	0	0	0	1	1	1	3
WBGene00010662	1215	3	230	2	0	4	34	40
WBGene00170628	21	0	0	0	0	0	2	1
WBGene00010664	2626	1480	2074	893	794	698	3699	4498
WBGene00010665	4063	2559	2274	2457	2079	1969	10894	12013
WBGene00000875	2702	3097	4466	1379	1289	1213	7120	8543
WBGene00201059	113	0	0	0	0	0	1	0
WBGene00008350	2352	58	209	32	38	31	236	116
WBGene00021342	17899	432	333	412	398	379	767	752
WBGene00022203	4197	1031	1758	863	849	742	1546	1681
WBGene00220201	328	0	0	0	1	0	2	1
WBGene00022204	2211	252	229	99	97	70	722	528
WBGene00023191	6634	2461	11449	1286	1493	1120	1693	1772
WBGene00022205	10938	159	67	382	364	383	293	250
WBGene00022206	8819	218	130	109	98	128	410	401
WBGene00022207	2408	40	16	24	22	21	38	59
WBGene00022209	2283	2	6	11	9	3	5	10
WBGene00022210	250	0	0	0	2	2	1	0
WBGene00022211	6884	539	561	376	325	304	933	851
WBGene00044700	1283	35	12	41	32	52	105	110
WBGene00011606	606	285	978	101	106	84	948	1037
WBGene00011611	2384	104	17	194	134	198	382	593
WBGene00195036	21	0	0	0	0	0	0	0
WBGene00022223	2134	391	680	108	134	94	500	436
WBGene00022224	879	11	7	11	8	6	64	49
WBGene00007078	489	61	76	32	29	32	272	236
WBGene00007076	744	64	99	37	47	30	26	27
WBGene00007075	1682	100	51	74	56	54	45	47
WBGene00043987	903	60	21	32	19	29	219	183
WBGene00043989	744	64	99	37	47	30	26	27
WBGene00043988	1682	100	51	74	56	54	45	47
WBGene00004054	10477	669	590	360	305	305	1869	1664
WBGene00022432	903	44	60	17	22	14	92	82
WBGene00022433	3605	36	28	20	15	18	155	114
WBGene00021615	3400	117	46	74	49	49	225	168
WBGene00023372	75	0	0	0	0	0	0	0
WBGene00019734	2562	26	8	10	7	11	12	7
WBGene00015431	6653	147	33	143	145	170	252	153
WBGene00015430	2163	172	158	122	107	110	69	100
WBGene00022908	82	103	103	0	1	3	81	13
WBGene00019863	3473	54	48	13	21	29	50	45
WBGene00045360	73	0	0	2	1	3	0	0
WBGene00002060	1372	277	1652	46	47	55	444	449
WBGene00195183	1036	45	135	10	10	12	34	43
WBGene00044281	3469	93	53	39	32	42	38	25
WBGene00022858	10175	374	404	221	203	173	236	287
WBGene00022859	2880	92	31	67	55	51	51	61
WBGene00022860	2742	56	7	33	43	41	64	43
WBGene00022861	6757	330	208	200	197	163	231	286
WBGene00201298	125	1	3	0	1	0	2	5
WBGene00018683	3857	17	6	12	15	11	21	3
WBGene00004127	7203	99	192	31	26	27	212	209
WBGene00199679	150	0	1	1	0	1	6	0
WBGene00023035	72	12	0	0	1	0	19	16
WBGene00199361	138	1	1	0	0	0	0	0
WBGene00015138	4979	224	297	66	69	51	327	341
WBGene00015139	10063	37	94	31	49	26	45	37
WBGene00015141	4361	174	337	58	74	57	164	121
WBGene00015142	459	1	1	1	1	1	1	1
WBGene00017898	3994	147	230	83	85	73	375	437
WBGene00017899	1608	2	2	0	0	1	0	1
WBGene00019014	2030	46	45	14	16	9	25	27
WBGene00194687	2190	10	12	5	7	5	10	8
WBGene00001962	1404	2	3	0	0	3	3	0
WBGene00003408	8983	344	171	195	188	194	381	334
WBGene00003407	11166	823	283	685	567	560	973	977
WBGene00017424	3240	6	3	2	2	0	3	7
WBGene00017426	3621	161	17	93	112	82	163	156
WBGene00006825	10171	342	492	206	221	178	380	471
WBGene00173584	21	0	0	0	0	0	0	0
WBGene00004011	3291	14	24	8	9	4	15	21
WBGene00200978	217	0	8	0	0	0	1	6
WBGene00206478	731	1	1	3	0	1	4	0
WBGene00002056	12748	1939	953	1207	1076	1030	1463	2016
WBGene00020572	3301	66	51	32	22	34	64	58
WBGene00020573	1587	5	3	0	3	2	1	1
WBGene00020574	1117	12	1	7	4	4	12	11
WBGene00020575	3985	19	42	21	26	32	20	29
WBGene00021185	1652	24	28	19	14	15	10	28
WBGene00196090	218	0	1	0	0	0	0	0
WBGene00198671	148	0	2	0	0	0	2	0
WBGene00196323	89	1	0	0	0	0	0	0
WBGene00200040	133	0	0	0	1	0	0	1
WBGene00199294	121	0	0	0	0	0	0	0
WBGene00201796	145	0	0	0	0	0	0	0
WBGene00002150	11450	52	42	15	33	23	71	16
WBGene00004829	5628	725	697	624	528	504	1179	1374
WBGene00015364	4513	10	3	6	3	8	9	4
WBGene00000086	8522	270	349	181	154	148	205	217
WBGene00020216	1047	478	145	289	251	260	2911	4132
WBGene00195530	199	0	0	1	1	0	0	0
WBGene00020217	5097	7	21	0	7	3	13	4
WBGene00017780	3802	448	1645	73	85	57	1028	1377
WBGene00017781	1991	108	60	20	29	23	41	28
WBGene00165374	21	0	0	0	0	0	0	0
WBGene00002058	2078	153	258	41	31	32	148	153
WBGene00000899	7549	435	485	266	224	215	579	655
WBGene00018214	3350	195	454	85	84	60	237	322
WBGene00018215	5786	129	186	56	46	54	199	194
WBGene00197338	300	1	1	0	1	0	4	3
WBGene00195373	175	3	0	0	0	0	0	0
WBGene00018986	1584	278	82	41	36	24	120	91
WBGene00018987	6165	336	402	291	235	220	795	928
WBGene00022504	5428	20	147	11	8	5	41	37
WBGene00003104	5890	71	51	23	21	25	77	83
WBGene00044557	3092	5	17	3	1	2	4	2
WBGene00195574	147	0	0	0	0	0	0	1
WBGene00018076	4312	259	720	89	90	84	401	516
WBGene00004893	4058	99	40	63	57	69	304	320
WBGene00003563	2634	11	11	2	3	0	9	7
WBGene00016645	1197	49	16	2	2	4	15	12
WBGene00016643	4234	160	102	94	69	62	340	374
WBGene00016644	2921	168	35	46	46	40	199	133
WBGene00000958	6876	135	86	83	85	65	109	110
WBGene00018854	4837	31	44	24	29	26	58	51
WBGene00197091	145	0	0	0	0	0	1	1
WBGene00018855	304	2	1	2	1	1	2	1
WBGene00018856	1193	20	72	15	17	4	29	16
WBGene00018857	7614	501	490	394	337	287	1152	1259
WBGene00018859	1425	11	7	10	8	4	13	11
WBGene00018860	7693	174	52	92	61	53	145	150
WBGene00006741	4961	55	24	30	20	23	90	112
WBGene00019364	2245	2	5	0	1	1	7	6
WBGene00003991	1208	230	61	28	25	23	487	497
WBGene00019365	3935	212	172	103	100	85	298	363
WBGene00023061	73	598	22	14	13	15	168	39
WBGene00018634	1467	18	56	12	8	6	13	13
WBGene00196246	77	0	0	0	1	0	1	0
WBGene00015474	2214	79	47	35	37	19	284	287
WBGene00015476	1887	498	872	89	79	67	83	149
WBGene00020129	1999	9	52	0	0	2	6	3
WBGene00198703	136	0	0	0	0	0	1	1
WBGene00020491	2300	71	67	29	33	20	45	59
WBGene00020492	3374	6	7	2	2	1	9	3
WBGene00020494	1158	9	2	1	3	2	9	1
WBGene00016725	18999	268	310	164	163	183	668	721
WBGene00016108	5811	54	9894	41	42	29	3746	5497
WBGene00016109	2006	11	3	0	2	1	3	3
WBGene00016110	3632	12	5	9	7	12	27	16
WBGene00197728	134	0	1	0	0	0	3	1
WBGene00017666	1805	984	25	31	42	19	24	12
WBGene00017667	1553	54	170	4	7	5	77	117
WBGene00017668	574	6	4	2	4	2	6	2
WBGene00017670	927	2	0	0	1	1	3	0
WBGene00018940	762	4	5	0	1	0	2	0
WBGene00018941	2317	7	18	3	1	2	9	5
WBGene00018942	1182	2	6	0	0	0	3	0
WBGene00018943	2043	10	7	3	4	4	10	3
WBGene00201958	64	0	0	0	0	0	0	0
WBGene00018944	244	0	0	0	1	0	0	0
WBGene00023070	72	19	10	0	0	1	41	63
WBGene00044558	291	0	1	1	0	0	3	1
WBGene00018945	321	2	0	0	0	0	2	1
WBGene00018946	2192	2	5	1	2	0	10	20
WBGene00019267	199	5	15	1	0	0	5	6
WBGene00022731	1928	78	144	36	37	28	156	156
WBGene00044748	24	0	0	0	0	0	0	0
WBGene00000025	1817	7	0	3	3	2	4	2
WBGene00219906	325	0	0	0	0	0	0	1
WBGene00195188	189	0	1	0	0	0	0	0
WBGene00023271	81	0	9	0	0	0	43	40
WBGene00021046	1001	54	461	17	17	13	187	169
WBGene00021047	6278	530	539	374	356	274	1077	1216
WBGene00016997	1306	131	1912	61	58	41	771	987
WBGene00199600	97	0	0	0	0	0	0	0
WBGene00016999	1922	2	37	0	2	2	4	1
WBGene00023263	82	1	31	2	0	5	169	207
WBGene00016998	966	14	16	10	7	3	11	9
WBGene00206384	280	2	0	0	0	1	1	4
WBGene00017295	4685	6	66	5	4	3	85	89
WBGene00017296	2608	46	60	4	2	4	80	82
WBGene00017297	1673	21	91	4	6	1	271	268
WBGene00006650	711	8595	7988	13509	10821	11936	48898	109552
WBGene00219885	115	3	3	2	3	6	91	233
WBGene00219887	70	2	0	0	0	0	2	0
WBGene00017298	11008	487	624	302	198	191	758	842
WBGene00022902	74	9	0	0	0	0	3	1
WBGene00022901	74	9	0	0	0	0	3	1
WBGene00022900	74	9	0	0	0	0	3	1
WBGene00195873	49	0	0	0	0	0	0	0
WBGene00023215	72	1959	0	6	4	5	6	0
WBGene00023400	3647	5	5	2	4	4	6	5
WBGene00044559	1247	6	1	2	3	1	8	5
WBGene00022724	2479	5	2	6	7	5	13	3
WBGene00043469	171	1	1	1	0	0	2	0
WBGene00019991	1830	26	10	7	10	2	22	12
WBGene00006550	3018	10	5	11	10	12	17	17
WBGene00016486	1917	85	73	51	40	51	408	362
WBGene00044560	1474	9	4	2	10	0	8	1
WBGene00016487	4842	7	52	3	2	2	7	1
WBGene00016488	4151	9	9	4	9	3	17	5
WBGene00017224	269	5	0	1	1	3	3	1
WBGene00017225	920	0	19	1	1	1	22	21
WBGene00017226	2127	12	21	15	6	11	20	14
WBGene00017227	336	2	2	0	0	0	3	2
WBGene00022292	1122	106	111	81	52	58	496	612
WBGene00044561	174	1	2	0	2	0	0	0
WBGene00023194	74	22	12	1	1	0	1	1
WBGene00001237	792	3	6	0	1	0	3	1
WBGene00167396	21	0	0	0	0	0	0	0
WBGene00045354	89	0	1	0	0	0	0	0
WBGene00015771	935	1	1	1	1	2	1	1
WBGene00015772	851	1	1	0	2	1	1	1
WBGene00015773	2460	3	6	4	2	1	5	5
WBGene00015774	1725	0	1	0	2	1	9	1
WBGene00015775	750	1	10	0	0	0	1	1
WBGene00219816	135	229	66	71	53	45	197	138
WBGene00020829	4580	13	8	6	4	6	16	6
WBGene00020830	5012	313	995	167	143	111	428	456
WBGene00000462	2068	65	77	30	22	21	182	190
WBGene00000444	3942	284	856	278	251	211	672	784
WBGene00194679	958	35	7	8	6	11	21	15
WBGene00000460	2316	221	301	119	108	111	954	929
WBGene00023185	72	320	4	11	25	18	214	21
WBGene00015117	682	9	17	10	6	3	9	13
WBGene00022508	2415	94	82	69	73	60	544	553
WBGene00022509	516	1	9	0	0	0	1	0
WBGene00198517	374	0	0	1	0	0	0	1
WBGene00200529	149	1	0	0	0	0	0	0
WBGene00200636	225	1	0	0	1	0	0	0
WBGene00197216	225	0	0	0	0	0	0	0
WBGene00196654	175	0	0	0	0	0	0	0
WBGene00201000	150	0	0	0	0	0	0	0
WBGene00202290	149	0	0	1	0	1	1	0
WBGene00021987	4253	16	21	5	6	5	154	117
WBGene00021988	1082	298	249	104	87	73	746	981
WBGene00018684	1568	0	18	0	2	2	5	6
WBGene00004351	1082	298	249	104	87	73	746	981
WBGene00173106	21	0	0	0	0	0	0	0
WBGene00018687	728	2	15	2	1	0	4	1
WBGene00219700	174	137	4098	61	53	47	930	1685
WBGene00219959	92	28	909	16	14	6	141	334
WBGene00001569	3179	836	1802	691	565	549	3529	3735
WBGene00021485	2382	50	195	28	18	20	110	136
WBGene00022415	630	21	25	4	0	3	40	81
WBGene00022416	3283	30	13	16	22	26	38	28
WBGene00022417	2278	27	5	8	5	3	8	13
WBGene00022418	6964	256	118	102	98	93	205	219
WBGene00220220	208	1	0	0	1	1	0	7
WBGene00018657	3888	799	1864	449	426	368	1569	1777
WBGene00197727	69	0	0	1	0	0	1	0
WBGene00196938	74	0	0	0	0	0	0	0
WBGene00196036	61	0	1	0	0	0	0	0
WBGene00198564	644	0	0	1	1	1	1	1
WBGene00020645	689	0	1	2	0	0	1	1
WBGene00195598	131	0	0	0	0	0	2	0
WBGene00198163	140	0	1	0	0	0	1	0
WBGene00197132	173	0	0	0	0	0	0	0
WBGene00198963	130	1	0	0	0	0	0	0
WBGene00200576	223	2	0	0	0	1	0	0
WBGene00018737	1707	32	64	13	8	7	420	457
WBGene00018738	3629	24	50	10	14	14	35	38
WBGene00001667	2168	3	28	1	2	2	9	9
WBGene00018739	6829	260	92	151	126	125	239	242
WBGene00044565	159	5	0	5	3	8	3	4
WBGene00001065	1043	63	219	19	15	11	217	212
WBGene00018591	1639	4	24	4	1	3	16	15
