DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	sample_name	source	start	strand	type
3457692	3457692	0	False	False	500	0	0	0	0	0	['WBGene00004729']	0	0	0	0	0	0	0	0	0	['WBGene00004729']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3457192	3457192	0	DOG	X	.	.	3457192	ncRNA	gene_id "WBGene00199815"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	124	2656.0	N2HS_J2B_spl	WormBase	3457068	+	gene
8040006	8040006	0	False	False	500	0	0	0	0	0	0	['WBGene00023209']	0	0	0	0	0	0	0	0	0	['WBGene00023209']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	8039506	8039506	0	DOG	V	.	.	8039506	protein_coding	gene_id "WBGene00022629"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022629	0	0	0	0	0	['WBGene00194928']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4395	2165.0	N2HS_J2A_split	WormBase	8035111	+	gene
3658232	3658232	0	False	False	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3657732	3657732	0	DOG	II	.	.	3657732	protein_coding	gene_id "WBGene00017587"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2054	2352.0	N2HS_J2A_split	WormBase	3655678	+	gene
3002513	3002911	0	False	True	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00016575']	0	0	0	0	0	3002411	3002411	0	DOG	II	.	.	3002411	protein_coding	gene_id "WBGene00016576"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1643	102.0	N2HS_J2A_split	WormBase	3000768	+	gene
16929167	16929499	0	False	True	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	['WBGene00014955']	0	0	0	0	16928999	16928999	0	DOG	V	.	.	16928999	pseudogene	gene_id "WBGene00014954"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	671	168.0	N2HS_J2A_split	WormBase	16928328	+	gene
4209803	4209803	0	False	False	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4209303	4209303	0	DOG	V	.	.	4209303	protein_coding	gene_id "WBGene00019274"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4582	6844.0	N2HS_J2A_split	WormBase	4204721	+	gene
12212706	12212706	0	False	False	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12212206	12212206	0	DOG	I	.	.	12212206	protein_coding	gene_id "WBGene00007602"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5109	903.0	N2HS_J2A_split	WormBase	12207097	+	gene
1884139	1884139	0	False	False	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1883639	1883639	0	DOG	I	.	.	1883639	protein_coding	gene_id "WBGene00022139"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9606	11522.0	N2HS_J2A_split	WormBase	1874033	+	gene
4883749	4883858	0	False	True	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00001756']	0	0	0	0	0	4883358	4883358	0	DOG	II	.	.	4883358	protein_coding	gene_id "WBGene00001755"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1296	391.0	N2HS_J2A_split	WormBase	4882062	+	gene
10947334	10947334	0	False	False	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	10946834	10946834	0	DOG	III	.	.	10946834	protein_coding	gene_id "WBGene00010923"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010923	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00220178']	0	0	0	0.0	0	0	0	0.0	10588	612.0	N2HS_J2A_split	WormBase	10936246	+	gene
14038024	14038309	0	True	True	500	0	0	0	0	['WBGene00174840']	0	0	0	0	0	0	0	0	0	['WBGene00174840', 'WBGene00050382']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	['WBGene00046072']	0	0	0	0	0	0	14037809	14037809	0	DOG	IV	.	.	14037809	piRNA	gene_id "WBGene00171269"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	215.0	N2HS_J2A_split	WormBase	14037789	+	gene
13882734	13883120	0	False	True	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00007195']	0	0	0	0	0	13882620	13882620	0	DOG	IV	.	.	13882620	protein_coding	gene_id "WBGene00004443"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	395	114.0	N2HS_J2A_split	WormBase	13882225	+	gene
15298044	15298044	0	False	False	500	0	0	0	0	0	['WBGene00004777']	0	0	0	0	0	0	0	0	0	['WBGene00004777']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	15297544	15297544	0	DOG	X	.	.	15297544	tRNA	gene_id "WBGene00009936"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00009936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	73	8210.0	N2HS_J2A_split	WormBase	15297471	+	gene
2155720	2155720	0	False	False	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2155220	2155220	0	DOG	II	.	.	2155220	protein_coding	gene_id "WBGene00016544"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1212	11211.0	N2-J2-1__split	WormBase	2154008	+	gene
1497630	1497630	False	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1497130	1497130	False	POG	IV	.	.	1509965	protein_coding	gene_id "WBGene00022306"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022306	0	0	0	['WBGene00198503']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	7868.0	12335	0.0	N2-J2-1__split	WormBase	1497630	+	gene
1365662	1365662	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1365262	1365262	0	DOG	IV	.	.	1365262	pseudogene	gene_id "WBGene00023305"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	71	20783.0	N2HS_J2B_sp	WormBase	1365191	+	gene
913567	913567	0	True	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	913167	913167	0	DOG	IV	.	.	913167	protein_coding	gene_id "WBGene00019072"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3752	6823.0	N2HS_J2B_sp	WormBase	909415	+	gene
2613801	2613801	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2613401	2613401	0	DOG	IV	.	.	2613401	piRNA	gene_id "WBGene00174384"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	799.0	N2HS_J2B_sp	WormBase	2613381	+	gene
12207754	12207938	0	False	True	400	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00197073']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00199494']	0	0	0	0	0	0	0	12207538	12207538	0	DOG	V	.	.	12207538	ncRNA	gene_id "WBGene00200281"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	113	216.0	N2HS_J2B_spl	WormBase	12207425	+	gene
13572925	13572925	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	13572525	13572525	0	DOG	III	.	.	13572525	ncRNA	gene_id "WBGene00194690"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00194690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1671	3663.0	N2HS_J2B_s	WormBase	13570854	+	gene
4217124	4217124	0	False	False	400	0	0	0	0	0	['WBGene00003401']	0	0	0	0	0	0	0	0	0	['WBGene00003401']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4216724	4216724	0	DOG	III	.	.	4216724	protein_coding	gene_id "WBGene00009647"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6162	12417.0	N2HS_J2B_s	WormBase	4210562	+	gene
11628638	11628638	0	False	False	400	0	0	0	0	0	['WBGene00013426']	0	0	0	0	0	0	0	0	0	['WBGene00013426']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11628238	11628238	0	DOG	III	.	.	11628238	protein_coding	gene_id "WBGene00001633"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3247	13223.0	N2HS_J2B_s	WormBase	11624991	+	gene
2689397	2689397	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2688997	2688997	0	DOG	III	.	.	2688997	protein_coding	gene_id "WBGene00022165"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2206	11940.0	N2HS_J2B_s	WormBase	2686791	+	gene
7965999	7965999	0	False	False	400	0	0	0	0	0	['WBGene00000488']	0	0	0	0	0	0	0	0	0	['WBGene00000488']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	7965599	7965599	0	DOG	V	.	.	7965599	ncRNA	gene_id "WBGene00200798"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	79	1568.0	N2HS_J2B_spl	WormBase	7965520	+	gene
12387165	12387165	0	False	False	400	0	0	0	0	0	['WBGene00006669']	0	0	0	0	0	0	0	0	0	['WBGene00006669']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12386765	12386765	0	DOG	V	.	.	12386765	protein_coding	gene_id "WBGene00010474"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010474	0	0	0	0	['WBGene00173336']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	479	4115.0	N2HS_J2B_spl	WormBase	12386286	+	gene
1834513	1834747	0	False	True	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00021440']	0	0	0	0	0	1834347	1834347	0	DOG	III	.	.	1834347	protein_coding	gene_id "WBGene00021443"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9428	166.0	N2HS_J2B_s	WormBase	1824919	+	gene
11447044	11447044	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11446644	11446644	0	DOG	I	.	.	11446644	pseudogene	gene_id "WBGene00014992"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3192	3762.0	N2HS_J2B_spl	WormBase	11443452	+	gene
5115658	5115658	0	False	False	400	0	0	0	0	0	['WBGene00006428']	0	0	0	0	0	0	0	0	0	['WBGene00006428']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5115258	5115258	0	DOG	IV	.	.	5115258	piRNA	gene_id "WBGene00173357"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	532.0	N2HS_J2B_sp	WormBase	5115238	+	gene
5352615	5352914	0	True	True	400	0	0	0	0	0	['WBGene00021161']	0	0	0	0	0	0	0	0	0	['WBGene00021161']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	['WBGene00167348']	0	0	0	0	0	0	5352514	5352514	0	DOG	IV	.	.	5352514	piRNA	gene_id "WBGene00169767"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	101.0	N2HS_J2B_sp	WormBase	5352494	+	gene
2839822	2839822	0	False	False	400	0	0	0	0	0	['WBGene00021879']	0	0	0	0	0	0	0	0	0	['WBGene00021879']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2839422	2839422	0	DOG	IV	.	.	2839422	protein_coding	gene_id "WBGene00043702"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00043702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	['WBGene00220180']	0	0.0	814	3052.0	N2HS_J2B_sp	WormBase	2838608	+	gene
1604955	1605053	0	False	True	400	0	0	0	['WBGene00199059']	0	0	0	0	0	['WBGene00023171']	0	0	0	['WBGene00199059']	0	0	0	0	0	['WBGene00023171']	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00021245']	0	0	0	0	0	1604653	1604653	0	DOG	III	.	.	1604653	tRNA	gene_id "WBGene00023170"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00023170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	71	302.0	N2HS_J2B_s	WormBase	1604582	+	gene
2826553	2826553	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2826153	2826153	0	DOG	III	.	.	2826153	protein_coding	gene_id "WBGene00022167"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6873	917.0	N2-J2-2__split	WormBase	2819280	+	gene
12506852	12506852	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12506452	12506452	0	DOG	V	.	.	12506452	ncRNA	gene_id "WBGene00199909"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	142	6534.0	N2HS_J2B_spl	WormBase	12506310	+	gene
881974	881974	0	True	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	881574	881574	0	DOG	V	.	.	881574	protein_coding	gene_id "WBGene00005210"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1781	9561.0	N2HS_J2B_spl	WormBase	879793	+	gene
836208	836208	0	False	False	400	0	0	0	0	0	['WBGene00019331']	0	0	0	0	0	0	0	0	0	['WBGene00019331']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	835808	835808	0	DOG	III	.	.	835808	protein_coding	gene_id "WBGene00019327"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1950	1248.0	N2HS_J2B_s	WormBase	833858	+	gene
2640280	2640280	0	False	False	400	0	0	0	0	0	['WBGene00003161']	0	0	0	0	0	0	0	0	0	['WBGene00003161']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2639880	2639880	0	DOG	IV	.	.	2639880	ncRNA	gene_id "WBGene00199492"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	83	1430.0	N2HS_J2B_sp	WormBase	2639797	+	gene
11010995	11010995	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11010595	11010595	0	DOG	III	.	.	11010595	protein_coding	gene_id "WBGene00012966"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1552	1971.0	N2HS_J2B_s	WormBase	11009043	+	gene
11077704	11077894	0	False	True	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00006273']	0	0	0	0	0	11077494	11077494	0	DOG	III	.	.	11077494	protein_coding	gene_id "WBGene00006287"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2958	210.0	N2HS_J2B_s	WormBase	11074536	+	gene
4196294	4196294	0	True	False	400	0	0	0	0	0	['WBGene00044478']	0	0	0	0	0	0	0	0	0	['WBGene00044478']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4195894	4195894	0	DOG	IV	.	.	4195894	pseudogene	gene_id "WBGene00019439"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00019439	0	0	0	0	0	0	['WBGene00019441']	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	7221	1573.0	N2HS_J2B_sp	WormBase	4188673	+	gene
6241981	6241981	0	False	False	400	0	0	0	0	0	['WBGene00020440']	0	0	0	0	0	0	0	0	0	['WBGene00020440']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6241581	6241581	0	DOG	III	.	.	6241581	protein_coding	gene_id "WBGene00020438"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	806	6736.0	N2HS_J2B_s	WormBase	6240775	+	gene
7215626	7215626	0	False	False	400	0	0	0	0	0	['WBGene00018154']	0	0	0	0	0	0	0	0	0	['WBGene00018154']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	7215226	7215226	0	DOG	III	.	.	7215226	protein_coding	gene_id "WBGene00020107"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5259	1300.0	N2HS_J2B_s	WormBase	7209967	+	gene
5924831	5924831	0	True	False	400	0	0	0	0	0	['WBGene00001018']	0	0	0	0	0	0	0	0	0	['WBGene00001018']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5924431	5924431	0	DOG	III	.	.	5924431	protein_coding	gene_id "WBGene00016193"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1244	1655.0	N2HS_J2B_s	WormBase	5923187	+	gene
7761673	7761673	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	7761273	7761273	0	DOG	III	.	.	7761273	protein_coding	gene_id "WBGene00003956"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2543	11861.0	N2HS_J2B_s	WormBase	7758730	+	gene
5454040	5454040	0	False	False	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5453640	5453640	0	DOG	IV	.	.	5453640	protein_coding	gene_id "WBGene00021154"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	673	5127.0	N2HS_J2B_sp	WormBase	5452967	+	gene
2297367	2297367	0	True	False	400	0	0	0	['WBGene00268202']	0	0	0	0	0	0	0	0	0	['WBGene00268202']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2296967	2296967	0	DOG	V	.	.	2296967	protein_coding	gene_id "WBGene00020850"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2145	14324.0	N2HS_J2B_spl	WormBase	2294822	+	gene
