GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00011803	5847	463	586	233	170	172	199	123	81
WBGene00050922	70	0	0	1	1	0	1	0	1
WBGene00011804	1710	420	450	289	254	222	211	143	110
WBGene00044222	483	2	13	1	1	1	0	0	0
WBGene00011805	756	128	154	76	62	59	57	18	25
WBGene00011809	1265	62	125	44	39	44	44	19	16
WBGene00269433	468	7	9	4	2	1	1	1	5
WBGene00011806	3299	1108	1620	517	421	439	403	290	203
WBGene00011807	2958	1304	1730	850	692	708	547	424	284
WBGene00011810	1133	11	18	9	6	5	4	1	5
WBGene00011813	1350	196	320	127	84	102	106	77	68
WBGene00011811	1321	81	89	25	27	25	27	20	9
WBGene00194725	519	2	3	1	0	1	2	0	0
WBGene00011812	657	35	37	8	2	1	10	11	8
WBGene00011819	1198	394	496	202	151	145	120	99	63
WBGene00011814	1249	320	515	152	129	110	120	89	70
WBGene00011815	1728	1232	1721	807	655	653	629	482	371
WBGene00002186	2007	84	53	67	67	54	29	13	18
WBGene00011818	1092	1	2	1	0	0	0	0	0
WBGene00011816	1092	0	1	0	2	0	1	0	0
WBGene00011817	954	68	47	13	15	10	8	9	3
WBGene00014234	736	357	368	79	49	67	63	47	29
WBGene00014227	1392	273	359	88	88	75	111	91	36
WBGene00014228	1497	221	376	167	121	105	109	71	41
WBGene00014229	1124	31	20	11	14	10	7	1	6
WBGene00014230	972	556	729	330	237	251	212	186	106
WBGene00044072	1550	591	596	227	205	197	151	98	72
WBGene00014232	1997	1123	1183	707	569	550	394	282	234
WBGene00198108	92	0	0	0	1	0	0	0	0
WBGene00197208	131	0	0	0	0	0	0	0	0
WBGene00014233	967	102	108	68	65	51	41	29	8
WBGene00044226	297	8	3	6	14	8	7	3	0
WBGene00195174	372	2	0	0	1	2	0	0	0
WBGene00014801	4103	647	386	404	404	332	122	91	39
WBGene00196405	150	1	0	1	0	0	0	0	0
WBGene00195588	121	0	1	1	1	0	0	0	0
WBGene00003519	2468	190	158	94	76	86	58	29	23
WBGene00197050	149	0	0	0	0	0	0	0	0
WBGene00077703	391	1	2	0	2	0	0	0	0
WBGene00003482	11774	1388	1485	864	814	697	470	365	259
WBGene00198316	216	0	0	0	0	0	0	0	0
WBGene00195599	129	0	0	0	0	0	0	0	0
WBGene00197628	129	0	0	0	0	0	0	0	0
WBGene00006783	1668	19	9	1	0	4	3	2	0
WBGene00201285	261	0	0	0	0	0	0	0	0
WBGene00004255	3340	28	19	17	17	10	6	8	1
WBGene00194683	886	9	18	10	8	7	6	4	0
WBGene00011869	581	129	193	135	130	126	133	119	109
WBGene00011870	475	20	14	25	16	26	10	9	10
WBGene00011874	714	3	2	3	4	2	0	0	0
WBGene00011873	651	1	4	2	1	0	0	1	0
WBGene00202069	150	3	0	1	4	0	0	0	0
WBGene00011867	5395	8329	10440	6998	6063	5693	4050	3223	2182
WBGene00011871	615	409	368	144	127	114	109	81	64
WBGene00011872	517	136	96	41	33	36	28	14	17
WBGene00011868	1597	121	97	32	31	22	30	22	18
WBGene00000833	1667	4976	4713	2555	2235	2063	1647	1194	976
WBGene00004326	1204	1739	1613	448	443	369	403	302	147
WBGene00011875	743	270	424	97	91	85	93	88	70
WBGene00014946	639	14	15	7	14	8	9	9	7
WBGene00013498	4501	36	26	34	27	32	12	8	4
WBGene00013499	2836	254	296	75	66	52	34	58	19
WBGene00001002	2248	903	1002	315	295	250	254	192	113
WBGene00000768	1985	170	131	75	62	45	53	31	30
WBGene00174054	21	0	0	0	0	0	0	0	0
WBGene00010972	936	113	68	20	22	14	9	13	11
WBGene00010973	663	8	10	2	1	2	2	1	2
WBGene00010974	1123	16	22	13	7	1	3	1	6
WBGene00010975	2835	737	865	517	474	411	347	264	149
WBGene00000564	3047	854	1089	800	649	775	502	459	304
WBGene00010757	1417	105	94	38	25	19	19	13	10
WBGene00010756	1140	34	22	36	32	31	21	8	14
WBGene00010755	2122	392	421	110	87	87	69	59	36
WBGene00198925	135	0	0	0	0	0	0	0	0
WBGene00011557	645	1	0	2	0	1	1	0	0
WBGene00011556	1901	137	105	30	23	22	16	4	6
WBGene00011554	1241	67	72	10	15	11	9	14	8
WBGene00045475	1263	19	14	11	3	5	3	5	2
WBGene00006785	1337	356	384	194	135	194	146	132	108
WBGene00011558	219	126	112	113	85	89	42	47	25
WBGene00006802	941	211	300	138	143	134	128	71	64
WBGene00011562	3230	1364	1367	829	802	628	518	442	267
WBGene00003589	2039	532	478	386	334	360	165	125	91
WBGene00044891	456	205	237	86	68	71	68	66	45
WBGene00011563	1175	86	121	53	47	40	38	31	29
WBGene00003225	741	442	400	118	91	114	98	68	46
WBGene00171114	21	0	1	0	0	1	0	0	0
WBGene00000423	1299	788	982	595	525	484	429	335	196
WBGene00011561	616	3524	2986	397	346	333	324	236	172
WBGene00006546	967	300	277	342	264	266	268	168	115
WBGene00006545	1096	20	19	21	26	12	11	11	4
WBGene00011560	2379	2543	2997	1213	1051	939	1031	742	452
WBGene00004986	504	756	921	242	235	162	305	242	180
WBGene00011559	1781	770	811	308	329	231	237	164	117
WBGene00008018	3034	69	119	62	55	49	24	29	13
WBGene00199924	46	0	0	0	0	0	0	0	0
WBGene00008019	1790	183	223	117	89	115	119	115	64
WBGene00008020	704	21	28	19	10	10	8	3	4
WBGene00194868	255	0	0	2	0	0	0	1	0
WBGene00010838	1236	42	64	16	24	13	21	12	7
WBGene00198127	132	0	1	0	0	0	0	0	0
WBGene00010839	2617	621	785	282	233	230	211	134	113
WBGene00010840	2863	1912	1933	1270	1101	918	714	544	401
WBGene00044069	1830	1494	1512	3778	3046	3947	1724	1629	937
WBGene00010842	2665	1109	1142	469	408	348	348	252	191
WBGene00010843	931	70	56	44	32	36	22	19	11
WBGene00010844	1975	1575	1688	571	549	490	475	313	205
WBGene00010845	3466	3016	3227	1214	1142	1026	873	727	518
WBGene00045378	134	699	1019	70	63	70	31	29	11
WBGene00010362	1309	245	171	76	68	73	47	50	32
WBGene00194861	416	38	24	16	13	21	5	10	0
WBGene00010363	2052	485	439	273	257	193	146	118	86
WBGene00010364	1480	504	682	223	208	178	139	83	67
WBGene00010365	2067	66	60	34	25	29	22	11	6
WBGene00008422	5612	2595	3354	1825	1671	1382	1020	742	492
WBGene00000231	3788	4127	3169	2242	2072	1789	1572	1055	754
WBGene00008423	1056	18	23	13	6	9	6	2	1
WBGene00000836	2705	1123	1443	566	475	503	420	284	190
WBGene00008426	1972	100	150	51	42	47	32	29	28
WBGene00008424	1187	58	51	38	30	24	17	9	10
WBGene00008425	858	166	205	52	58	44	51	48	37
WBGene00200851	83	0	0	0	0	0	0	0	0
WBGene00009653	3973	152	212	85	81	55	70	62	34
WBGene00197984	300	0	0	0	0	0	0	0	0
WBGene00198730	150	0	0	0	0	0	0	0	0
WBGene00004283	1216	472	526	304	279	278	214	158	98
WBGene00006395	799	258	371	89	77	80	61	57	34
WBGene00185048	370	56	65	29	28	33	24	14	8
WBGene00004798	640	7761	4270	3141	2923	2656	2326	1503	1063
WBGene00196933	147	1	12	4	2	3	0	4	1
WBGene00009654	2951	461	715	361	305	302	265	194	123
WBGene00197722	126	2	1	1	1	3	0	0	0
WBGene00202046	121	1	2	0	3	0	0	0	0
WBGene00195655	195	1	0	0	0	0	0	0	0
WBGene00200829	129	1	1	1	1	1	0	0	0
WBGene00006784	4855	289	328	236	211	281	154	89	64
WBGene00201882	187	0	0	0	0	0	0	0	0
WBGene00220077	84	7	4	9	13	15	6	2	2
WBGene00198818	149	0	0	0	1	0	0	0	0
WBGene00001993	1383	756	1344	157	144	120	158	127	89
WBGene00011899	689	28	26	16	23	29	15	8	5
WBGene00200198	149	0	0	0	0	0	0	0	0
WBGene00043998	1060	7	22	6	3	2	4	0	2
WBGene00011900	807	15	12	2	5	3	4	2	2
WBGene00012859	1326	34	30	27	29	18	3	3	3
WBGene00004282	988	214	290	86	63	50	74	45	42
WBGene00012860	2016	492	669	201	169	146	173	104	80
WBGene00012861	807	59	35	28	21	21	12	6	9
WBGene00012862	288	0	1	0	0	0	0	0	0
WBGene00014898	1300	2	5	2	0	5	0	0	0
WBGene00012863	1305	10	7	0	1	0	2	4	2
WBGene00012864	1057	143	157	30	33	27	44	18	18
WBGene00012643	755	131	125	55	37	45	48	31	19
WBGene00012641	1519	664	784	475	381	377	309	260	173
WBGene00012642	667	8	4	2	1	2	3	0	1
WBGene00012644	2036	688	1065	405	306	324	314	210	148
WBGene00012660	775	116	151	77	62	64	52	39	36
WBGene00012645	855	185	169	26	34	32	20	21	11
WBGene00012646	891	272	362	141	108	107	121	89	44
WBGene00001997	1746	506	366	257	225	200	138	157	115
WBGene00199188	88	0	0	0	0	0	0	0	0
WBGene00014566	72	2	0	0	0	0	0	0	0
WBGene00012647	973	40	81	11	19	7	22	13	5
WBGene00012648	1953	45	13	34	34	31	13	5	16
WBGene00012649	357	1	0	1	0	1	0	0	0
WBGene00198642	209	1	2	0	0	0	0	0	0
WBGene00194731	317	0	1	1	0	0	0	1	0
WBGene00000974	812	144	127	25	22	14	15	11	7
WBGene00012650	2191	2135	2525	1636	1318	1219	1205	810	513
WBGene00012651	1213	339	469	99	101	89	106	69	47
WBGene00012652	1053	310	450	127	97	111	76	68	41
WBGene00000566	4368	2143	2115	887	826	707	628	459	287
WBGene00220144	137	3	3	2	1	1	0	2	0
WBGene00012654	1125	22	12	6	6	7	6	4	0
WBGene00044808	495	304	186	102	125	81	56	49	43
WBGene00012655	1158	7	4	0	4	1	1	0	1
WBGene00012656	735	0	1	0	2	1	0	0	0
WBGene00167616	21	0	0	0	0	0	0	0	0
WBGene00001478	1713	117	112	32	33	27	11	10	4
WBGene00012657	418	39	61	16	16	19	9	15	10
WBGene00012658	785	212	283	70	52	48	30	33	24
WBGene00012659	2169	906	1130	779	706	644	453	315	226
WBGene00012361	652	599	469	136	122	104	69	88	81
WBGene00012363	1225	58	68	29	24	23	31	18	8
WBGene00012362	1766	906	1273	576	502	490	460	352	216
WBGene00219614	302	0	0	0	0	0	1	0	0
WBGene00012360	5144	2540	2833	1991	1728	1525	1038	767	569
WBGene00219615	3548	13	1	8	3	7	2	5	4
WBGene00012359	1892	785	824	477	439	348	364	244	205
WBGene00010479	411	597	459	310	307	282	236	143	113
WBGene00006536	1499	4797	4194	2688	2791	2252	1803	1238	846
WBGene00004361	2692	315	444	203	181	146	129	108	65
WBGene00004302	959	2914	3062	1142	1005	916	843	600	439
WBGene00197604	372	4	0	6	6	4	0	0	0
WBGene00197037	223	0	3	0	0	0	0	0	0
WBGene00010478	1503	4285	3606	3367	3083	2736	2036	1512	934
WBGene00010477	1208	330	187	93	103	76	58	40	24
WBGene00001996	1220	834	725	409	352	320	263	215	133
WBGene00010476	1232	1095	1068	338	359	272	319	230	167
WBGene00010481	786	42	53	39	23	25	21	14	9
WBGene00010480	1559	604	845	197	134	143	155	116	78
WBGene00001087	4932	1940	2747	1187	997	1026	848	594	399
WBGene00196026	47	0	0	0	0	0	0	0	0
WBGene00004233	3237	26	48	18	7	9	16	5	4
WBGene00202219	123	0	0	0	0	0	0	0	0
WBGene00199604	133	0	0	1	0	0	0	0	0
WBGene00197639	133	0	0	0	0	0	0	0	0
WBGene00200222	147	0	0	0	0	0	0	0	0
WBGene00012661	1158	15	1	5	15	5	0	0	0
WBGene00010772	1836	137	100	28	28	29	19	16	9
WBGene00002219	2493	1141	1477	928	798	747	599	402	271
WBGene00171816	21	0	1	0	0	0	0	1	0
WBGene00199783	145	0	1	0	0	1	0	0	0
WBGene00004736	4259	12325	13795	10040	9383	8284	7601	5377	3821
WBGene00194856	306	11	24	10	7	11	5	20	6
WBGene00197424	140	0	2	1	0	0	2	1	0
WBGene00219601	1613	7	5	2	4	4	0	0	0
WBGene00202445	358	2	4	0	1	3	0	0	0
WBGene00220024	133	2	1	1	0	0	0	0	1
WBGene00011269	1673	176	151	138	147	130	85	71	44
WBGene00011268	2022	515	723	195	189	169	147	112	74
WBGene00011267	990	29	46	37	28	25	21	5	15
WBGene00012663	2099	920	1017	497	426	396	304	230	161
WBGene00012662	489	29	35	18	12	9	6	7	5
WBGene00003898	3358	756	1137	492	414	377	314	249	142
WBGene00000475	1283	6552	5392	2315	2368	1982	2074	1303	889
WBGene00008078	3064	156	176	116	116	85	63	44	48
WBGene00008079	1208	19	14	10	4	9	6	4	0
WBGene00008080	1143	526	718	312	285	265	237	156	113
WBGene00008081	3575	1606	1949	632	632	578	482	319	266
WBGene00043996	1150	21	14	0	4	7	1	2	2
WBGene00008082	1695	846	732	320	288	253	257	190	144
WBGene00006843	908	122	127	51	45	39	35	15	18
WBGene00000853	1758	8	18	8	0	4	1	4	5
WBGene00006873	823	12	8	1	1	2	0	3	1
WBGene00014809	1254	12	1	2	1	4	0	0	0
WBGene00010922	906	201	339	68	66	53	68	39	25
WBGene00043057	797	122	210	63	39	48	49	35	17
WBGene00010923	3366	2302	2524	1480	1370	1207	820	620	415
WBGene00220178	53	16	57	11	2	10	5	4	1
WBGene00013132	1365	445	661	106	118	86	118	104	77
WBGene00006982	884	21	6	5	5	6	6	1	3
WBGene00012271	3887	13	29	11	10	9	2	3	1
WBGene00014544	68	1	0	0	1	0	0	0	0
WBGene00199620	150	0	2	0	0	0	0	0	0
WBGene00014854	1045	6	6	0	1	3	2	1	0
WBGene00012272	6753	70	28	8	20	35	5	3	4
WBGene00045149	84	2407	10408	284	310	264	248	263	145
WBGene00195741	66	1	12	0	0	0	0	0	0
WBGene00197006	150	0	0	0	0	0	0	0	0
WBGene00198189	113	0	0	0	0	0	0	0	0
WBGene00000667	976	4996	3213	1511	1460	1183	1277	800	634
WBGene00000668	998	7355	5729	2144	2162	1753	2095	1364	1067
WBGene00000669	999	5866	3502	1788	1820	1403	1492	917	704
WBGene00012273	1621	28	35	7	15	8	10	7	6
WBGene00014543	102	8	4	1	0	0	0	0	0
WBGene00012962	1206	9	14	4	4	2	2	5	3
WBGene00198603	50	0	0	0	0	0	0	0	0
WBGene00199292	50	0	1	0	2	0	1	0	0
WBGene00012965	206	3	25	3	2	0	3	2	0
WBGene00012964	618	854	846	313	251	248	217	167	95
WBGene00012966	788	210	220	54	41	29	44	29	19
WBGene00012967	1945	45	31	17	15	17	5	5	4
WBGene00200091	145	0	0	0	0	0	0	0	0
WBGene00199020	149	1	0	0	0	1	0	0	0
WBGene00012968	586	197	229	83	86	73	57	44	37
WBGene00012969	1740	79	40	50	44	31	10	27	9
WBGene00194684	496	4	4	1	0	1	1	1	0
WBGene00012970	1247	79	50	16	26	9	15	11	4
WBGene00012973	4454	3787	3125	2404	2132	1899	1303	1115	797
WBGene00012972	3028	1425	1507	632	561	516	460	311	221
WBGene00200467	88	0	0	0	0	0	0	0	0
WBGene00014553	72	0	0	1	0	1	0	0	0
WBGene00014552	72	1	0	0	0	1	0	2	0
WBGene00012356	2708	204	333	172	173	148	115	98	59
WBGene00006287	1056	5	1	0	1	1	0	0	0
WBGene00006273	1035	3	0	2	2	0	0	0	0
WBGene00012357	534	50	37	7	7	8	2	3	3
WBGene00012358	1027	201	153	171	148	175	157	124	60
WBGene00004846	112	76	169	30	21	25	4	2	0
WBGene00004847	112	130	45	50	43	40	4	1	6
WBGene00001815	2583	737	946	285	228	250	229	154	110
WBGene00197898	150	0	0	0	1	0	0	0	0
WBGene00012974	1597	700	878	233	217	215	173	136	89
WBGene00012975	454	167	194	156	140	115	87	56	43
WBGene00164986	1266	2	2	3	2	3	1	0	0
WBGene00012976	1263	636	894	220	213	208	167	123	84
WBGene00220168	124	6	5	2	4	3	1	0	0
WBGene00012977	1645	628	799	608	594	551	249	167	103
WBGene00219619	1906	23	16	42	34	53	28	22	8
WBGene00219394	144	1	0	0	0	0	0	1	2
WBGene00198409	53	0	0	0	0	0	0	0	0
WBGene00004010	1898	116	157	269	239	283	97	69	56
WBGene00012923	1003	15	24	8	6	5	8	8	4
WBGene00012922	1575	67	98	15	23	26	21	7	4
WBGene00012936	4714	3235	3809	2413	2267	1966	1487	1053	712
WBGene00000519	2112	844	828	336	304	240	229	151	102
WBGene00012937	734	45	17	19	20	12	5	6	1
WBGene00012924	739	4	4	4	2	0	0	1	1
WBGene00006604	4961	2101	2236	4897	4269	4231	2002	1870	1215
WBGene00006553	974	9	14	8	5	2	3	1	0
WBGene00012925	1860	18	18	7	3	5	0	3	0
WBGene00012926	592	156	54	21	13	12	5	5	7
WBGene00006556	1033	11	4	4	6	4	0	2	1
WBGene00001246	965	28	17	27	21	16	6	2	3
WBGene00206461	1084	3	3	3	1	0	0	0	1
WBGene00012927	905	169	260	127	129	142	96	86	95
WBGene00012928	992	757	1052	848	750	942	668	628	402
WBGene00220163	109	30	19	450	432	437	38	43	19
WBGene00012929	3050	2858	3810	1393	1254	1116	1114	827	575
WBGene00012938	483	61	24	3	3	4	6	3	9
WBGene00012930	3059	734	836	277	224	222	221	168	120
WBGene00195887	57	0	1	0	0	1	0	0	1
WBGene00012931	519	44	39	9	13	13	14	3	4
WBGene00012932	1071	676	642	381	338	299	207	261	183
WBGene00012934	2642	831	1064	391	346	335	260	210	122
WBGene00012933	2567	102	150	54	48	51	40	37	19
WBGene00004873	4063	2636	3161	1267	1038	1055	887	684	438
WBGene00004284	967	457	569	250	221	208	204	164	133
WBGene00006563	1515	736	722	327	301	253	263	213	158
WBGene00012935	2178	544	695	218	168	177	164	121	83
WBGene00012126	1242	926	807	304	311	260	199	150	113
WBGene00012125	3034	249	255	96	105	89	99	63	44
WBGene00003975	533	127	152	15	20	16	14	11	14
WBGene00012127	1138	95	134	35	36	26	29	25	15
WBGene00014535	73	23	13	0	0	3	3	2	0
WBGene00195585	86	0	0	0	0	0	1	0	0
WBGene00014536	73	23	9	0	0	3	3	2	0
WBGene00196577	165	0	2	0	1	0	0	0	0
WBGene00012124	3188	96	127	44	56	53	36	21	19
WBGene00200769	223	1	0	0	1	0	0	0	0
WBGene00012123	621	155	131	7	14	8	6	1	10
WBGene00006533	1354	168	204	60	51	38	65	37	29
WBGene00201788	186	5757	79	4254	3230	3747	17	5	10
WBGene00044969	68	5755	73	4251	3229	3746	14	4	6
WBGene00199578	76	0	0	0	0	0	0	0	0
WBGene00001077	1840	414	304	112	113	109	55	40	41
WBGene00012939	1729	14	34	0	9	6	5	6	1
WBGene00200477	146	0	0	0	0	0	0	0	0
WBGene00003759	806	96	89	80	90	77	54	39	40
WBGene00012940	872	5	10	1	0	1	1	0	0
WBGene00185055	564	16	6	4	4	3	3	1	2
WBGene00012941	1700	39	43	35	23	31	22	9	9
WBGene00199725	225	0	0	1	1	0	0	0	0
WBGene00006683	3817	204	247	113	72	89	63	50	31
WBGene00195292	115	0	0	0	0	0	0	0	0
WBGene00198256	144	0	0	0	0	0	0	0	0
WBGene00201021	121	0	1	0	0	0	0	0	0
WBGene00012942	1139	19	19	22	28	33	13	6	5
WBGene00004735	3394	593	697	551	475	368	321	261	198
WBGene00220164	245	4	4	6	5	5	0	2	0
WBGene00023404	1890	131	100	95	87	98	35	35	11
WBGene00196669	150	3	2	4	2	4	0	1	0
WBGene00199561	108	0	0	0	0	0	0	0	0
WBGene00012943	2508	565	548	470	422	397	360	311	193
WBGene00202389	172	0	1	3	0	0	0	0	0
WBGene00198031	121	2	2	1	1	2	1	0	0
WBGene00197179	119	1	2	1	0	0	1	1	0
WBGene00201051	180	4	0	0	0	0	0	0	0
WBGene00200033	160	3	1	2	2	0	0	0	0
WBGene00196725	135	0	0	0	0	0	0	0	0
WBGene00195739	149	2	0	3	2	1	0	0	0
WBGene00197109	178	0	0	0	0	0	0	0	0
WBGene00197877	268	0	0	1	0	0	1	2	0
WBGene00014939	73	0	1	0	0	0	0	0	0
WBGene00198361	150	0	0	0	0	0	0	0	0
WBGene00197307	150	0	1	0	0	1	0	0	0
WBGene00200374	166	0	0	1	2	1	0	0	0
WBGene00199376	118	0	1	3	3	2	2	2	0
WBGene00202096	177	0	0	0	0	1	0	0	0
WBGene00013421	1119	10	4	1	0	1	0	1	0
WBGene00013422	590	108	134	50	35	39	49	34	19
WBGene00013447	1374	953	898	399	355	275	203	507	540
WBGene00013448	995	46	55	11	14	19	15	9	7
WBGene00006573	419	346	246	104	97	85	76	33	33
WBGene00013446	631	399	469	172	141	114	130	97	64
WBGene00004960	1211	62	47	25	15	16	19	15	8
WBGene00013445	1457	607	516	294	256	197	164	120	66
WBGene00013443	2483	672	828	371	366	309	287	200	153
WBGene00013442	767	104	119	37	20	27	28	18	16
WBGene00013441	2629	1008	1099	538	463	428	411	306	194
WBGene00013440	8832	53	82	41	70	45	23	17	15
WBGene00013439	1657	107	136	47	25	21	46	48	27
WBGene00201258	126	0	1	0	0	0	0	0	0
WBGene00014600	73	19	9	0	0	0	0	1	0
WBGene00196452	106	0	0	0	0	0	0	0	0
WBGene00195773	126	5	2	0	0	2	0	0	0
WBGene00013438	1454	293	279	798	907	888	216	180	135
WBGene00013437	1119	17	12	13	13	16	5	3	4
WBGene00196412	192	0	0	0	0	0	0	0	0
WBGene00013436	902	248	460	96	97	89	139	79	61
WBGene00013435	920	209	295	95	81	97	67	50	22
WBGene00013434	839	974	854	387	397	336	304	273	181
WBGene00013433	567	94	95	52	56	51	41	28	27
WBGene00013432	589	84	77	55	45	51	29	13	15
WBGene00013431	2444	567	675	302	248	225	228	144	110
WBGene00013429	1135	13	8	4	5	5	2	2	3
WBGene00013427	711	2	2	2	2	0	1	2	0
WBGene00219421	273	0	1	0	0	0	0	0	0
WBGene00194864	287	7	4	0	2	2	1	2	0
WBGene00013424	1440	9	11	6	4	5	3	0	2
WBGene00013425	2159	458	508	310	273	228	174	131	108
WBGene00001633	1376	97	159	19	18	10	12	12	8
WBGene00013426	354	22	22	8	10	6	5	5	2
WBGene00006552	1468	99	128	38	36	41	33	27	16
WBGene00003365	95	1	1	0	0	0	0	0	0
WBGene00012760	270	5	11	0	0	0	2	0	0
WBGene00012749	1548	7	3	0	4	1	0	1	1
WBGene00012750	1669	24	33	9	12	11	4	4	4
WBGene00000793	2035	852	860	662	655	524	396	367	291
WBGene00220150	53	4	5	7	4	6	3	3	3
WBGene00206423	1034	266	279	325	257	298	187	155	111
WBGene00220151	81	30	62	9	10	21	13	12	11
WBGene00194866	264	3	2	1	0	3	2	0	0
WBGene00012753	482	9	10	1	3	0	3	1	0
WBGene00012754	789	10	2	1	2	1	0	0	0
WBGene00004165	1211	8	11	3	4	0	1	3	1
WBGene00000670	1161	871	1271	587	641	481	698	461	338
WBGene00000671	870	180	158	85	103	75	105	58	45
WBGene00012755	776	32	60	9	9	4	8	3	5
WBGene00012756	1988	457	678	238	164	172	174	125	89
WBGene00001235	521	153	169	34	54	51	39	30	10
WBGene00012757	450	3	8	2	0	1	1	1	1
WBGene00195609	74	0	1	0	0	1	0	0	0
WBGene00270321	990	77	74	21	17	14	20	20	7
WBGene00198035	67	1	0	0	0	0	0	0	0
WBGene00012758	948	37	47	22	12	15	10	3	10
WBGene00197281	71	0	0	0	0	0	0	0	0
WBGene00199483	149	0	0	2	0	1	0	0	0
WBGene00012761	455	6	2	1	1	1	0	0	1
WBGene00194733	240	1	2	0	1	1	0	0	0
WBGene00012759	645	153	98	51	59	62	29	31	15
WBGene00202432	123	1	0	0	0	0	0	0	0
WBGene00196982	102	2	0	0	0	0	0	0	0
WBGene00003417	995	180	177	66	66	44	61	28	23
WBGene00007703	6256	3415	2985	2461	2388	2027	1368	964	684
WBGene00007021	602	81	78	8	14	9	12	9	10
WBGene00007704	972	139	158	62	38	47	28	17	16
WBGene00007702	359	100	39	26	26	25	12	12	6
WBGene00007701	972	3	3	1	0	0	0	0	0
WBGene00006557	979	14	8	4	5	7	1	5	0
WBGene00195922	80	0	0	0	0	0	0	0	0
WBGene00007699	1252	22	16	14	18	10	3	1	1
WBGene00007700	1244	21	15	14	18	10	3	1	1
WBGene00201418	78	0	0	0	0	0	1	0	0
WBGene00014264	72	1052	0	14	7	14	0	0	0
WBGene00200125	145	2	0	0	1	0	0	0	0
WBGene00200841	145	0	0	1	1	1	0	0	0
WBGene00006690	2082	51	50	21	24	28	16	9	7
WBGene00044232	1029	6	6	1	1	2	1	0	0
WBGene00194727	263	3	3	0	0	2	1	2	1
WBGene00045211	312	1	0	0	0	0	0	0	0
WBGene00007682	363	5	7	2	0	0	2	1	0
WBGene00007679	997	128	116	35	44	34	31	30	18
WBGene00007680	919	89	102	91	77	69	59	45	22
WBGene00007681	1331	1476	1028	2806	2702	2193	856	628	408
WBGene00004705	1416	650	789	264	220	277	141	112	99
WBGene00077725	64	1	1	5	1	4	0	0	0
WBGene00003826	2573	1658	1746	844	776	669	538	384	242
WBGene00003234	548	92	99	29	27	21	16	21	9
WBGene00013225	2466	1063	1240	1485	1387	1499	800	773	430
WBGene00006396	1122	570	572	185	170	153	188	152	105
WBGene00013227	2646	169	173	107	85	113	81	52	29
WBGene00197187	75	0	0	0	1	0	0	0	0
WBGene00199282	75	0	1	1	0	0	0	0	0
WBGene00013230	926	9	23	4	4	7	4	0	1
WBGene00013226	1963	32	25	15	9	11	4	3	2
WBGene00200434	407	1	2	1	2	0	0	0	0
WBGene00269438	620	1	4	3	2	2	0	0	0
WBGene00013231	923	251	339	169	127	115	97	77	51
WBGene00013232	2308	488	527	253	291	228	169	99	73
WBGene00013233	955	20	36	22	9	11	12	2	4
WBGene00013234	879	24	28	7	13	4	4	3	1
WBGene00013235	1944	937	1126	1475	1309	1205	699	494	328
WBGene00013237	506	551	433	134	119	108	141	83	48
WBGene00003802	1703	662	966	283	217	200	201	153	90
WBGene00013236	503	265	311	91	76	47	94	54	47
WBGene00000369	1311	1076	1107	877	789	690	478	394	247
WBGene00013238	689	1490	996	724	792	585	481	358	247
WBGene00013239	935	818	786	597	489	487	421	380	225
WBGene00003594	1370	405	414	251	189	177	84	276	286
WBGene00044233	847	54	96	31	23	31	29	32	21
WBGene00013228	1885	804	683	364	342	319	297	268	174
WBGene00003314	98	5	1	3	3	5	1	3	4
WBGene00255580	65	2	5	3	3	3	3	1	2
WBGene00006596	2392	620	577	234	234	182	148	129	97
WBGene00013240	1653	657	806	441	422	385	345	297	211
WBGene00013241	1014	304	245	118	99	108	64	61	21
WBGene00013242	2433	211	189	159	143	140	67	58	51
WBGene00013243	1680	405	540	424	380	314	282	199	157
WBGene00006937	2558	1728	1390	890	859	734	614	394	311
WBGene00013244	1108	45	45	86	151	57	13	12	10
WBGene00196031	75	0	0	0	0	0	0	0	0
WBGene00220214	69	1	1	1	1	1	1	0	1
WBGene00000273	1813	5102	3356	1970	1855	1657	1329	1083	868
WBGene00043997	528	18	2	4	3	2	2	5	0
WBGene00013579	615	61	64	24	27	24	18	16	5
WBGene00013580	6092	2309	2590	2026	1859	1655	1330	995	754
WBGene00013581	600	3	8	6	1	4	1	0	1
WBGene00000201	1380	555	649	365	379	368	333	238	157
WBGene00006993	2782	783	826	529	507	441	338	272	139
WBGene00004024	1198	109	104	109	100	98	72	57	24
WBGene00003779	1962	86	109	63	82	63	44	33	23
WBGene00219628	727	0	0	0	0	0	0	0	0
WBGene00013540	2716	306	175	185	178	168	51	32	34
WBGene00013541	2364	146	198	41	37	47	34	16	14
WBGene00013542	1323	56	54	25	28	23	19	16	12
WBGene00198420	77	0	1	0	0	0	0	0	0
WBGene00172230	21	0	0	0	0	0	0	0	0
WBGene00220207	57	13	10	31	21	20	18	18	12
WBGene00013543	1549	370	428	306	273	271	157	129	101
WBGene00196921	140	0	0	4	3	1	0	4	2
WBGene00198055	143	0	0	0	0	0	0	0	0
