GeneID,gene_biotype_name,TYPE,chr,strand,DOG_length,DOG_start_local,DOG_end_local,DOG_start_meta,DOG_end_meta,DOG_from_downstream_gene,DOG_from_upstream_gene,DOG_into_downstream_gene,POG_into_upstream_gene,padj,baseMean,pvalue,log2FoldChange,lfcSE,stat,source,length,left_int_length,right_int_length,sample_name,start,end,type
WBGene00016115,protein_coding,DOG,II,+,200,5665243,5665408,5665243,5665443,0,False,True,0,0.8086720470793951,17.2857142857143,0.6366611857785172,-0.846195454652658,1.85220957652647,0.223135439728495,WormBase,4076,0.0,165.0,N2HS_J2B_split,5661167,5665243,gene
WBGene00003229,protein_coding,DOG,I,+,200,134065,134265,134065,134265,0,False,False,0,2.2611773017211702e-14,625.714285714286,1.02991450772998e-16,3.3577666392845,0.3968480200662179,68.9113297198405,WormBase,6768,0.0,272.0,N2WT_INP_split,127297,134065,gene
WBGene00219745,lincRNA,DOG,III,+,200,355402,355602,355402,355602,0,False,False,0,0.6103848087528051,148.285714285714,0.348617903980309,0.630116117903248,0.68079358982957,0.8784815650478279,WormBase,3180,0.0,10547.0,N2WT_INP_split,352222,355402,gene
WBGene00219964,snoRNA,DOG,X,+,200,16943517,16943717,16943517,16943717,0,True,False,0,0.21087743470563894,24.571428571428598,0.0240931828073273,3.01926370200833,1.3568281208959199,5.0879120391398205,WormBase,194,0.0,20354.0,N2WT_INP_split,16943323,16943517,gene
WBGene00012299,protein_coding,DOG,X,+,200,12295311,12295511,12295311,12295511,0,False,False,0,0.0792422186242942,28.285714285714306,0.00431311552065732,3.6562910539018,1.3955348916916002,8.14705475529656,WormBase,1544,0.0,3372.0,N2HS_J2A_split,12293767,12295311,gene
WBGene00001923,protein_coding,DOG,V,+,200,8848353,8848553,8848353,8848553,0,False,False,0,1.66344152156959e-23,326.0,3.40946793307363e-26,8.23028354049344,1.13599266474146,112.092940402488,WormBase,410,0.0,2111.0,N2HS_J2B_split,8847943,8848353,gene
WBGene00219822,snoRNA,DOG,IV,+,200,6793200,6793400,6793200,6793400,0,False,False,0,0.226674776868357,19.0,0.0368220720697164,3.082453342441529,1.5444284458602,4.3586223357940606,WormBase,226,0.0,2713.0,N2WT_INP_split,6792974,6793200,gene
WBGene00164974,protein_coding,DOG,X,+,200,11440652,11440852,11440652,11440852,0,False,False,0,1.56245438394275e-07,69.14285714285711,2.2417359642084604e-09,-4.094121291618492,0.678617876913314,35.7513758668933,WormBase,612,0.0,7437.0,N2WT_INP_split,11440040,11440652,gene
WBGene00015974,protein_coding,DOG,I,+,200,4203303,4203458,4203303,4203503,0,False,True,0,,12.4285714285714,0.461596937076267,0.995892181693268,1.3528943313701698,0.5420196116111379,WormBase,10062,0.0,155.0,N2HS_J2A_split,4193241,4203303,gene
WBGene00001901,protein_coding,DOG,V,+,200,8890448,8890648,8890448,8890648,0,True,False,0,1.66344152156959e-23,326.0,3.40946793307363e-26,8.23028354049344,1.13599266474146,112.092940402488,WormBase,410,0.0,1890.0,N2HS_J2B_split,8890038,8890448,gene
WBGene00235159,ncRNA,DOG,V,+,200,5588177,5588377,5588177,5588377,0,False,False,0,,6.571428571428571,0.20695747402043202,2.6293355523874102,2.06744260314494,1.59258306332659,WormBase,98,0.0,1475.0,N2HS_J2A_split,5588079,5588177,gene
WBGene00002189,protein_coding,DOG,I,+,200,14951924,14952124,14951924,14952124,0,False,False,0,0.39477203144433,35.2857142857143,0.142319318099835,1.8506140623229599,1.34146040909429,2.15270107667427,WormBase,32391,0.0,1566.0,N2WT_INP_split,14919533,14951924,gene
WBGene00045127,snoRNA,DOG,II,+,200,11960959,11961159,11960959,11961159,0,False,False,0,0.000176312275174402,2188.71428571429,4.21607581264226e-06,3.2132972195993594,0.677948153585757,21.16401122249789,WormBase,61,0.0,1152.0,N2HS_J2A_split,11960898,11960959,gene
WBGene00013094,protein_coding,DOG,II,+,200,13875423,13875623,13875423,13875623,0,False,False,0,0.771406231770068,62.0,0.5737674226738879,0.8668433808253481,1.63387401489483,0.31641943196732597,WormBase,2554,0.0,611.0,N2HS_J2A_split,13872869,13875423,gene
WBGene00009182,protein_coding,DOG,II,+,200,14410836,14411036,14410836,14411036,0,False,False,0,,11.285714285714299,0.945236741853213,-0.142024318409192,2.07510325632502,0.004718253346553071,WormBase,2224,0.0,259.0,N2HS_J2A_split,14408612,14410836,gene
WBGene00020757,protein_coding,DOG,III,+,200,881506,881706,881506,881706,0,False,False,0,0.787197488151047,17.571428571428598,0.6007079051787869,-0.670935828222566,1.2815862369358402,0.2739295342172169,WormBase,1646,0.0,14280.0,N2HS_J2A_split,879860,881506,gene
WBGene00009692,protein_coding,DOG,II,+,200,11761853,11762053,11761853,11762053,0,False,False,0,,8.85714285714286,0.18366769924823292,2.65533019451219,2.00431475032476,1.76769418634687,WormBase,2213,0.0,4919.0,N2HS_J2A_split,11759640,11761853,gene
WBGene00004443,protein_coding,DOG,IV,+,200,13882620,13882734,13882620,13882820,0,False,True,0,0.156906351362664,65.4285714285714,0.0106813778751735,1.6778206064662702,0.656787696348031,6.517571184644308,WormBase,395,0.0,114.0,N2HS_J2A_split,13882225,13882620,gene
WBGene00011269,protein_coding,DOG,III,+,200,10839451,10839651,10839451,10839651,0,False,False,0,0.106413131562262,29.142857142857103,0.00626440115437539,-3.15083539817628,1.21714840379325,7.472628899802741,WormBase,6515,0.0,9771.0,N2HS_J2A_split,10832936,10839451,gene
WBGene00012972,protein_coding,DOG,III,+,200,11068753,11068858,11068753,11068953,0,False,True,0,,8.142857142857139,0.274866936394055,2.02552133916417,1.8812774584891696,1.19229589206484,WormBase,5274,0.0,105.0,N2HS_J2A_split,11063479,11068753,gene
WBGene00019827,protein_coding,DOG,X,+,200,4021956,4022156,4021956,4022156,0,False,False,0,0.980838835977113,51.71428571428571,0.956105116068818,0.0411914753726969,0.748409684299989,0.00302960618571291,WormBase,9737,0.0,317.0,N2-J2-3__split,4012219,4021956,gene
WBGene00001234,protein_coding,DOG,I,+,200,12970238,12970438,12970238,12970438,0,False,False,0,0.0263770359188542,106.285714285714,0.00108727932163803,2.15155626609417,0.663356474735825,10.672706187891901,WormBase,1317,0.0,882.0,N2-J2-3__split,12968921,12970238,gene
WBGene00022033,protein_coding,DOG,I,+,200,533084,533284,533084,533284,0,False,False,0,0.5584229458043921,19.5714285714286,0.283090293181639,1.3023710531455501,1.21626454800886,1.15219422014125,WormBase,2115,0.0,1371.0,N2-J2-3__split,530969,533084,gene
WBGene00010085,protein_coding,DOG,IV,+,200,14425859,14426059,14425859,14426059,0,False,False,0,,11.0,0.0774483617099698,-2.84798498671518,1.60615157931622,3.117650860903049,WormBase,1166,0.0,1836.0,N2-J2-1__split,14424693,14425859,gene
WBGene00019279,protein_coding,DOG,II,+,200,313969,314125,313969,314169,0,False,True,0,0.0233373917255174,34.5714285714286,0.000903520062249593,-3.03580451012302,0.9039563128793621,11.0155234799875,WormBase,6424,0.0,156.0,N2-J2-1__split,307545,313969,gene
WBGene00220183,ncRNA,DOG,IV,-,300,827704,828004,827704,828004,0,False,False,0,0.39253044833053097,15.285714285714299,0.0665198608494291,-3.24791348270285,1.74324584771148,3.3668740277936804,WormBase,125,3050.0,0.0,N2-J2-1__split,828004,828129,gene
WBGene00202216,ncRNA,DOG,IV,-,200,828691,828891,828691,828891,0,False,False,0,0.9974717253537959,12.0,0.983524666994539,-0.0430758598128662,2.08336439509825,0.00042643221931371,WormBase,94,762.0,0.0,N2-J2-1__split,828891,828985,gene
WBGene00220154,ncRNA,DOG,IV,-,300,1651599,1651899,1651599,1651899,0,False,False,0,0.9908558953290392,21.0,0.952763483476381,-0.0931108729703732,1.56888307738473,0.00350900077306449,WormBase,55,4958.0,0.0,N2-J2-1__split,1651899,1651954,gene
WBGene00220216,ncRNA,DOG,IV,-,200,2713693,2713893,2713693,2713893,0,False,False,0,0.585335699470882,61.428571428571395,0.19692623228316605,1.5436835242003102,1.2756571379323702,1.66502492307488,WormBase,60,858.0,0.0,N2HS_J2A_split,2713893,2713953,gene
WBGene00015658,protein_coding,DOG,IV,-,300,3509746,3510046,3509746,3510046,0,False,False,0,0.533306826426416,958.1428571428572,0.15429209912421302,0.4437953897876261,0.311588136348768,2.02929564936734,WormBase,4526,519.0,0.0,N2HS_J2A_split,3510046,3514572,gene
WBGene00169972,piRNA,DOG,IV,-,200,5764600,5764800,5764600,5764800,0,False,False,0,0.9586527929252788,8.428571428571429,0.8334969657296171,0.4780463645739099,2.2909329072588798,0.0441919122964691,WormBase,20,1614.0,0.0,N2WT_INP_split,5764800,5764820,gene
WBGene00170275,piRNA,DOG,IV,-,200,5766607,5766807,5766607,5766807,0,False,False,0,0.8382545545556569,9.285714285714286,0.525503463902816,-1.11669006836202,1.75410028142547,0.403078879214625,WormBase,20,277.0,0.0,N2WT_INP_split,5766807,5766827,gene
WBGene00235276,pseudogene,DOG,IV,-,200,8393259,8393459,8393259,8393459,0,False,False,0,0.244726782138435,70.8571428571429,0.0103893445247449,1.73821616423439,0.677375073094958,6.566888255678282,WormBase,742,596.0,0.0,N2WT_INP_split,8393459,8394201,gene
WBGene00201282,ncRNA,DOG,IV,-,400,9444516,9444639,9444516,9444639,0,False,True,0,0.579820601308266,15.714285714285701,0.19140063319693693,1.8567587900141296,1.42555139128129,1.70680344318959,WormBase,127,123.0,0.0,N2HS_J2A_split,9444639,9444766,gene
WBGene00003279,miRNA,DOG,IV,-,600,11025413,11026013,11025413,11026013,0,False,False,0,0.328829936401149,264.428571428571,0.0347743161592815,1.53932109719046,0.687998828224929,4.4562225524358,WormBase,99,4111.0,0.0,N2HS_J2A_split,11026013,11026112,gene
WBGene00008502,protein_coding,DOG,IV,-,300,11135266,11135566,11135266,11135566,0,False,False,0,0.612537711896758,1686.71428571429,0.223348858679919,0.334955488596894,0.27514367495234804,1.48272370811053,WormBase,6794,10704.0,0.0,N2HS_J2A_split,11135566,11142360,gene
WBGene00009589,protein_coding,DOG,IV,-,300,11587963,11588263,11587963,11588263,0,False,False,0,0.000450210051884186,1401.28571428571,7.1244439129573e-06,-2.1728598190412,0.4970567247625329,20.159528971665303,WormBase,3977,15592.0,0.0,N2HS_J2A_split,11588263,11592240,gene
WBGene00009588,protein_coding,DOG,IV,-,12600,11592240,11592351,11592240,11592351,0,False,True,0,0.994439567456235,1629.28571428571,0.9710618277150419,-0.0133075839855366,0.366819440743656,0.00131598992737736,WormBase,1652,111.0,0.0,N2HS_J2A_split,11592351,11594003,gene
WBGene00010234,protein_coding,DOG,IV,-,500,11639547,11640047,11639547,11640047,0,False,False,0,0.330139981976959,696.285714285714,0.0359124073090284,0.7322681949362511,0.34891832393731803,4.40125909609515,WormBase,968,4560.0,0.0,N2HS_J2A_split,11640047,11641015,gene
WBGene00167292,piRNA,DOG,IV,-,200,14610467,14610667,14610467,14610667,0,False,False,0,0.9622520667764008,7.0,0.8476570751329889,-0.371969595173812,1.9360272296913201,0.0369057453043879,WormBase,20,310.0,0.0,N2HS_J2A_split,14610667,14610687,gene
WBGene00170664,piRNA,DOG,IV,-,300,14832379,14832679,14832379,14832679,0,False,False,0,,4.28571428571429,0.633373142940857,1.43292677729622,2.9973970596531703,0.22751423478125696,WormBase,20,638.0,0.0,N2HS_J2A_split,14832679,14832699,gene
WBGene00021914,protein_coding,DOG,III,-,600,464115,464715,464115,464715,0,False,False,0,0.330287467079199,571.714285714286,0.0367658875242555,0.738037216594988,0.3534256285812961,4.36122364161804,WormBase,6987,904.0,0.0,N2HS_J2A_split,464715,471702,gene
WBGene00022491,protein_coding,DOG,III,-,300,1184948,1185248,1184948,1185248,0,False,False,0,0.5260660715230221,1241.71428571429,0.14751351020202302,0.4205080418108879,0.290457573756435,2.09777659003404,WormBase,8564,8695.0,0.0,N2HS_J2A_split,1185248,1193812,gene
WBGene00003598,protein_coding,DOG,III,-,1000,4893647,4894647,4893647,4894647,0,False,False,0,0.67484733239279,4520.1428571428605,0.28782670004519,-0.296280758380034,0.27850142417369395,1.12975923626021,WormBase,4438,1238.0,0.0,N2WT_INP_split,4894647,4899085,gene
WBGene00016016,protein_coding,DOG,III,-,1000,6212112,6213112,6212112,6213112,0,False,False,0,0.6833747084684471,136.142857142857,0.2985947707139,-1.1416794336501999,1.13521862012316,1.08045956595389,WormBase,811,6901.0,0.0,N2HS_J2A_split,6213112,6213923,gene
WBGene00016017,protein_coding,DOG,III,-,200,6214964,6215164,6214964,6215164,0,False,False,0,0.642161535169619,135.285714285714,0.250728316988016,1.48077702916487,1.2451281579773,1.3192409771200002,WormBase,412,1241.0,0.0,N2HS_J2A_split,6215164,6215576,gene
WBGene00015485,protein_coding,DOG,III,-,1700,6421885,6422459,6421885,6422459,0,False,True,0,0.213149424864472,1418.85714285714,0.008627167835354459,0.721134506452384,0.274467891746774,6.89842586859659,WormBase,4846,574.0,0.0,N2HS_J2A_split,6422459,6427305,gene
WBGene00023414,protein_coding,DOG,III,-,200,7035232,7035432,7035232,7035432,0,False,False,0,0.956905829863018,72.1428571428571,0.826137912321558,0.170279161246464,0.7755141999485541,0.0482494139227398,WormBase,10292,1918.0,0.0,N2WT_INP_split,7035432,7045724,gene
WBGene00015989,pseudogene,DOG,III,-,300,7678993,7679293,7678993,7679293,0,False,False,0,0.325368619724374,561.857142857143,0.0320113496105353,0.652013331491037,0.30403526617154497,4.597888986926719,WormBase,2999,18432.0,0.0,N2HS_J2A_split,7679293,7682292,gene
WBGene00003331,miRNA,DOG,III,-,1600,8865728,8867328,8865728,8867328,0,False,False,0,0.779795709841467,144.857142857143,0.42519805367984004,-0.525110503326764,0.66162912309813,0.6359036377286961,WormBase,97,1961.0,0.0,N2HS_J2A_split,8867328,8867425,gene
WBGene00199513,ncRNA,DOG,III,-,200,8984892,8985092,8984892,8985092,0,False,False,0,0.981193319815162,18.4285714285714,0.9205779077876278,0.13800698501792,1.3845695528593702,0.00994124353197634,WormBase,99,3195.0,0.0,N2-J2-3__split,8985092,8985191,gene
WBGene00013225,protein_coding,DOG,III,-,500,11849451,11849951,11849451,11849951,0,False,False,0,0.31660064413788797,5026.28571428571,0.0268362535932635,-0.53254511051918,0.240093944451158,4.9013149308245305,WormBase,12298,3486.0,0.0,N2HS_J2A_split,11849951,11862249,gene
WBGene00003779,protein_coding,DOG,III,-,600,12077556,12077788,12077556,12077788,0,False,True,0,0.596635830607656,221.85714285714297,0.20576445522045106,-0.5997919352132339,0.472406853623264,1.6009795092599195,WormBase,6532,232.0,0.0,N2-J2-1__split,12077788,12084320,gene
WBGene00022211,pseudogene,DOG,X,-,200,150163,150363,150163,150363,0,False,False,0,0.906388556833394,628.714285714286,0.6546433126501949,0.14681995098749098,0.328283775352049,0.20009606951673198,WormBase,6883,9680.0,0.0,N2HS_J2B_split,150363,157246,gene
WBGene00023263,pseudogene,DOG,X,-,200,1473806,1474006,1473806,1474006,0,False,False,0,0.06345205655673901,66.0,0.00182477764595613,2.65376766531371,0.841055232762517,9.71794171515172,WormBase,81,1087.0,0.0,N2HS_J2A_split,1474006,1474087,gene
WBGene00017297,protein_coding,DOG,X,-,500,1499680,1500180,1499680,1500180,0,False,False,0,0.613863061735043,78.71428571428571,0.225747260180987,1.7182668881364298,1.4094207891499901,1.46745757304309,WormBase,1672,2499.0,0.0,N2HS_J2A_split,1500180,1501852,gene
WBGene00006650,ncRNA,DOG,X,-,800,1503331,1504131,1503331,1504131,0,False,False,0,0.33844378529549396,25949.8571428571,0.0415715732279408,1.50165081764046,0.732745576035759,4.15256224358046,WormBase,710,2279.0,0.0,N2HS_J2A_split,1504131,1504841,gene
WBGene00006927,protein_coding,DOG,X,-,300,3567055,3567355,3567055,3567355,0,False,False,0,0.9609207165194692,259236.571428571,0.845411379019412,0.044611188367972995,0.228822577036116,0.0380158185212451,WormBase,5194,3381.0,0.0,N2HS_J2A_split,3567355,3572549,gene
WBGene00172287,piRNA,DOG,X,-,300,6039496,6039714,6039496,6039714,0,False,True,0,0.9347739374517641,15.0,0.7374928280108629,0.45942839120782897,1.37082029344273,0.112342504125088,WormBase,20,218.0,0.0,N2HS_J2A_split,6039714,6039734,gene
WBGene00017814,protein_coding,DOG,X,-,200,7630705,7630905,7630705,7630905,0,False,False,0,0.562346464321291,223.57142857142898,0.17632388570343102,-0.559008815319742,0.41283611217062505,1.82833878739049,WormBase,6267,270.0,0.0,N2HS_J2A_split,7630905,7637172,gene
WBGene00012292,tRNA,DOG,X,-,200,9622624,9622824,9622624,9622824,0,False,False,0,0.8629901142828991,17.0,0.56333347387,0.7813550231667891,1.34631595885768,0.333965262688345,WormBase,71,12563.0,0.0,N2HS_J2A_split,9622824,9622895,gene
WBGene00007317,protein_coding,DOG,X,-,400,10842258,10842658,10842258,10842658,0,False,False,0,0.9098477659327779,118.285714285714,0.666049543807455,0.22332523490071,0.5175808713914289,0.186257916154922,WormBase,2016,4008.0,0.0,N2HS_J2A_split,10842658,10844674,gene
WBGene00200893,ncRNA,DOG,X,-,200,11605451,11605558,11605451,11605558,0,False,True,0,0.57602373331684,16.571428571428598,0.18783001529184196,-1.7953784277038702,1.3551475349688402,1.73455665395277,WormBase,221,107.0,0.0,N2HS_J2A_split,11605558,11605779,gene
WBGene00003333,miRNA,DOG,X,-,900,11790402,11791302,11790402,11791302,0,False,False,0,0.7983169404592191,145.428571428571,0.458194080860039,-0.976495221932269,1.31425586110543,0.5503025937411011,WormBase,97,6972.0,0.0,N2HS_J2A_split,11791302,11791399,gene
WBGene00195666,ncRNA,DOG,X,-,1400,11791399,11791610,11791399,11791610,0,False,True,0,0.8482442364855359,17.1428571428571,0.542718507688812,0.9289103417657819,1.51122273623955,0.37052450322742897,WormBase,135,211.0,0.0,N2HS_J2A_split,11791610,11791745,gene
WBGene00196304,ncRNA,DOG,X,-,300,13145094,13145213,13145094,13145213,0,True,True,0,0.738749399297654,6.0,0.36735134462944796,1.9385816925032602,2.1481947492413402,0.8126045119973001,WormBase,58,119.0,0.0,N2HS_J2A_split,13145213,13145271,gene
WBGene00014285,tRNA,DOG,X,-,200,13655717,13655917,13655717,13655917,0,False,False,0,0.512067723808706,5.857142857142861,0.135842391469278,3.33982028174566,2.24151998929801,2.22443444559612,WormBase,72,1299.0,0.0,N2HS_J2A_split,13655917,13655989,gene
WBGene00014843,pseudogene,DOG,X,-,400,13885969,13886369,13885969,13886369,0,False,False,0,0.000230244525923368,51.28571428571429,3.5384505657730004e-06,3.9039744293684797,0.8270159344892719,21.499911154238898,WormBase,72,735.0,0.0,N2HS_J2A_split,13886369,13886441,gene
WBGene00010011,protein_coding,DOG,X,-,300,15852635,15852935,15852635,15852935,0,False,False,0,0.8663991075345991,170.714285714286,0.56780376850703,0.26641660300206305,0.466420797011443,0.32637110203764097,WormBase,7673,5342.0,0.0,N2HS_J2A_split,15852935,15860608,gene
WBGene00022389,protein_coding,DOG,I,-,400,872764,873164,872764,873164,0,False,False,0,0.73860874097413,527.142857142857,0.36457655786993803,-0.314748660515531,0.34685473887861995,0.8220668564054421,WormBase,9549,26401.0,0.0,N2-J2-1__split,873164,882713,gene
WBGene00022367,protein_coding,DOG,I,-,500,1385318,1385818,1385318,1385818,0,False,False,0,0.12883418392982401,565.285714285714,0.00444999387584754,1.05876107144759,0.375038042204296,8.09041632811292,WormBase,6941,761.0,0.0,N2HS_J2A_split,1385818,1392759,gene
WBGene00021346,protein_coding,DOG,I,-,200,2061467,2061667,2061467,2061667,0,False,False,0,0.7674866537912409,417.28571428571405,0.409401684298198,-0.29235791916162,0.354152879652666,0.680537543826077,WormBase,2410,11490.0,0.0,N2-J2-3__split,2061667,2064077,gene
WBGene00022128,protein_coding,DOG,I,-,200,2721679,2721879,2721679,2721879,0,False,False,0,0.60628811376629,1518.42857142857,0.216241530533808,-0.389938484886971,0.314987115673834,1.5291402048513,WormBase,4845,404.0,0.0,N2-J2-2__split,2721879,2726724,gene
WBGene00220118,ncRNA,DOG,I,-,500,2822300,2822737,2822300,2822737,0,False,True,0,0.34097509428117306,492.142857142857,0.0428277813698449,1.4248924608593898,0.7449835665535641,4.10218696911822,WormBase,99,437.0,0.0,N2HS_J2A_split,2822737,2822836,gene
WBGene00000036,protein_coding,DOG,I,-,400,3301601,3302001,3301601,3302001,0,False,False,0,0.14408475114763195,396.428571428571,0.00510829991135091,-1.0676894237866301,0.3796567696742009,7.840693728239089,WormBase,5586,7645.0,0.0,N2HS_J2A_split,3302001,3307587,gene
WBGene00004890,protein_coding,DOG,I,-,300,3666623,3666923,3666623,3666923,0,False,False,0,0.994711911058444,520.285714285714,0.973427685692575,0.0122396634154094,0.367468237395803,0.00110953050675278,WormBase,4777,4740.0,0.0,N2-J2-3__split,3666923,3671700,gene
WBGene00196671,ncRNA,DOG,I,-,500,4343131,4343631,4343131,4343631,0,False,False,0,0.325368619724374,51.1428571428571,0.0329485251146396,2.49944531161573,1.28851147350697,4.54845183822766,WormBase,149,8994.0,0.0,N2HS_J2A_split,4343631,4343780,gene
WBGene00195962,ncRNA,DOG,I,-,800,4343780,4343931,4343780,4343931,0,False,True,0,0.5162799049095479,211.285714285714,0.138877228140638,1.5891582392748702,1.07510702783982,2.1903558401221104,WormBase,149,151.0,0.0,N2HS_J2A_split,4343931,4344080,gene
WBGene00198205,ncRNA,DOG,I,-,500,4346171,4346671,4346171,4346671,0,True,False,0,0.325368619724374,51.1428571428571,0.0329485251146396,2.49944531161573,1.28851147350697,4.54845183822766,WormBase,149,2591.0,0.0,N2HS_J2A_split,4346671,4346820,gene
WBGene00197673,ncRNA,DOG,I,-,800,4346820,4346971,4346820,4346971,0,False,True,0,0.528722126646233,210.285714285714,0.150362394202953,1.5629313708527401,1.08785283243954,2.06857055568886,WormBase,149,151.0,0.0,N2HS_J2A_split,4346971,4347120,gene
WBGene00199757,ncRNA,DOG,I,-,500,4349058,4349558,4349058,4349558,0,True,False,0,0.325368619724374,51.1428571428571,0.0329485251146396,2.49944531161573,1.28851147350697,4.54845183822766,WormBase,149,2438.0,0.0,N2HS_J2A_split,4349558,4349707,gene
WBGene00199244,ncRNA,DOG,I,-,800,4349707,4349858,4349707,4349858,0,False,True,0,0.528722126646233,210.285714285714,0.150362394202953,1.5629313708527401,1.08785283243954,2.06857055568886,WormBase,149,151.0,0.0,N2HS_J2A_split,4349858,4350007,gene
WBGene00199607,ncRNA,DOG,I,-,500,4351945,4352445,4351945,4352445,0,True,False,0,0.325368619724374,51.1428571428571,0.0329485251146396,2.49944531161573,1.28851147350697,4.54845183822766,WormBase,149,2438.0,0.0,N2HS_J2A_split,4352445,4352594,gene
WBGene00202259,ncRNA,DOG,I,-,800,4352594,4352745,4352594,4352745,0,False,True,0,0.528722126646233,210.285714285714,0.150362394202953,1.5629313708527401,1.08785283243954,2.06857055568886,WormBase,149,151.0,0.0,N2HS_J2A_split,4352745,4352894,gene
WBGene00195350,ncRNA,DOG,I,-,500,4354832,4355332,4354832,4355332,0,True,False,0,0.325368619724374,51.1428571428571,0.0329485251146396,2.49944531161573,1.28851147350697,4.54845183822766,WormBase,149,2438.0,0.0,N2HS_J2A_split,4355332,4355481,gene
WBGene00196043,ncRNA,DOG,I,-,800,4355481,4355632,4355481,4355632,0,False,True,0,0.533306826426416,210.0,0.154588234351171,1.54366131031394,1.08567762022088,2.02638200711785,WormBase,149,151.0,0.0,N2HS_J2A_split,4355632,4355781,gene
WBGene00022473,protein_coding,DOG,I,-,200,4526032,4526232,4526032,4526232,0,False,False,0,0.9501931592646808,3251.571428571431,0.794622885471498,0.06473842151376401,0.248722279024427,0.0677624935828902,WormBase,8566,7741.0,0.0,N2HS_J2B_split,4526232,4534798,gene
WBGene00004415,protein_coding,DOG,I,-,400,4645241,4645641,4645241,4645641,0,False,False,0,0.9244867909450699,29135.8571428571,0.702403678661499,0.0898488136545135,0.2351936521522,0.14598342390279098,WormBase,1322,1572.0,0.0,N2WT_INP_split,4645641,4646963,gene
WBGene00015504,protein_coding,DOG,I,-,500,5981278,5981778,5981278,5981778,0,False,False,0,0.309322657758174,3282.428571428569,0.0208064133945531,-0.5487161541794311,0.23690145025206197,5.342935033294952,WormBase,4091,8458.0,0.0,N2-J2-3__split,5981778,5985869,gene
WBGene00220041,snoRNA,DOG,I,-,5200,7859417,7859940,7859417,7859940,0,False,True,0,0.938675210811045,196.0,0.7506276057369742,0.181837544644203,0.571988420901821,0.10100441863352196,WormBase,165,523.0,0.0,N2HS_J2A_split,7859940,7860105,gene
WBGene00202233,ncRNA,DOG,I,-,700,7889931,7890631,7889931,7890631,0,False,False,0,0.8799782205948371,64.28571428571429,0.6008217973536619,-0.5733012467359461,1.1044978492109299,0.27375821748864104,WormBase,51,3296.0,0.0,N2HS_J2A_split,7890631,7890682,gene
WBGene00000476,protein_coding,DOG,I,-,300,9994475,9994731,9994475,9994731,0,False,True,0,0.266151599922357,154.571428571429,0.0118253601913159,-1.2301917296754,0.48661466651636,6.33686657580959,WormBase,5197,256.0,0.0,N2HS_J2A_split,9994731,9999928,gene
WBGene00202175,ncRNA,DOG,I,-,300,11669694,11669994,11669694,11669994,0,False,False,0,0.519458484048259,25.0,0.1427565478235,-2.3920711314587004,1.7955925613616597,2.14799135442257,WormBase,100,1556.0,0.0,N2HS_J2A_split,11669994,11670094,gene
WBGene00196129,ncRNA,DOG,I,-,800,11670094,11670498,11670094,11670498,0,False,True,0,0.9596724600171608,28.0,0.8415387077113359,0.3613313594220871,1.7744284936912,0.0399702767199841,WormBase,51,404.0,0.0,N2HS_J2A_split,11670498,11670549,gene
WBGene00006958,protein_coding,DOG,I,-,200,11924585,11924785,11924585,11924785,0,False,False,0,0.826266698629445,3319.571428571431,0.502076160752253,-0.207757029633015,0.30935529223892,0.45054520102786494,WormBase,4726,870.0,0.0,N2-J2-1__split,11924785,11929511,gene
WBGene00012961,protein_coding,DOG,I,-,300,12095477,12095777,12095477,12095777,0,False,False,0,0.0437863315569478,140.0,0.00117927277625985,2.01358701952011,0.636238796348047,10.5225401419213,WormBase,2210,1037.0,0.0,N2WT_INP_split,12095777,12097987,gene
WBGene00012476,protein_coding,DOG,I,-,700,12809682,12809999,12809682,12809999,0,False,True,0,0.0225180427939885,468.142857142857,0.00057562860459374,-1.7249905454333505,0.496185332561711,11.853183389572198,WormBase,5642,317.0,0.0,N2-J2-3__split,12809999,12815641,gene
WBGene00013020,protein_coding,DOG,I,-,400,13471283,13471683,13471283,13471683,0,False,False,0,0.6351225883795539,803.8571428571429,0.24285804391324106,0.36398435898569503,0.311727266491467,1.3639270699664598,WormBase,2502,792.0,0.0,N2HS_J2A_split,13471683,13474185,gene
WBGene00201669,ncRNA,DOG,I,-,400,15071866,15072266,15071866,15072266,0,True,False,0,3.8476668111713796e-35,563.0,2.92731802432393e-38,7.045821022839731,0.6415146574986059,167.265346211014,WormBase,160,1686.0,0.0,N2HS_J2A_split,15072266,15072426,gene
WBGene00002016,protein_coding,DOG,V,-,200,1804134,1804334,1804134,1804334,0,False,False,0,0.953805479954693,6244.142857142861,0.807948129474708,-0.125851722489002,0.5196651360961261,0.0590849335670924,WormBase,637,1191.0,0.0,N2HS_J2A_split,1804334,1804971,gene
WBGene00220139,snoRNA,DOG,V,-,300,1889610,1889910,1889610,1889910,0,False,False,0,0.567826107779697,42.2857142857143,0.180836890380844,-1.4890365733534199,1.08860324851436,1.79073291222285,WormBase,88,7645.0,0.0,N2-J2-2__split,1889910,1889998,gene
WBGene00021227,protein_coding,DOG,V,-,200,2374843,2375043,2374843,2375043,0,False,False,0,0.8050388951594709,1248.85714285714,0.4696378608633421,0.201934804225485,0.279339838448286,0.522827914334329,WormBase,4462,1658.0,0.0,N2WT_INP_split,2375043,2379505,gene
